
Intensity Min Ch=1 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
5,,Surface,1,Image 1,1,1000067170,67170,
2,,Surface,1,Image 1,1,1000067171,67171,
7,,Surface,1,Image 1,1,1000067172,67172,
2,,Surface,1,Image 1,1,1000067173,67173,
5,,Surface,1,Image 1,1,1000067174,67174,
3,,Surface,1,Image 1,1,1000067175,67175,
7,,Surface,1,Image 1,1,1000067176,67176,
5,,Surface,1,Image 1,1,1000067177,67177,
5,,Surface,1,Image 1,1,1000067178,67178,
8,,Surface,1,Image 1,1,1000067179,67179,
5,,Surface,1,Image 1,1,1000067180,67180,
14,,Surface,1,Image 1,1,1000067181,67181,
3,,Surface,1,Image 1,1,1000067182,67182,
1,,Surface,1,Image 1,1,1000067183,67183,
2,,Surface,1,Image 1,1,1000067184,67184,
196,,Surface,1,Image 1,1,1000067185,67185,
5,,Surface,1,Image 1,1,1000067186,67186,
0,,Surface,1,Image 1,1,1000067187,67187,
6,,Surface,1,Image 1,1,1000067188,67188,
6,,Surface,1,Image 1,1,1000067189,67189,
4,,Surface,1,Image 1,1,1000067190,67190,
5,,Surface,1,Image 1,1,1000067191,67191,
4,,Surface,1,Image 1,1,1000067192,67192,
7,,Surface,1,Image 1,1,1000067193,67193,
98,,Surface,1,Image 1,1,1000067194,67194,
4,,Surface,1,Image 1,1,1000067195,67195,
7,,Surface,1,Image 1,1,1000067196,67196,
3,,Surface,1,Image 1,1,1000067197,67197,
3,,Surface,1,Image 1,1,1000067198,67198,
4,,Surface,1,Image 1,1,1000067199,67199,
2,,Surface,1,Image 1,1,1000067200,67200,
4,,Surface,1,Image 1,1,1000067201,67201,
6,,Surface,1,Image 1,1,1000067202,67202,
255,,Surface,1,Image 1,1,1000067203,67203,
5,,Surface,1,Image 1,1,1000067204,67204,
5,,Surface,1,Image 1,1,1000067205,67205,
2,,Surface,1,Image 1,1,1000067206,67206,
5,,Surface,1,Image 1,1,1000067207,67207,
2,,Surface,1,Image 1,1,1000067208,67208,
6,,Surface,1,Image 1,1,1000067209,67209,
3,,Surface,1,Image 1,1,1000067210,67210,
2,,Surface,1,Image 1,1,1000067211,67211,
4,,Surface,1,Image 1,1,1000067212,67212,
3,,Surface,1,Image 1,1,1000067213,67213,
6,,Surface,1,Image 1,1,1000067214,67214,
2,,Surface,1,Image 1,1,1000067215,67215,
255,,Surface,1,Image 1,1,1000067216,67216,
1,,Surface,1,Image 1,1,1000067217,67217,
3,,Surface,1,Image 1,1,1000067218,67218,
3,,Surface,1,Image 1,1,1000067219,67219,
18,,Surface,1,Image 1,1,1000067220,67220,
7,,Surface,1,Image 1,1,1000067221,67221,
5,,Surface,1,Image 1,1,1000067222,67222,
3,,Surface,1,Image 1,1,1000067223,67223,
3,,Surface,1,Image 1,1,1000067224,67224,
7,,Surface,1,Image 1,1,1000067225,67225,
10,,Surface,1,Image 1,1,1000067226,67226,
2,,Surface,1,Image 1,1,1000067227,67227,
6,,Surface,1,Image 1,1,1000067228,67228,
0,,Surface,1,Image 1,1,1000067229,67229,
3,,Surface,1,Image 1,1,1000067230,67230,
3,,Surface,1,Image 1,1,1000067231,67231,
7,,Surface,1,Image 1,1,1000067232,67232,
6,,Surface,1,Image 1,1,1000067233,67233,
5,,Surface,1,Image 1,1,1000067234,67234,
3,,Surface,1,Image 1,1,1000067235,67235,
75,,Surface,1,Image 1,1,1000067236,67236,
1,,Surface,1,Image 1,1,1000067237,67237,
5,,Surface,1,Image 1,1,1000067238,67238,
23,,Surface,1,Image 1,1,1000067239,67239,
4,,Surface,1,Image 1,1,1000067240,67240,
5,,Surface,1,Image 1,1,1000067241,67241,
6,,Surface,1,Image 1,1,1000067242,67242,
3,,Surface,1,Image 1,1,1000067243,67243,
3,,Surface,1,Image 1,1,1000067244,67244,
2,,Surface,1,Image 1,1,1000067245,67245,
34,,Surface,1,Image 1,1,1000067246,67246,
2,,Surface,1,Image 1,1,1000067247,67247,
6,,Surface,1,Image 1,1,1000067248,67248,
2,,Surface,1,Image 1,1,1000067249,67249,
1,,Surface,1,Image 1,1,1000067250,67250,
3,,Surface,1,Image 1,1,1000067251,67251,
3,,Surface,1,Image 1,1,1000067252,67252,
3,,Surface,1,Image 1,1,1000067253,67253,
11,,Surface,1,Image 1,1,1000067254,67254,
1,,Surface,1,Image 1,1,1000067255,67255,
4,,Surface,1,Image 1,1,1000067256,67256,
5,,Surface,1,Image 1,1,1000067257,67257,
4,,Surface,1,Image 1,1,1000067258,67258,
4,,Surface,1,Image 1,1,1000067259,67259,
3,,Surface,1,Image 1,1,1000067260,67260,
8,,Surface,1,Image 1,1,1000067261,67261,
3,,Surface,1,Image 1,1,1000067262,67262,
167,,Surface,1,Image 1,1,1000067263,67263,
64,,Surface,1,Image 1,1,1000067264,67264,
