
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
3.5,,Surface,4,Image 1,1,1000067170,67170,
3.78571,,Surface,4,Image 1,1,1000067171,67171,
1.42623,,Surface,4,Image 1,1,1000067172,67172,
2.98925,,Surface,4,Image 1,1,1000067173,67173,
1.68627,,Surface,4,Image 1,1,1000067174,67174,
2.8764,,Surface,4,Image 1,1,1000067175,67175,
48.3012,,Surface,4,Image 1,1,1000067176,67176,
4.2807,,Surface,4,Image 1,1,1000067177,67177,
3.09211,,Surface,4,Image 1,1,1000067178,67178,
3.28947,,Surface,4,Image 1,1,1000067179,67179,
42.2353,,Surface,4,Image 1,1,1000067180,67180,
0.333333,,Surface,4,Image 1,1,1000067181,67181,
2.7037,,Surface,4,Image 1,1,1000067182,67182,
2.70642,,Surface,4,Image 1,1,1000067183,67183,
2.39759,,Surface,4,Image 1,1,1000067184,67184,
11.9,,Surface,4,Image 1,1,1000067185,67185,
5.05,,Surface,4,Image 1,1,1000067186,67186,
20.2519,,Surface,4,Image 1,1,1000067187,67187,
2.92857,,Surface,4,Image 1,1,1000067188,67188,
1.63636,,Surface,4,Image 1,1,1000067189,67189,
2.03884,,Surface,4,Image 1,1,1000067190,67190,
1.64151,,Surface,4,Image 1,1,1000067191,67191,
2.28333,,Surface,4,Image 1,1,1000067192,67192,
3.25862,,Surface,4,Image 1,1,1000067193,67193,
24.1333,,Surface,4,Image 1,1,1000067194,67194,
4.17647,,Surface,4,Image 1,1,1000067195,67195,
3.47917,,Surface,4,Image 1,1,1000067196,67196,
0.5625,,Surface,4,Image 1,1,1000067197,67197,
4.10588,,Surface,4,Image 1,1,1000067198,67198,
3.325,,Surface,4,Image 1,1,1000067199,67199,
27.4568,,Surface,4,Image 1,1,1000067200,67200,
2.96667,,Surface,4,Image 1,1,1000067201,67201,
3.6,,Surface,4,Image 1,1,1000067202,67202,
21.8,,Surface,4,Image 1,1,1000067203,67203,
2.03333,,Surface,4,Image 1,1,1000067204,67204,
1.30769,,Surface,4,Image 1,1,1000067205,67205,
2.73585,,Surface,4,Image 1,1,1000067206,67206,
1.66667,,Surface,4,Image 1,1,1000067207,67207,
3.65333,,Surface,4,Image 1,1,1000067208,67208,
28.449,,Surface,4,Image 1,1,1000067209,67209,
3.01667,,Surface,4,Image 1,1,1000067210,67210,
3.57143,,Surface,4,Image 1,1,1000067211,67211,
2.48649,,Surface,4,Image 1,1,1000067212,67212,
4.43243,,Surface,4,Image 1,1,1000067213,67213,
2.09375,,Surface,4,Image 1,1,1000067214,67214,
3.85263,,Surface,4,Image 1,1,1000067215,67215,
18.7,,Surface,4,Image 1,1,1000067216,67216,
2.78448,,Surface,4,Image 1,1,1000067217,67217,
4.1875,,Surface,4,Image 1,1,1000067218,67218,
1.96078,,Surface,4,Image 1,1,1000067219,67219,
73.2174,,Surface,4,Image 1,1,1000067220,67220,
3.5814,,Surface,4,Image 1,1,1000067221,67221,
13.2955,,Surface,4,Image 1,1,1000067222,67222,
3.30233,,Surface,4,Image 1,1,1000067223,67223,
1.56818,,Surface,4,Image 1,1,1000067224,67224,
14.4595,,Surface,4,Image 1,1,1000067225,67225,
3.2,,Surface,4,Image 1,1,1000067226,67226,
3.08929,,Surface,4,Image 1,1,1000067227,67227,
2.55882,,Surface,4,Image 1,1,1000067228,67228,
4.79747,,Surface,4,Image 1,1,1000067229,67229,
2.70787,,Surface,4,Image 1,1,1000067230,67230,
12.8365,,Surface,4,Image 1,1,1000067231,67231,
75.5156,,Surface,4,Image 1,1,1000067232,67232,
37.3191,,Surface,4,Image 1,1,1000067233,67233,
3.56579,,Surface,4,Image 1,1,1000067234,67234,
3.75439,,Surface,4,Image 1,1,1000067235,67235,
61.0435,,Surface,4,Image 1,1,1000067236,67236,
3.69118,,Surface,4,Image 1,1,1000067237,67237,
4.41509,,Surface,4,Image 1,1,1000067238,67238,
61.0074,,Surface,4,Image 1,1,1000067239,67239,
2.69565,,Surface,4,Image 1,1,1000067240,67240,
2.6,,Surface,4,Image 1,1,1000067241,67241,
3.27586,,Surface,4,Image 1,1,1000067242,67242,
1,,Surface,4,Image 1,1,1000067243,67243,
3.32468,,Surface,4,Image 1,1,1000067244,67244,
62.3291,,Surface,4,Image 1,1,1000067245,67245,
33.2,,Surface,4,Image 1,1,1000067246,67246,
2.18667,,Surface,4,Image 1,1,1000067247,67247,
3.10294,,Surface,4,Image 1,1,1000067248,67248,
3.05263,,Surface,4,Image 1,1,1000067249,67249,
3.19643,,Surface,4,Image 1,1,1000067250,67250,
2.29167,,Surface,4,Image 1,1,1000067251,67251,
2.29508,,Surface,4,Image 1,1,1000067252,67252,
2.5,,Surface,4,Image 1,1,1000067253,67253,
49.2632,,Surface,4,Image 1,1,1000067254,67254,
2.8961,,Surface,4,Image 1,1,1000067255,67255,
1.86486,,Surface,4,Image 1,1,1000067256,67256,
2.96552,,Surface,4,Image 1,1,1000067257,67257,
2.29577,,Surface,4,Image 1,1,1000067258,67258,
3.09302,,Surface,4,Image 1,1,1000067259,67259,
4.08108,,Surface,4,Image 1,1,1000067260,67260,
4.30303,,Surface,4,Image 1,1,1000067261,67261,
2.85106,,Surface,4,Image 1,1,1000067262,67262,
20.5,,Surface,4,Image 1,1,1000067263,67263,
26.4706,,Surface,4,Image 1,1,1000067264,67264,
1.92857,,Surface,4,Image 1,1,1000067265,67265,
3.71111,,Surface,4,Image 1,1,1000067266,67266,
2.33898,,Surface,4,Image 1,1,1000067267,67267,
4.57534,,Surface,4,Image 1,1,1000067268,67268,
3.43478,,Surface,4,Image 1,1,1000067269,67269,
3.80597,,Surface,4,Image 1,1,1000067270,67270,
3.23077,,Surface,4,Image 1,1,1000067271,67271,
1.46269,,Surface,4,Image 1,1,1000067272,67272,
3.5493,,Surface,4,Image 1,1,1000067273,67273,
3.06383,,Surface,4,Image 1,1,1000067274,67274,
2.23636,,Surface,4,Image 1,1,1000067275,67275,
2.74026,,Surface,4,Image 1,1,1000067276,67276,
3.59574,,Surface,4,Image 1,1,1000067277,67277,
3.725,,Surface,4,Image 1,1,1000067278,67278,
3.3125,,Surface,4,Image 1,1,1000067279,67279,
5.18518,,Surface,4,Image 1,1,1000067280,67280,
3.16,,Surface,4,Image 1,1,1000067281,67281,
5.05882,,Surface,4,Image 1,1,1000067282,67282,
3.78431,,Surface,4,Image 1,1,1000067283,67283,
1.12245,,Surface,4,Image 1,1,1000067284,67284,
3.33333,,Surface,4,Image 1,1,1000067285,67285,
