
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
0.0757576,,Surface,5,Image 1,1,1000067170,67170,
0.728571,,Surface,5,Image 1,1,1000067171,67171,
0,,Surface,5,Image 1,1,1000067172,67172,
1.08602,,Surface,5,Image 1,1,1000067173,67173,
0,,Surface,5,Image 1,1,1000067174,67174,
0.808989,,Surface,5,Image 1,1,1000067175,67175,
0,,Surface,5,Image 1,1,1000067176,67176,
1.22807,,Surface,5,Image 1,1,1000067177,67177,
1.17105,,Surface,5,Image 1,1,1000067178,67178,
0,,Surface,5,Image 1,1,1000067179,67179,
2.11765,,Surface,5,Image 1,1,1000067180,67180,
0,,Surface,5,Image 1,1,1000067181,67181,
0,,Surface,5,Image 1,1,1000067182,67182,
0.412844,,Surface,5,Image 1,1,1000067183,67183,
0,,Surface,5,Image 1,1,1000067184,67184,
0,,Surface,5,Image 1,1,1000067185,67185,
0.05,,Surface,5,Image 1,1,1000067186,67186,
0.19084,,Surface,5,Image 1,1,1000067187,67187,
0,,Surface,5,Image 1,1,1000067188,67188,
0,,Surface,5,Image 1,1,1000067189,67189,
0.291262,,Surface,5,Image 1,1,1000067190,67190,
0,,Surface,5,Image 1,1,1000067191,67191,
0,,Surface,5,Image 1,1,1000067192,67192,
0,,Surface,5,Image 1,1,1000067193,67193,
0,,Surface,5,Image 1,1,1000067194,67194,
0,,Surface,5,Image 1,1,1000067195,67195,
0,,Surface,5,Image 1,1,1000067196,67196,
13.4062,,Surface,5,Image 1,1,1000067197,67197,
0.141176,,Surface,5,Image 1,1,1000067198,67198,
2.03333,,Surface,5,Image 1,1,1000067199,67199,
1.55556,,Surface,5,Image 1,1,1000067200,67200,
0,,Surface,5,Image 1,1,1000067201,67201,
0,,Surface,5,Image 1,1,1000067202,67202,
0,,Surface,5,Image 1,1,1000067203,67203,
0.0666667,,Surface,5,Image 1,1,1000067204,67204,
0.153846,,Surface,5,Image 1,1,1000067205,67205,
0.566038,,Surface,5,Image 1,1,1000067206,67206,
1.63333,,Surface,5,Image 1,1,1000067207,67207,
1.24,,Surface,5,Image 1,1,1000067208,67208,
0,,Surface,5,Image 1,1,1000067209,67209,
1.83333,,Surface,5,Image 1,1,1000067210,67210,
3.03571,,Surface,5,Image 1,1,1000067211,67211,
0,,Surface,5,Image 1,1,1000067212,67212,
0.0810811,,Surface,5,Image 1,1,1000067213,67213,
0,,Surface,5,Image 1,1,1000067214,67214,
0.684211,,Surface,5,Image 1,1,1000067215,67215,
0,,Surface,5,Image 1,1,1000067216,67216,
4.4569,,Surface,5,Image 1,1,1000067217,67217,
1.59375,,Surface,5,Image 1,1,1000067218,67218,
0,,Surface,5,Image 1,1,1000067219,67219,
0,,Surface,5,Image 1,1,1000067220,67220,
0.0232558,,Surface,5,Image 1,1,1000067221,67221,
0,,Surface,5,Image 1,1,1000067222,67222,
1.84884,,Surface,5,Image 1,1,1000067223,67223,
2.65909,,Surface,5,Image 1,1,1000067224,67224,
0,,Surface,5,Image 1,1,1000067225,67225,
2,,Surface,5,Image 1,1,1000067226,67226,
1.76786,,Surface,5,Image 1,1,1000067227,67227,
0,,Surface,5,Image 1,1,1000067228,67228,
1.08861,,Surface,5,Image 1,1,1000067229,67229,
0.168539,,Surface,5,Image 1,1,1000067230,67230,
0.692308,,Surface,5,Image 1,1,1000067231,67231,
0.03125,,Surface,5,Image 1,1,1000067232,67232,
0,,Surface,5,Image 1,1,1000067233,67233,
9.1579,,Surface,5,Image 1,1,1000067234,67234,
0.0350877,,Surface,5,Image 1,1,1000067235,67235,
0,,Surface,5,Image 1,1,1000067236,67236,
0.0882353,,Surface,5,Image 1,1,1000067237,67237,
