
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
0,0,0,um,Surface,Displacement Delta,2,1000067313,67313,
3.31427,-0.307617,0.529789,um,Surface,Displacement Delta,2,1000067190,67314,
-1.77121,-2.77045,0.973907,um,Surface,Displacement Delta,2,1000067195,67315,
-0.659119,-7.76553,-0.775862,um,Surface,Displacement Delta,2,1000067193,67316,
1.01257,0.377869,0.971666,um,Surface,Displacement Delta,2,1000067196,67317,
2.03012,-0.779358,2.18642,um,Surface,Displacement Delta,2,1000067200,67318,
0.592407,0.762939,-0.121706,um,Surface,Displacement Delta,2,1000067197,67319,
0.785217,0.0767517,0.678333,um,Surface,Displacement Delta,2,1000067199,67320,
5.94031,5.31946,-0.293924,um,Surface,Displacement Delta,2,1000067204,67321,
-0.291504,-2.55476,0.13005,um,Surface,Displacement Delta,2,1000067202,67322,
0,0.408691,-0.262308,um,Surface,Displacement Delta,2,1000067205,67323,
-8.24628,4.64532,2.66854,um,Surface,Displacement Delta,2,1000067206,67324,
1.77124,0.944702,-0.334783,um,Surface,Displacement Delta,2,1000067207,67325,
0.40329,-0.296143,-0.458614,um,Surface,Displacement Delta,2,1000067208,67326,
-0.207611,0.0421753,-0.157144,um,Surface,Displacement Delta,2,1000067211,67327,
0.593628,2.80701,0.675628,um,Surface,Displacement Delta,2,1000067209,67328,
1.88322,0.122192,0.418506,um,Surface,Displacement Delta,2,1000067210,67329,
0.535645,2.12479,0.496775,um,Surface,Displacement Delta,2,1000067214,67330,
0,0,0,um,Surface,Displacement Delta,2,1000067331,67331,
2.92348,0.868408,-0.153833,um,Surface,Displacement Delta,2,1000067212,67332,
-1.37424,-0.0458069,-0.350185,um,Surface,Displacement Delta,2,1000067217,67333,
-3.60077,-7.325,-0.733093,um,Surface,Displacement Delta,2,1000067215,67334,
1.02124,-0.606384,0.346848,um,Surface,Displacement Delta,2,1000067213,67335,
0.944672,0,-0.403334,um,Surface,Displacement Delta,2,1000067216,67336,
1.17111,-0.110718,-0.4324,um,Surface,Displacement Delta,2,1000067218,67337,
0,0,0,um,Surface,Displacement Delta,2,1000067338,67338,
-0.083374,0.281311,-0.104609,um,Surface,Displacement Delta,2,1000067219,67339,
3.68048,-2.39233,-0.0714283,um,Surface,Displacement Delta,2,1000067222,67340,
11.7086,0.189758,-0.180357,um,Surface,Displacement Delta,2,1000067224,67341,
4.61345,0.100464,-0.448698,um,Surface,Displacement Delta,2,1000067221,67342,
-0.154114,1.01776,0.528586,um,Surface,Displacement Delta,2,1000067223,67343,
-0.281799,0.0431824,0.0959206,um,Surface,Displacement Delta,2,1000067229,67344,
0.400696,-1.21177,-0.743448,um,Surface,Displacement Delta,2,1000067226,67345,
-0.82309,5.84506,-0.200587,um,Surface,Displacement Delta,2,1000067228,67346,
3.17462,0.283813,-2.43732,um,Surface,Displacement Delta,2,1000067225,67347,
0.529938,1.55554,0.455327,um,Surface,Displacement Delta,2,1000067227,67348,
-0.467773,-6.98282,0.176476,um,Surface,Displacement Delta,2,1000067232,67349,
1.59958,-0.216187,-1.29729,um,Surface,Displacement Delta,2,1000067231,67350,
5.36835,-0.0151367,-0.446337,um,Surface,Displacement Delta,2,1000067230,67351,
0.434647,0.0376892,0.4361,um,Surface,Displacement Delta,2,1000067233,67352,
-3.9935,-3.69785,0.872156,um,Surface,Displacement Delta,2,1000067235,67353,
1.80453,-0.0726318,-0.230452,um,Surface,Displacement Delta,2,1000067234,67354,
1.77344,-6.95801,-0.468433,um,Surface,Displacement Delta,2,1000067237,67355,
-6.77682,-6.61868,-0.0392323,um,Surface,Displacement Delta,2,1000067238,67356,
2.58545,-0.0171509,-0.358,um,Surface,Displacement Delta,2,1000067236,67357,
0.586548,-0.000579834,0.0192375,um,Surface,Displacement Delta,2,1000067239,67358,
0.102722,-0.102684,0.271014,um,Surface,Displacement Delta,2,1000067240,67359,
-0.323517,4.34619,-0.0692568,um,Surface,Displacement Delta,2,1000067243,67360,
1.229,3.15106,0.69824,um,Surface,Displacement Delta,2,1000067242,67361,
-1.74109,0.252243,0.108375,um,Surface,Displacement Delta,2,1000067244,67362,
1.52625,-0.0957642,-0.000874519,um,Surface,Displacement Delta,2,1000067248,67363,
2.70778,-6.59564,0.304792,um,Surface,Displacement Delta,2,1000067247,67364,
1.80231,-4.87302,-0.402631,um,Surface,Displacement Delta,2,1000067249,67365,
1.64792,-0.343414,0.672202,um,Surface,Displacement Delta,2,1000067245,67366,
-0.738037,-2.31948,-0.170238,um,Surface,Displacement Delta,2,1000067251,67367,
-1.36472,-2.63333,0.499632,um,Surface,Displacement Delta,2,1000067252,67368,
0.637024,0.186432,0.144737,um,Surface,Displacement Delta,2,1000067254,67369,
0.498611,0.145111,-0.399791,um,Surface,Displacement Delta,2,1000067250,67370,
0.602692,2.52573,-0.00285721,um,Surface,Displacement Delta,2,1000067255,67371,
1.83459,-3.47685,0.372285,um,Surface,Displacement Delta,2,1000067257,67372,
-2.534,1.05004,-0.162441,um,Surface,Displacement Delta,2,1000067258,67373,
-0.42939,-0.131226,0.596295,um,Surface,Displacement Delta,2,1000067261,67374,
1.03831,-7.63461,0.0604086,um,Surface,Displacement Delta,2,1000067253,67375,
-1.60547,0,0.216747,um,Surface,Displacement Delta,2,1000067263,67376,
3.99558,-0.329529,-0.166278,um,Surface,Displacement Delta,2,1000067259,67377,
0.459564,-6.44028,0.0290689,um,Surface,Displacement Delta,2,1000067256,67378,
-0.163101,-5.42986,-0.122776,um,Surface,Displacement Delta,2,1000067262,67379,
-1.18802,-2.50562,0.839373,um,Surface,Displacement Delta,2,1000067265,67380,
2.6105,-1.02338,0.525162,um,Surface,Displacement Delta,2,1000067266,67381,
-0.168503,-0.0242615,0.0657148,um,Surface,Displacement Delta,2,1000067268,67382,
2.21027,0.0300179,-0.01476,um,Surface,Displacement Delta,2,1000067267,67383,
-0.0805054,-4.55787,0.350747,um,Surface,Displacement Delta,2,1000067270,67384,
3.22379,-1.69586,0.569727,um,Surface,Displacement Delta,2,1000067274,67385,
-0.708496,-0.926483,-0.0338459,um,Surface,Displacement Delta,2,1000067271,67386,
