
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,TrackID,ID,
0.619902,,Surface,201,1000084659,89152,
0.638162,,Surface,201,1000087380,89153,
0.320865,,Surface,201,1000087473,89154,
0.340348,,Surface,201,1000076611,89155,
0.692382,,Surface,201,1000083642,89156,
0.445845,,Surface,201,1000088510,89157,
0.239417,,Surface,201,1000088879,89158,
0.432565,,Surface,201,1000085608,89159,
0.398159,,Surface,201,1000084673,89160,
0.769313,,Surface,201,1000087087,89161,
0.35079,,Surface,201,1000067275,89162,
0.408028,,Surface,201,1000086687,89163,
0.561415,,Surface,201,1000087689,89164,
0.271646,,Surface,201,1000081726,89165,
0.289565,,Surface,201,1000067399,89166,
0.292966,,Surface,201,1000087962,89167,
0.398033,,Surface,201,1000088337,89168,
0.466791,,Surface,201,1000088798,89169,
0.409284,,Surface,201,1000085401,89170,
0.618566,,Surface,201,1000083968,89171,
0.338687,,Surface,201,1000087184,89172,
0.631856,,Surface,201,1000089080,89173,
0.403842,,Surface,201,1000087697,89174,
0.521037,,Surface,201,1000088802,89175,
0.499055,,Surface,202,1000086217,89176,
0.293916,,Surface,202,1000077300,89177,
0.374634,,Surface,202,1000088544,89178,
0.781852,,Surface,202,1000088543,89179,
0.539591,,Surface,202,1000086218,89180,
0.301351,,Surface,202,1000087513,89181,
0.273525,,Surface,202,1000084378,89182,
0.452838,,Surface,202,1000088352,89183,
0.685311,,Surface,202,1000067188,89184,
0.205125,,Surface,202,1000088991,89185,
0.30932,,Surface,202,1000087215,89186,
0.196025,,Surface,202,1000086613,89187,
0.527498,,Surface,202,1000087715,89188,
0.615448,,Surface,202,1000089189,89189,
0.315452,,Surface,202,1000088643,89190,
0.378009,,Surface,202,1000087892,89191,
0.39814,,Surface,202,1000077083,89192,
0.336416,,Surface,202,1000078813,89193,
0.240807,,Surface,202,1000088822,89194,
0.539524,,Surface,202,1000068978,89195,
0.533411,,Surface,202,1000086628,89196,
0.45276,,Surface,202,1000087630,89197,
0.394829,,Surface,202,1000086940,89198,
0.360645,,Surface,202,1000083793,89199,
0.65707,,Surface,202,1000087995,89200,
0.325913,,Surface,202,1000081652,89201,
0.205849,,Surface,202,1000077980,89202,
0.2545,,Surface,202,1000087633,89203,
0.497715,,Surface,202,1000082972,89204,
0.425423,,Surface,202,1000067206,89205,
0.17893,,Surface,202,1000081325,89206,
0.360889,,Surface,202,1000087232,89207,
0.571988,,Surface,202,1000084307,89208,
0.441638,,Surface,202,1000085847,89209,
0.380318,,Surface,202,1000087237,89210,
0.472391,,Surface,202,1000079282,89211,
0.389955,,Surface,202,1000087240,89212,
0.409528,,Surface,202,1000088845,89213,
0.405112,,Surface,202,1000070936,89214,
0.334679,,Surface,202,1000083596,89215,
0.637063,,Surface,202,1000089216,89216,
0.633387,,Surface,202,1000088204,89217,
0.34265,,Surface,202,1000088939,89218,
0.441538,,Surface,202,1000067235,89219,
0.618698,,Surface,202,1000067229,89220,
0.3541,,Surface,202,1000067219,89221,
0.286677,,Surface,202,1000085775,89222,
0.533239,,Surface,202,1000088582,89223,
0.372314,,Surface,202,1000084028,89224,
0.388294,,Surface,202,1000084227,89225,
0.827002,,Surface,202,1000080372,89226,
0.398445,,Surface,202,1000088117,89227,
0.667522,,Surface,202,1000086269,89228,
0.426893,,Surface,202,1000067233,89229,
0.213469,,Surface,202,1000069013,89230,
0.357549,,Surface,202,1000067239,89231,
0.62598,,Surface,202,1000087853,89232,
0.278883,,Surface,202,1000089049,89233,
0.241469,,Surface,202,1000088402,89234,
0.474225,,Surface,202,1000067236,89235,
0.445938,,Surface,202,1000089143,89236,
0.647147,,Surface,202,1000070234,89237,
0.329671,,Surface,202,1000081925,89238,
0.584523,,Surface,202,1000086474,89239,
0.304345,,Surface,202,1000088956,89240,
0.426028,,Surface,202,1000081267,89241,
0.73279,,Surface,202,1000084659,89242,
0.412961,,Surface,202,1000082577,89243,
0.529787,,Surface,202,1000087380,89244,
0.41251,,Surface,202,1000087473,89245,
0.45249,,Surface,202,1000076611,89246,
0.586804,,Surface,202,1000083642,89247,
0.209034,,Surface,202,1000088510,89248,
0.546389,,Surface,202,1000088879,89249,
0.405691,,Surface,202,1000085608,89250,
0.256097,,Surface,202,1000087777,89251,
0.425624,,Surface,202,1000084673,89252,
0.4472,,Surface,202,1000081726,89253,
0.52873,,Surface,202,1000087689,89254,
0.37349,,Surface,202,1000088798,89255,
0.249168,,Surface,202,1000067275,89256,
0.333273,,Surface,202,1000067399,89257,
0.395369,,Surface,202,1000087962,89258,
0.508424,,Surface,202,1000086687,89259,
0.375452,,Surface,202,1000088337,89260,
0.326607,,Surface,202,1000087184,89261,
0.232245,,Surface,202,1000089080,89262,
0.61318,,Surface,202,1000088802,89263,
0.605869,,Surface,202,1000083968,89264,
0.608663,,Surface,203,1000088543,89265,
0.612554,,Surface,203,1000086218,89266,
0.333001,,Surface,203,1000087513,89267,
0.441056,,Surface,203,1000084378,89268,
0.651148,,Surface,203,1000088352,89269,
0.216669,,Surface,203,1000088991,89270,
0.530065,,Surface,203,1000067188,89271,
0.278262,,Surface,203,1000087215,89272,
0.336061,,Surface,203,1000086613,89273,
0.399533,,Surface,203,1000087715,89274,
0.275153,,Surface,203,1000077300,89275,
0.721794,,Surface,203,1000086217,89276,
0.43259,,Surface,203,1000087892,89277,
0.373704,,Surface,203,1000078813,89278,
0.309724,,Surface,203,1000077083,89279,
0.343073,,Surface,203,1000068978,89280,
0.515329,,Surface,203,1000088822,89281,
0.489754,,Surface,203,1000089010,89282,
0.278253,,Surface,203,1000083901,89283,
0.476023,,Surface,203,1000086628,89284,
0.383042,,Surface,203,1000088833,89285,
0.43067,,Surface,203,1000087630,89286,
0.382497,,Surface,203,1000083793,89287,
0.157389,,Surface,203,1000088186,89288,
0.370778,,Surface,203,1000086940,89289,
0.468812,,Surface,203,1000067206,89290,
0.653623,,Surface,203,1000077980,89291,
0.602525,,Surface,203,1000081652,89292,
0.35244,,Surface,203,1000087995,89293,
0.319888,,Surface,203,1000082972,89294,
0.347013,,Surface,203,1000081325,89295,
0.193408,,Surface,203,1000087232,89296,
0.404172,,Surface,203,1000087633,89297,
0.422674,,Surface,203,1000087237,89298,
0.678477,,Surface,203,1000084307,89299,
0.369026,,Surface,203,1000079282,89300,
0.574362,,Surface,203,1000087240,89301,
0.64542,,Surface,203,1000085847,89302,
0.514664,,Surface,203,1000083596,89303,
0.246726,,Surface,203,1000088204,89304,
0.492804,,Surface,203,1000067235,89305,
0.593975,,Surface,203,1000070936,89306,
0.657696,,Surface,203,1000088845,89307,
0.588966,,Surface,203,1000088939,89308,
0.607534,,Surface,203,1000085569,89309,
0.465053,,Surface,203,1000067229,89310,
0.384779,,Surface,203,1000078738,89311,
0.275807,,Surface,203,1000087366,89312,
0.419887,,Surface,203,1000067219,89313,
0.539839,,Surface,203,1000088582,89314,
0.266182,,Surface,203,1000085775,89315,
0.266505,,Surface,203,1000084227,89316,
0.662664,,Surface,203,1000084028,89317,
0.413087,,Surface,203,1000088117,89318,
0.386206,,Surface,203,1000069013,89319,
0.476009,,Surface,203,1000067233,89320,
0.477125,,Surface,203,1000080372,89321,
0.853947,,Surface,203,1000086269,89322,
0.444829,,Surface,203,1000087853,89323,
0.38179,,Surface,203,1000070234,89324,
0.602327,,Surface,203,1000088956,89325,
0.492293,,Surface,203,1000089049,89326,
0.297815,,Surface,203,1000067239,89327,
0.488814,,Surface,203,1000067236,89328,
0.442541,,Surface,203,1000088402,89329,
0.570339,,Surface,203,1000089143,89330,
0.62111,,Surface,203,1000089331,89331,
0.400251,,Surface,203,1000081267,89332,
0.126608,,Surface,203,1000084659,89333,
0.589311,,Surface,203,1000087380,89334,
0.234139,,Surface,203,1000087473,89335,
0.615671,,Surface,203,1000083642,89336,
0.447838,,Surface,203,1000076611,89337,
0.399137,,Surface,203,1000087689,89338,
0.725043,,Surface,203,1000085608,89339,
0.321718,,Surface,203,1000088510,89340,
0.200732,,Surface,203,1000087777,89341,
0.579194,,Surface,203,1000087087,89342,
0.665753,,Surface,203,1000088337,89343,
0.515694,,Surface,203,1000084673,89344,
0.228256,,Surface,203,1000067275,89345,
0.322068,,Surface,203,1000067399,89346,
0.471153,,Surface,203,1000081726,89347,
0.739428,,Surface,203,1000087962,89348,
0.597877,,Surface,203,1000088798,89349,
0.423833,,Surface,203,1000089350,89350,
0.811154,,Surface,203,1000087697,89351,
0.498498,,Surface,203,1000083968,89352,
0.557505,,Surface,203,1000086687,89353,
0.335886,,Surface,203,1000089080,89354,
0.476794,,Surface,203,1000088802,89355,
0.344228,,Surface,203,1000087184,89356,
0.574997,,Surface,204,1000088352,89357,
0.335587,,Surface,204,1000067188,89358,
0.504903,,Surface,204,1000087215,89359,
0.53339,,Surface,204,1000087715,89360,
0.683742,,Surface,204,1000086218,89361,
0.528691,,Surface,204,1000087513,89362,
0.59135,,Surface,204,1000084378,89363,
0.201747,,Surface,204,1000080122,89364,
0.439236,,Surface,204,1000088543,89365,
0.61466,,Surface,204,1000087892,89366,
0.748128,,Surface,204,1000077300,89367,
0.370605,,Surface,204,1000086217,89368,
0.33456,,Surface,204,1000077083,89369,
0.429315,,Surface,204,1000078813,89370,
0.278253,,Surface,204,1000083901,89371,
0.396232,,Surface,204,1000088822,89372,
0.200734,,Surface,204,1000068978,89373,
0.402351,,Surface,204,1000087630,89374,
0.60447,,Surface,204,1000089010,89375,
0.539647,,Surface,204,1000088833,89376,
0.690674,,Surface,204,1000086628,89377,
0.636011,,Surface,204,1000083793,89378,
0.37253,,Surface,204,1000086940,89379,
0.673474,,Surface,204,1000087995,89380,
0.510531,,Surface,204,1000077980,89381,
0.387241,,Surface,204,1000081652,89382,
0.361045,,Surface,204,1000082972,89383,
0.502206,,Surface,204,1000087633,89384,
0.361104,,Surface,204,1000067206,89385,
0.266777,,Surface,204,1000081325,89386,
0.380504,,Surface,204,1000085847,89387,
0.653057,,Surface,204,1000087237,89388,
0.660402,,Surface,204,1000084307,89389,
0.447356,,Surface,204,1000079282,89390,
0.662716,,Surface,204,1000087240,89391,
0.543258,,Surface,204,1000070936,89392,
0.500502,,Surface,204,1000083596,89393,
0.16333,,Surface,204,1000089216,89394,
0.345689,,Surface,204,1000067235,89395,
0.28355,,Surface,204,1000087061,89396,
0.293727,,Surface,204,1000088204,89397,
0.662207,,Surface,204,1000067229,89398,
0.381897,,Surface,204,1000078738,89399,
0.391643,,Surface,204,1000067219,89400,
0.483983,,Surface,204,1000083191,89401,
0.379781,,Surface,204,1000085775,89402,
0.133886,,Surface,204,1000087366,89403,
0.677405,,Surface,204,1000084028,89404,
0.22448,,Surface,204,1000088582,89405,
0.543013,,Surface,204,1000080372,89406,
0.226357,,Surface,204,1000089044,89407,
0.344934,,Surface,204,1000088117,89408,
0.456251,,Surface,204,1000067233,89409,
0.277196,,Surface,204,1000069013,89410,
0.254151,,Surface,204,1000084227,89411,
0.486521,,Surface,204,1000067236,89412,
0.533657,,Surface,204,1000086269,89413,
0.255533,,Surface,204,1000087853,89414,
0.307716,,Surface,204,1000067239,89415,
0.516851,,Surface,204,1000088956,89416,
0.580804,,Surface,204,1000070234,89417,
0.565737,,Surface,204,1000089331,89418,
0.413017,,Surface,204,1000081925,89419,
0.32241,,Surface,204,1000089049,89420,
0.536464,,Surface,204,1000082577,89421,
0.572013,,Surface,204,1000089143,89422,
0.512186,,Surface,204,1000086474,89423,
0.247789,,Surface,204,1000084659,89424,
0.407713,,Surface,204,1000081267,89425,
0.295715,,Surface,204,1000088402,89426,
0.262818,,Surface,204,1000087473,89427,
0.584287,,Surface,204,1000087380,89428,
0.527366,,Surface,204,1000088879,89429,
0.477406,,Surface,204,1000076611,89430,
0.585513,,Surface,204,1000083642,89431,
0.118361,,Surface,204,1000088510,89432,
0.527082,,Surface,204,1000087689,89433,
0.280874,,Surface,204,1000085608,89434,
0.576863,,Surface,204,1000088337,89435,
0.496231,,Surface,204,1000084673,89436,
0.555691,,Surface,204,1000087087,89437,
0.336186,,Surface,204,1000067275,89438,
0.361554,,Surface,204,1000067399,89439,
0.553168,,Surface,204,1000088798,89440,
0.715873,,Surface,204,1000083968,89441,
0.310605,,Surface,204,1000081726,89442,
0.344773,,Surface,204,1000087184,89443,
0.340199,,Surface,204,1000089350,89444,
0.355842,,Surface,204,1000087697,89445,
0.292974,,Surface,204,1000089080,89446,
0.628581,,Surface,204,1000088802,89447,
0.682399,,Surface,204,1000086687,89448,
0.29262,,Surface,205,1000086613,89449,
0.659301,,Surface,205,1000089189,89450,
0.721196,,Surface,205,1000088991,89451,
0.517079,,Surface,205,1000087215,89452,
0.411884,,Surface,205,1000080554,89453,
0.31577,,Surface,205,1000084378,89454,
0.562182,,Surface,205,1000088352,89455,
0.545524,,Surface,205,1000086218,89456,
0.806936,,Surface,205,1000087513,89457,
0.60843,,Surface,205,1000077300,89458,
0.352421,,Surface,205,1000088543,89459,
0.700737,,Surface,205,1000089460,89460,
0.445377,,Surface,205,1000086217,89461,
0.415079,,Surface,205,1000088643,89462,
0.290771,,Surface,205,1000078813,89463,
0.381732,,Surface,205,1000088822,89464,
0.59579,,Surface,205,1000077083,89465,
0.439193,,Surface,205,1000089466,89466,
0.219696,,Surface,205,1000068978,89467,
0.336933,,Surface,205,1000086940,89468,
0.518938,,Surface,205,1000087630,89469,
0.521587,,Surface,205,1000086628,89470,
0.249915,,Surface,205,1000088833,89471,
0.406614,,Surface,205,1000077980,89472,
0.197549,,Surface,205,1000088186,89473,
0.492634,,Surface,205,1000067206,89474,
0.415218,,Surface,205,1000081652,89475,
0.338319,,Surface,205,1000087995,89476,
0.609947,,Surface,205,1000083793,89477,
0.52904,,Surface,205,1000087633,89478,
0.438458,,Surface,205,1000089479,89479,
0.265363,,Surface,205,1000081325,89480,
0.565241,,Surface,205,1000084307,89481,
0.678825,,Surface,205,1000070936,89482,
0.37293,,Surface,205,1000085847,89483,
0.716946,,Surface,205,1000089216,89484,
0.551912,,Surface,205,1000087240,89485,
0.415112,,Surface,205,1000083596,89486,
0.19551,,Surface,205,1000067235,89487,
0.553498,,Surface,205,1000087061,89488,
0.481249,,Surface,205,1000088204,89489,
0.503701,,Surface,205,1000083191,89490,
0.383275,,Surface,205,1000067229,89491,
0.241656,,Surface,205,1000067219,89492,
0.372774,,Surface,205,1000078738,89493,
0.17418,,Surface,205,1000085775,89494,
0.125567,,Surface,205,1000087366,89495,
0.48137,,Surface,205,1000084028,89496,
0.613744,,Surface,205,1000088582,89497,
0.183255,,Surface,205,1000069013,89498,
0.332384,,Surface,205,1000088117,89499,
0.405833,,Surface,205,1000084227,89500,
