
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
0.948276,,Surface,3,Image 1,1,1000224458,224458,
1.10638,,Surface,3,Image 1,1,1000224459,224459,
1.16364,,Surface,3,Image 1,1,1000224460,224460,
0.962264,,Surface,3,Image 1,1,1000224461,224461,
1.28261,,Surface,3,Image 1,1,1000224462,224462,
2.41772,,Surface,3,Image 1,1,1000224463,224463,
1.27273,,Surface,3,Image 1,1,1000224464,224464,
2.67949,,Surface,3,Image 1,1,1000224465,224465,
0.903846,,Surface,3,Image 1,1,1000224466,224466,
1.46512,,Surface,3,Image 1,1,1000224467,224467,
0.707547,,Surface,3,Image 1,1,1000224468,224468,
1.11111,,Surface,3,Image 1,1,1000224469,224469,
1.3,,Surface,3,Image 1,1,1000224470,224470,
1.02667,,Surface,3,Image 1,1,1000224471,224471,
1.2375,,Surface,3,Image 1,1,1000224472,224472,
0.66,,Surface,3,Image 1,1,1000224473,224473,
0.825,,Surface,3,Image 1,1,1000224474,224474,
0.914286,,Surface,3,Image 1,1,1000224475,224475,
0.8125,,Surface,3,Image 1,1,1000224476,224476,
0.5,,Surface,3,Image 1,1,1000224477,224477,
0.859375,,Surface,3,Image 1,1,1000224478,224478,
1.04459,,Surface,3,Image 1,1,1000224479,224479,
1.26923,,Surface,3,Image 1,1,1000224480,224480,
0.952381,,Surface,3,Image 1,1,1000224481,224481,
1.22581,,Surface,3,Image 1,1,1000224482,224482,
1.2549,,Surface,3,Image 1,1,1000224483,224483,
0.766667,,Surface,3,Image 1,1,1000224484,224484,
1.66667,,Surface,3,Image 1,1,1000224485,224485,
3.24,,Surface,3,Image 1,1,1000224486,224486,
1.28571,,Surface,3,Image 1,1,1000224487,224487,
0.617977,,Surface,3,Image 1,1,1000224488,224488,
1.32143,,Surface,3,Image 1,1,1000224489,224489,
1.21333,,Surface,3,Image 1,1,1000224490,224490,
0.745455,,Surface,3,Image 1,1,1000224491,224491,
0.211765,,Surface,3,Image 1,1,1000224492,224492,
1.12,,Surface,3,Image 1,1,1000224493,224493,
1.21569,,Surface,3,Image 1,1,1000224494,224494,
0.965517,,Surface,3,Image 1,1,1000224495,224495,
1.11765,,Surface,3,Image 1,1,1000224496,224496,
1.4,,Surface,3,Image 1,1,1000224497,224497,
1.17949,,Surface,3,Image 1,1,1000224498,224498,
0.372549,,Surface,3,Image 1,1,1000224499,224499,
0.655914,,Surface,3,Image 1,1,1000224500,224500,
1.38182,,Surface,3,Image 1,1,1000224501,224501,
2,,Surface,3,Image 1,1,1000224502,224502,
0.951613,,Surface,3,Image 1,1,1000224503,224503,
1,,Surface,3,Image 1,1,1000224504,224504,
1.04545,,Surface,3,Image 1,1,1000224505,224505,
1.63636,,Surface,3,Image 1,1,1000224506,224506,
1.13846,,Surface,3,Image 1,1,1000224507,224507,
0.961039,,Surface,3,Image 1,1,1000224508,224508,
2.67778,,Surface,3,Image 1,1,1000224509,224509,
1.35,,Surface,3,Image 1,1,1000224510,224510,
1.07246,,Surface,3,Image 1,1,1000224511,224511,
0.983333,,Surface,3,Image 1,1,1000224512,224512,
1.4386,,Surface,3,Image 1,1,1000224513,224513,
0.781818,,Surface,3,Image 1,1,1000224514,224514,
1.08219,,Surface,3,Image 1,1,1000224515,224515,
1.5,,Surface,3,Image 1,1,1000224516,224516,
1.35593,,Surface,3,Image 1,1,1000224517,224517,
1.03077,,Surface,3,Image 1,1,1000224518,224518,
3.88889,,Surface,3,Image 1,1,1000224519,224519,
1,,Surface,3,Image 1,1,1000224520,224520,
0.410526,,Surface,3,Image 1,1,1000224521,224521,
1.2029,,Surface,3,Image 1,1,1000224522,224522,
0.774648,,Surface,3,Image 1,1,1000224523,224523,
1.14063,,Surface,3,Image 1,1,1000224524,224524,
0.844444,,Surface,3,Image 1,1,1000224525,224525,
1.25806,,Surface,3,Image 1,1,1000224526,224526,
1.28846,,Surface,3,Image 1,1,1000224527,224527,
1.07759,,Surface,3,Image 1,1,1000224528,224528,
0.810811,,Surface,3,Image 1,1,1000224529,224529,
0.466667,,Surface,3,Image 1,1,1000224530,224530,
1.62745,,Surface,3,Image 1,1,1000224531,224531,
1.24138,,Surface,3,Image 1,1,1000224532,224532,
4.04545,,Surface,3,Image 1,1,1000224533,224533,
1.42188,,Surface,3,Image 1,1,1000224534,224534,
1.13953,,Surface,3,Image 1,1,1000224535,224535,
1.36765,,Surface,3,Image 1,1,1000224536,224536,
0.922078,,Surface,3,Image 1,1,1000224537,224537,
1.90196,,Surface,3,Image 1,1,1000224538,224538,
3.86154,,Surface,3,Image 1,1,1000224539,224539,
0.95082,,Surface,3,Image 1,1,1000224540,224540,
1.40541,,Surface,3,Image 1,1,1000224541,224541,
0.697674,,Surface,3,Image 1,1,1000224542,224542,
0.833333,,Surface,3,Image 1,1,1000224543,224543,
1.1,,Surface,3,Image 1,1,1000224544,224544,
1.13725,,Surface,3,Image 1,1,1000224545,224545,
0.842105,,Surface,3,Image 1,1,1000224546,224546,
0.816667,,Surface,3,Image 1,1,1000224547,224547,
1.78947,,Surface,3,Image 1,1,1000224548,224548,
1.01639,,Surface,3,Image 1,1,1000224549,224549,
1.32143,,Surface,3,Image 1,1,1000224550,224550,
1.02439,,Surface,3,Image 1,1,1000224551,224551,
1.03846,,Surface,3,Image 1,1,1000224552,224552,
0.981481,,Surface,3,Image 1,1,1000224553,224553,
0.692308,,Surface,3,Image 1,1,1000224554,224554,
0.923913,,Surface,3,Image 1,1,1000224555,224555,
0.722222,,Surface,3,Image 1,1,1000224556,224556,
1.26087,,Surface,3,Image 1,1,1000224557,224557,
1.17568,,Surface,3,Image 1,1,1000224558,224558,
1.96552,,Surface,3,Image 1,1,1000224559,224559,
1.14286,,Surface,3,Image 1,1,1000224560,224560,
0.75,,Surface,3,Image 1,1,1000224561,224561,
1.11628,,Surface,3,Image 1,1,1000224562,224562,
1.40541,,Surface,3,Image 1,1,1000224563,224563,
2.27536,,Surface,3,Image 1,1,1000224564,224564,
1.2549,,Surface,3,Image 1,1,1000224565,224565,
1.13208,,Surface,3,Image 1,1,1000224566,224566,
0.939394,,Surface,3,Image 1,1,1000224567,224567,
1.8625,,Surface,3,Image 1,1,1000224568,224568,
1.06944,,Surface,3,Image 1,1,1000224569,224569,
0.821429,,Surface,3,Image 1,1,1000224570,224570,
1.33333,,Surface,3,Image 1,1,1000224571,224571,
0.893617,,Surface,3,Image 1,1,1000224572,224572,
0.913043,,Surface,3,Image 1,1,1000224573,224573,
1.75,,Surface,3,Image 1,1,1000224574,224574,
1.45313,,Surface,3,Image 1,1,1000224575,224575,
0.826923,,Surface,3,Image 1,2,1000224466,224576,
0.821429,,Surface,3,Image 1,2,1000224467,224577,
0.819672,,Surface,3,Image 1,2,1000224458,224578,
