
Intensity Min Ch=6 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
13,,Surface,6,Image 1,1,1000081032,81032,
10,,Surface,6,Image 1,1,1000081033,81033,
6,,Surface,6,Image 1,1,1000081034,81034,
12,,Surface,6,Image 1,1,1000081035,81035,
11,,Surface,6,Image 1,1,1000081036,81036,
6,,Surface,6,Image 1,1,1000081037,81037,
10,,Surface,6,Image 1,1,1000081038,81038,
10,,Surface,6,Image 1,1,1000081039,81039,
14,,Surface,6,Image 1,1,1000081040,81040,
10,,Surface,6,Image 1,1,1000081041,81041,
13,,Surface,6,Image 1,1,1000081042,81042,
8,,Surface,6,Image 1,1,1000081043,81043,
10,,Surface,6,Image 1,1,1000081044,81044,
10,,Surface,6,Image 1,1,1000081045,81045,
9,,Surface,6,Image 1,1,1000081046,81046,
8,,Surface,6,Image 1,1,1000081047,81047,
9,,Surface,6,Image 1,1,1000081048,81048,
8,,Surface,6,Image 1,1,1000081049,81049,
11,,Surface,6,Image 1,1,1000081050,81050,
11,,Surface,6,Image 1,1,1000081051,81051,
7,,Surface,6,Image 1,1,1000081052,81052,
10,,Surface,6,Image 1,1,1000081053,81053,
12,,Surface,6,Image 1,1,1000081054,81054,
11,,Surface,6,Image 1,1,1000081055,81055,
9,,Surface,6,Image 1,1,1000081056,81056,
8,,Surface,6,Image 1,1,1000081057,81057,
9,,Surface,6,Image 1,1,1000081058,81058,
6,,Surface,6,Image 1,1,1000081059,81059,
5,,Surface,6,Image 1,1,1000081060,81060,
8,,Surface,6,Image 1,1,1000081061,81061,
10,,Surface,6,Image 1,1,1000081062,81062,
8,,Surface,6,Image 1,1,1000081063,81063,
9,,Surface,6,Image 1,1,1000081064,81064,
12,,Surface,6,Image 1,1,1000081065,81065,
10,,Surface,6,Image 1,1,1000081066,81066,
12,,Surface,6,Image 1,1,1000081067,81067,
7,,Surface,6,Image 1,1,1000081068,81068,
8,,Surface,6,Image 1,1,1000081069,81069,
12,,Surface,6,Image 1,1,1000081070,81070,
9,,Surface,6,Image 1,1,1000081071,81071,
10,,Surface,6,Image 1,1,1000081072,81072,
9,,Surface,6,Image 1,1,1000081073,81073,
8,,Surface,6,Image 1,1,1000081074,81074,
7,,Surface,6,Image 1,1,1000081075,81075,
17,,Surface,6,Image 1,1,1000081076,81076,
13,,Surface,6,Image 1,1,1000081077,81077,
8,,Surface,6,Image 1,1,1000081078,81078,
9,,Surface,6,Image 1,1,1000081079,81079,
11,,Surface,6,Image 1,1,1000081080,81080,
9,,Surface,6,Image 1,1,1000081081,81081,
8,,Surface,6,Image 1,1,1000081082,81082,
12,,Surface,6,Image 1,1,1000081083,81083,
14,,Surface,6,Image 1,1,1000081084,81084,
11,,Surface,6,Image 1,1,1000081085,81085,
12,,Surface,6,Image 1,1,1000081086,81086,
4,,Surface,6,Image 1,1,1000081087,81087,
8,,Surface,6,Image 1,1,1000081088,81088,
6,,Surface,6,Image 1,1,1000081089,81089,
11,,Surface,6,Image 1,1,1000081090,81090,
9,,Surface,6,Image 1,1,1000081091,81091,
11,,Surface,6,Image 1,1,1000081092,81092,
13,,Surface,6,Image 1,1,1000081093,81093,
8,,Surface,6,Image 1,1,1000081094,81094,
8,,Surface,6,Image 1,1,1000081095,81095,
11,,Surface,6,Image 1,1,1000081096,81096,
8,,Surface,6,Image 1,1,1000081097,81097,
9,,Surface,6,Image 1,1,1000081098,81098,
11,,Surface,6,Image 1,1,1000081099,81099,
17,,Surface,6,Image 1,1,1000081100,81100,
7,,Surface,6,Image 1,1,1000081101,81101,
11,,Surface,6,Image 1,1,1000081102,81102,
8,,Surface,6,Image 1,1,1000081103,81103,
8,,Surface,6,Image 1,1,1000081104,81104,
7,,Surface,6,Image 1,1,1000081105,81105,
9,,Surface,6,Image 1,1,1000081106,81106,
12,,Surface,6,Image 1,1,1000081107,81107,
12,,Surface,6,Image 1,1,1000081108,81108,
7,,Surface,6,Image 1,1,1000081109,81109,
2,,Surface,6,Image 1,1,1000081110,81110,
8,,Surface,6,Image 1,1,1000081111,81111,
9,,Surface,6,Image 1,1,1000081112,81112,
14,,Surface,6,Image 1,1,1000081113,81113,
9,,Surface,6,Image 1,1,1000081114,81114,
10,,Surface,6,Image 1,1,1000081115,81115,
8,,Surface,6,Image 1,1,1000081116,81116,
10,,Surface,6,Image 1,1,1000081117,81117,
6,,Surface,6,Image 1,1,1000081118,81118,
12,,Surface,6,Image 1,1,1000081119,81119,
11,,Surface,6,Image 1,1,1000081120,81120,
11,,Surface,6,Image 1,1,1000081121,81121,
11,,Surface,6,Image 1,1,1000081122,81122,
6,,Surface,6,Image 1,1,1000081123,81123,
7,,Surface,6,Image 1,1,1000081124,81124,
10,,Surface,6,Image 1,1,1000081125,81125,
13,,Surface,6,Image 1,1,1000081126,81126,
6,,Surface,6,Image 1,1,1000081127,81127,
10,,Surface,6,Image 1,1,1000081128,81128,
9,,Surface,6,Image 1,1,1000081129,81129,
9,,Surface,6,Image 1,1,1000081130,81130,
8,,Surface,6,Image 1,1,1000081131,81131,
13,,Surface,6,Image 1,1,1000081132,81132,
8,,Surface,6,Image 1,1,1000081133,81133,
6,,Surface,6,Image 1,1,1000081134,81134,
10,,Surface,6,Image 1,1,1000081135,81135,
6,,Surface,6,Image 1,1,1000081136,81136,
10,,Surface,6,Image 1,1,1000081137,81137,
7,,Surface,6,Image 1,1,1000081138,81138,
13,,Surface,6,Image 1,1,1000081139,81139,
11,,Surface,6,Image 1,1,1000081140,81140,
11,,Surface,6,Image 1,1,1000081141,81141,
9,,Surface,6,Image 1,1,1000081142,81142,
10,,Surface,6,Image 1,1,1000081143,81143,
11,,Surface,6,Image 1,1,1000081144,81144,
11,,Surface,6,Image 1,1,1000081145,81145,
11,,Surface,6,Image 1,1,1000081146,81146,
11,,Surface,6,Image 1,1,1000081147,81147,
9,,Surface,6,Image 1,1,1000081148,81148,
8,,Surface,6,Image 1,1,1000081149,81149,
11,,Surface,6,Image 1,1,1000081150,81150,
10,,Surface,6,Image 1,1,1000081151,81151,
8,,Surface,6,Image 1,1,1000081152,81152,
8,,Surface,6,Image 1,1,1000081153,81153,
12,,Surface,6,Image 1,1,1000081154,81154,
9,,Surface,6,Image 1,1,1000081155,81155,
7,,Surface,6,Image 1,1,1000081156,81156,
7,,Surface,6,Image 1,1,1000081157,81157,
11,,Surface,6,Image 1,1,1000081158,81158,
10,,Surface,6,Image 1,1,1000081159,81159,
12,,Surface,6,Image 1,2,1000081053,81160,
8,,Surface,6,Image 1,2,1000081034,81161,
14,,Surface,6,Image 1,2,1000081035,81162,
10,,Surface,6,Image 1,2,1000081036,81163,
10,,Surface,6,Image 1,2,1000081038,81164,
9,,Surface,6,Image 1,2,1000081039,81165,
14,,Surface,6,Image 1,2,1000081042,81166,
8,,Surface,6,Image 1,2,1000081037,81167,
12,,Surface,6,Image 1,2,1000081041,81168,
11,,Surface,6,Image 1,2,1000081040,81169,
9,,Surface,6,Image 1,2,1000081043,81170,
5,,Surface,6,Image 1,2,1000081044,81171,
9,,Surface,6,Image 1,2,1000081045,81172,
4,,Surface,6,Image 1,2,1000081047,81173,
15,,Surface,6,Image 1,2,1000081048,81174,
12,,Surface,6,Image 1,2,1000081050,81175,
7,,Surface,6,Image 1,2,1000081051,81176,
12,,Surface,6,Image 1,2,1000081052,81177,
9,,Surface,6,Image 1,2,1000081054,81178,
10,,Surface,6,Image 1,2,1000081032,81179,
6,,Surface,6,Image 1,2,1000081033,81180,
12,,Surface,6,Image 1,2,1000081057,81181,
11,,Surface,6,Image 1,2,1000081058,81182,
6,,Surface,6,Image 1,2,1000081055,81183,
9,,Surface,6,Image 1,2,1000081056,81184,
10,,Surface,6,Image 1,2,1000081060,81185,
10,,Surface,6,Image 1,2,1000081186,81186,
11,,Surface,6,Image 1,2,1000081061,81187,
11,,Surface,6,Image 1,2,1000081188,81188,
13,,Surface,6,Image 1,2,1000081059,81189,
8,,Surface,6,Image 1,2,1000081069,81190,
10,,Surface,6,Image 1,2,1000081066,81191,
9,,Surface,6,Image 1,2,1000081062,81192,
12,,Surface,6,Image 1,2,1000081064,81193,
8,,Surface,6,Image 1,2,1000081065,81194,
10,,Surface,6,Image 1,2,1000081068,81195,
7,,Surface,6,Image 1,2,1000081071,81196,
10,,Surface,6,Image 1,2,1000081067,81197,
6,,Surface,6,Image 1,2,1000081073,81198,
11,,Surface,6,Image 1,2,1000081074,81199,
5,,Surface,6,Image 1,2,1000081070,81200,
11,,Surface,6,Image 1,2,1000081072,81201,
10,,Surface,6,Image 1,2,1000081078,81202,
9,,Surface,6,Image 1,2,1000081080,81203,
10,,Surface,6,Image 1,2,1000081075,81204,
11,,Surface,6,Image 1,2,1000081086,81205,
6,,Surface,6,Image 1,2,1000081081,81206,
5,,Surface,6,Image 1,2,1000081077,81207,
9,,Surface,6,Image 1,2,1000081085,81208,
6,,Surface,6,Image 1,2,1000081079,81209,
10,,Surface,6,Image 1,2,1000081082,81210,
7,,Surface,6,Image 1,2,1000081088,81211,
13,,Surface,6,Image 1,2,1000081084,81212,
8,,Surface,6,Image 1,2,1000081083,81213,
12,,Surface,6,Image 1,2,1000081091,81214,
16,,Surface,6,Image 1,2,1000081092,81215,
11,,Surface,6,Image 1,2,1000081093,81216,
11,,Surface,6,Image 1,2,1000081090,81217,
18,,Surface,6,Image 1,2,1000081087,81218,
12,,Surface,6,Image 1,2,1000081095,81219,
13,,Surface,6,Image 1,2,1000081089,81220,
9,,Surface,6,Image 1,2,1000081096,81221,
8,,Surface,6,Image 1,2,1000081099,81222,
10,,Surface,6,Image 1,2,1000081223,81223,
11,,Surface,6,Image 1,2,1000081094,81224,
13,,Surface,6,Image 1,2,1000081100,81225,
9,,Surface,6,Image 1,2,1000081101,81226,
12,,Surface,6,Image 1,2,1000081098,81227,
12,,Surface,6,Image 1,2,1000081106,81228,
13,,Surface,6,Image 1,2,1000081104,81229,
13,,Surface,6,Image 1,2,1000081097,81230,
7,,Surface,6,Image 1,2,1000081105,81231,
7,,Surface,6,Image 1,2,1000081102,81232,
10,,Surface,6,Image 1,2,1000081103,81233,
14,,Surface,6,Image 1,2,1000081108,81234,
10,,Surface,6,Image 1,2,1000081107,81235,
12,,Surface,6,Image 1,2,1000081109,81236,
9,,Surface,6,Image 1,2,1000081112,81237,
10,,Surface,6,Image 1,2,1000081111,81238,
13,,Surface,6,Image 1,2,1000081239,81239,
13,,Surface,6,Image 1,2,1000081114,81240,
11,,Surface,6,Image 1,2,1000081113,81241,
12,,Surface,6,Image 1,2,1000081110,81242,
8,,Surface,6,Image 1,2,1000081120,81243,
9,,Surface,6,Image 1,2,1000081117,81244,
11,,Surface,6,Image 1,2,1000081116,81245,
4,,Surface,6,Image 1,2,1000081118,81246,
8,,Surface,6,Image 1,2,1000081119,81247,
11,,Surface,6,Image 1,2,1000081115,81248,
8,,Surface,6,Image 1,2,1000081121,81249,
10,,Surface,6,Image 1,2,1000081122,81250,
7,,Surface,6,Image 1,2,1000081123,81251,
11,,Surface,6,Image 1,2,1000081129,81252,
15,,Surface,6,Image 1,2,1000081125,81253,
18,,Surface,6,Image 1,2,1000081126,81254,
7,,Surface,6,Image 1,2,1000081127,81255,
9,,Surface,6,Image 1,2,1000081128,81256,
9,,Surface,6,Image 1,2,1000081124,81257,
9,,Surface,6,Image 1,2,1000081136,81258,
9,,Surface,6,Image 1,2,1000081134,81259,
12,,Surface,6,Image 1,2,1000081131,81260,
9,,Surface,6,Image 1,2,1000081130,81261,
8,,Surface,6,Image 1,2,1000081137,81262,
9,,Surface,6,Image 1,2,1000081263,81263,
9,,Surface,6,Image 1,2,1000081140,81264,
12,,Surface,6,Image 1,2,1000081132,81265,
11,,Surface,6,Image 1,2,1000081133,81266,
11,,Surface,6,Image 1,2,1000081138,81267,
9,,Surface,6,Image 1,2,1000081135,81268,
9,,Surface,6,Image 1,2,1000081139,81269,
10,,Surface,6,Image 1,2,1000081142,81270,
9,,Surface,6,Image 1,2,1000081141,81271,
11,,Surface,6,Image 1,2,1000081143,81272,
11,,Surface,6,Image 1,2,1000081146,81273,
11,,Surface,6,Image 1,2,1000081274,81274,
12,,Surface,6,Image 1,2,1000081145,81275,
8,,Surface,6,Image 1,2,1000081147,81276,
9,,Surface,6,Image 1,2,1000081149,81277,
12,,Surface,6,Image 1,2,1000081144,81278,
9,,Surface,6,Image 1,2,1000081152,81279,
9,,Surface,6,Image 1,2,1000081280,81280,
7,,Surface,6,Image 1,2,1000081148,81281,
7,,Surface,6,Image 1,2,1000081154,81282,
10,,Surface,6,Image 1,2,1000081150,81283,
11,,Surface,6,Image 1,2,1000081151,81284,
11,,Surface,6,Image 1,2,1000081155,81285,
8,,Surface,6,Image 1,2,1000081156,81286,
8,,Surface,6,Image 1,2,1000081153,81287,
9,,Surface,6,Image 1,2,1000081158,81288,
10,,Surface,6,Image 1,2,1000081157,81289,
9,,Surface,6,Image 1,2,1000081159,81290,
6,,Surface,6,Image 1,3,1000081032,81291,
13,,Surface,6,Image 1,3,1000081053,81292,
9,,Surface,6,Image 1,3,1000081033,81293,
6,,Surface,6,Image 1,3,1000081034,81294,
9,,Surface,6,Image 1,3,1000081035,81295,
9,,Surface,6,Image 1,3,1000081036,81296,
10,,Surface,6,Image 1,3,1000081038,81297,
9,,Surface,6,Image 1,3,1000081039,81298,
9,,Surface,6,Image 1,3,1000081042,81299,
9,,Surface,6,Image 1,3,1000081040,81300,
9,,Surface,6,Image 1,3,1000081041,81301,
10,,Surface,6,Image 1,3,1000081043,81302,
15,,Surface,6,Image 1,3,1000081044,81303,
7,,Surface,6,Image 1,3,1000081045,81304,
11,,Surface,6,Image 1,3,1000081046,81305,
3,,Surface,6,Image 1,3,1000081047,81306,
11,,Surface,6,Image 1,3,1000081048,81307,
12,,Surface,6,Image 1,3,1000081050,81308,
9,,Surface,6,Image 1,3,1000081051,81309,
7,,Surface,6,Image 1,3,1000081052,81310,
7,,Surface,6,Image 1,3,1000081058,81311,
10,,Surface,6,Image 1,3,1000081054,81312,
10,,Surface,6,Image 1,3,1000081055,81313,
10,,Surface,6,Image 1,3,1000081186,81314,
7,,Surface,6,Image 1,3,1000081060,81315,
9,,Surface,6,Image 1,3,1000081057,81316,
9,,Surface,6,Image 1,3,1000081063,81317,
11,,Surface,6,Image 1,3,1000081188,81318,
9,,Surface,6,Image 1,3,1000081059,81319,
11,,Surface,6,Image 1,3,1000081061,81320,
15,,Surface,6,Image 1,3,1000081066,81321,
10,,Surface,6,Image 1,3,1000081062,81322,
14,,Surface,6,Image 1,3,1000081064,81323,
9,,Surface,6,Image 1,3,1000081065,81324,
8,,Surface,6,Image 1,3,1000081069,81325,
12,,Surface,6,Image 1,3,1000081071,81326,
9,,Surface,6,Image 1,3,1000081067,81327,
8,,Surface,6,Image 1,3,1000081068,81328,
9,,Surface,6,Image 1,3,1000081073,81329,
10,,Surface,6,Image 1,3,1000081074,81330,
10,,Surface,6,Image 1,3,1000081070,81331,
8,,Surface,6,Image 1,3,1000081078,81332,
9,,Surface,6,Image 1,3,1000081072,81333,
12,,Surface,6,Image 1,3,1000081075,81334,
7,,Surface,6,Image 1,3,1000081080,81335,
12,,Surface,6,Image 1,3,1000081077,81336,
10,,Surface,6,Image 1,3,1000081076,81337,
11,,Surface,6,Image 1,3,1000081082,81338,
7,,Surface,6,Image 1,3,1000081081,81339,
9,,Surface,6,Image 1,3,1000081079,81340,
7,,Surface,6,Image 1,3,1000081083,81341,
8,,Surface,6,Image 1,3,1000081086,81342,
11,,Surface,6,Image 1,3,1000081088,81343,
11,,Surface,6,Image 1,3,1000081085,81344,
18,,Surface,6,Image 1,3,1000081084,81345,
10,,Surface,6,Image 1,3,1000081096,81346,
10,,Surface,6,Image 1,3,1000081091,81347,
9,,Surface,6,Image 1,3,1000081090,81348,
11,,Surface,6,Image 1,3,1000081087,81349,
14,,Surface,6,Image 1,3,1000081092,81350,
10,,Surface,6,Image 1,3,1000081093,81351,
7,,Surface,6,Image 1,3,1000081094,81352,
7,,Surface,6,Image 1,3,1000081095,81353,
10,,Surface,6,Image 1,3,1000081097,81354,
9,,Surface,6,Image 1,3,1000081100,81355,
11,,Surface,6,Image 1,3,1000081089,81356,
13,,Surface,6,Image 1,3,1000081106,81357,
9,,Surface,6,Image 1,3,1000081098,81358,
11,,Surface,6,Image 1,3,1000081099,81359,
3,,Surface,6,Image 1,3,1000081103,81360,
8,,Surface,6,Image 1,3,1000081104,81361,
12,,Surface,6,Image 1,3,1000081101,81362,
13,,Surface,6,Image 1,3,1000081108,81363,
7,,Surface,6,Image 1,3,1000081105,81364,
7,,Surface,6,Image 1,3,1000081102,81365,
11,,Surface,6,Image 1,3,1000081107,81366,
