
Speed
 ==================== 
Speed,Unit,Category,Time,TrackID,ID,
0.00374155,um/s,Surface,1,1000081032,81032,
0.0308829,um/s,Surface,1,1000081033,81033,
0.00497886,um/s,Surface,1,1000081034,81034,
0.0286351,um/s,Surface,1,1000081035,81035,
0.00154249,um/s,Surface,1,1000081036,81036,
0.123907,um/s,Surface,1,1000081037,81037,
0.0568073,um/s,Surface,1,1000081038,81038,
0.0087909,um/s,Surface,1,1000081039,81039,
0.00143393,um/s,Surface,1,1000081040,81040,
0.0566404,um/s,Surface,1,1000081041,81041,
0.175598,um/s,Surface,1,1000081042,81042,
0.0603922,um/s,Surface,1,1000081043,81043,
0.00621727,um/s,Surface,1,1000081044,81044,
0.0368227,um/s,Surface,1,1000081045,81045,
0.079259,um/s,Surface,1,1000081046,81046,
0.0214259,um/s,Surface,1,1000081047,81047,
0.00714098,um/s,Surface,1,1000081048,81048,
0.00126594,um/s,Surface,1,1000081049,81049,
0.00725357,um/s,Surface,1,1000081050,81050,
0.00426046,um/s,Surface,1,1000081051,81051,
0.030881,um/s,Surface,1,1000081052,81052,
0.152927,um/s,Surface,1,1000081053,81053,
0.0222855,um/s,Surface,1,1000081054,81054,
0.0417625,um/s,Surface,1,1000081055,81055,
0.0245615,um/s,Surface,1,1000081056,81056,
0.0436301,um/s,Surface,1,1000081057,81057,
0.00674548,um/s,Surface,1,1000081058,81058,
0.0262177,um/s,Surface,1,1000081059,81059,
0.0151432,um/s,Surface,1,1000081060,81060,
0.0145057,um/s,Surface,1,1000081061,81061,
0.0143856,um/s,Surface,1,1000081062,81062,
0.00672315,um/s,Surface,1,1000081063,81063,
0.137646,um/s,Surface,1,1000081064,81064,
0.0389947,um/s,Surface,1,1000081065,81065,
0.00276125,um/s,Surface,1,1000081066,81066,
0.0181895,um/s,Surface,1,1000081067,81067,
0.0310093,um/s,Surface,1,1000081068,81068,
0.0258909,um/s,Surface,1,1000081069,81069,
0.00365958,um/s,Surface,1,1000081070,81070,
0.028796,um/s,Surface,1,1000081071,81071,
0.00405279,um/s,Surface,1,1000081072,81072,
0.0311867,um/s,Surface,1,1000081073,81073,
0.0125101,um/s,Surface,1,1000081074,81074,
0.0301367,um/s,Surface,1,1000081075,81075,
0.00572049,um/s,Surface,1,1000081076,81076,
0.0048531,um/s,Surface,1,1000081077,81077,
0.0697512,um/s,Surface,1,1000081078,81078,
0.0189313,um/s,Surface,1,1000081079,81079,
0.00252705,um/s,Surface,1,1000081080,81080,
0.0084822,um/s,Surface,1,1000081081,81081,
0.0026516,um/s,Surface,1,1000081082,81082,
0.0621226,um/s,Surface,1,1000081083,81083,
0.0156185,um/s,Surface,1,1000081084,81084,
0.0331709,um/s,Surface,1,1000081085,81085,
0.0110979,um/s,Surface,1,1000081086,81086,
0.109882,um/s,Surface,1,1000081087,81087,
0.0127964,um/s,Surface,1,1000081088,81088,
0.0565551,um/s,Surface,1,1000081089,81089,
0.0066439,um/s,Surface,1,1000081090,81090,
0.00869215,um/s,Surface,1,1000081091,81091,
0.0258939,um/s,Surface,1,1000081092,81092,
0.0191498,um/s,Surface,1,1000081093,81093,
0.0369512,um/s,Surface,1,1000081094,81094,
0.0133948,um/s,Surface,1,1000081095,81095,
0.0577091,um/s,Surface,1,1000081096,81096,
0.046653,um/s,Surface,1,1000081097,81097,
0.0257795,um/s,Surface,1,1000081098,81098,
0.0145341,um/s,Surface,1,1000081099,81099,
0.0167562,um/s,Surface,1,1000081100,81100,
0.00570061,um/s,Surface,1,1000081101,81101,
0.0494789,um/s,Surface,1,1000081102,81102,
0.00819772,um/s,Surface,1,1000081103,81103,
0.0331122,um/s,Surface,1,1000081104,81104,
0.00839245,um/s,Surface,1,1000081105,81105,
0.15782,um/s,Surface,1,1000081106,81106,
0.0491844,um/s,Surface,1,1000081107,81107,
0.0197393,um/s,Surface,1,1000081108,81108,
0.082698,um/s,Surface,1,1000081109,81109,
0.00761157,um/s,Surface,1,1000081110,81110,
0.0455745,um/s,Surface,1,1000081111,81111,
0.00202299,um/s,Surface,1,1000081112,81112,
0.00541757,um/s,Surface,1,1000081113,81113,
0.0178313,um/s,Surface,1,1000081114,81114,
0.0160256,um/s,Surface,1,1000081115,81115,
0.106584,um/s,Surface,1,1000081116,81116,
0.027101,um/s,Surface,1,1000081117,81117,
0.0490703,um/s,Surface,1,1000081118,81118,
0.197406,um/s,Surface,1,1000081119,81119,
0.0153788,um/s,Surface,1,1000081120,81120,
0.00671711,um/s,Surface,1,1000081121,81121,
0.0478619,um/s,Surface,1,1000081122,81122,
0.0628701,um/s,Surface,1,1000081123,81123,
0.0034853,um/s,Surface,1,1000081124,81124,
0.042812,um/s,Surface,1,1000081125,81125,
0.00704233,um/s,Surface,1,1000081126,81126,
0.0547584,um/s,Surface,1,1000081127,81127,
0.00465643,um/s,Surface,1,1000081128,81128,
0.00561046,um/s,Surface,1,1000081129,81129,
0.0352274,um/s,Surface,1,1000081130,81130,
0.0691779,um/s,Surface,1,1000081131,81131,
