
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
-0.752808,0.0748291,-0.389146,um,Surface,Displacement Delta,23,1000081057,84022,
0.929932,0,0.857082,um,Surface,Displacement Delta,23,1000081684,84023,
-13.3111,-14.1629,0.461594,um,Surface,Displacement Delta,23,1000081954,84024,
-1.685,-0.277222,-1.48165,um,Surface,Displacement Delta,23,1000082632,84025,
1.12714,-4.29391,2.22157,um,Surface,Displacement Delta,23,1000083316,84026,
-0.467468,0.0376587,-0.903496,um,Surface,Displacement Delta,23,1000081054,84027,
1.55496,-2.39227,4.79713,um,Surface,Displacement Delta,23,1000081059,84028,
1.8381,-0.178345,-0.133846,um,Surface,Displacement Delta,23,1000081032,84029,
6.3772,5.70889,-1.51166,um,Surface,Displacement Delta,23,1000081033,84030,
0.0544434,-3.7605,1.43846,um,Surface,Displacement Delta,23,1000081042,84031,
2.56293,0.552399,0.273958,um,Surface,Displacement Delta,23,1000082782,84032,
4.80737,-7.00781,0.242537,um,Surface,Displacement Delta,23,1000081036,84033,
11.5057,1.77124,0.698959,um,Surface,Displacement Delta,23,1000081039,84034,
4.49921,6.78467,-0.528779,um,Surface,Displacement Delta,23,1000081041,84035,
-0.101196,6.10352e-05,0.377143,um,Surface,Displacement Delta,23,1000081040,84036,
-1.38403,3.13892,-0.141464,um,Surface,Displacement Delta,23,1000083465,84037,
0.0494995,0.488159,-0.363277,um,Surface,Displacement Delta,23,1000081038,84038,
1.17261,5.70734,-0.185879,um,Surface,Displacement Delta,23,1000081043,84039,
-1.41119,0.104187,0.0681114,um,Surface,Displacement Delta,23,1000081044,84040,
-0.317749,0.932343,-1.0931,um,Surface,Displacement Delta,23,1000083468,84041,
-1.22455,-1.77542,0.591907,um,Surface,Displacement Delta,23,1000081045,84042,
1.25183,-0.246399,0.101315,um,Surface,Displacement Delta,23,1000081047,84043,
-3.18469,-6.71814,-0.133452,um,Surface,Displacement Delta,23,1000081051,84044,
0.584351,-0.0672607,-0.114439,um,Surface,Displacement Delta,23,1000081048,84045,
0.360962,-2.19916,1.87878,um,Surface,Displacement Delta,23,1000082241,84046,
-6.10352e-05,0.891785,-0.55,um,Surface,Displacement Delta,23,1000083758,84047,
-0.927795,0,0.969048,um,Surface,Displacement Delta,23,1000083759,84048,
3.47217,15.0768,-0.0666666,um,Surface,Displacement Delta,23,1000081050,84049,
-0.00860596,-0.0290527,-0.501578,um,Surface,Displacement Delta,23,1000081838,84050,
0,0,0,um,Surface,Displacement Delta,23,1000084051,84051,
2.91803,5.26416,7.69889,um,Surface,Displacement Delta,23,1000081708,84052,
-1.47888,5.62323,1.23349,um,Surface,Displacement Delta,23,1000081052,84053,
-6.10352e-05,6.46259,2.03649,um,Surface,Displacement Delta,23,1000083338,84054,
9.84645,-5.39154,-0.0283337,um,Surface,Displacement Delta,23,1000082261,84055,
-0.175232,-0.198517,1.37243,um,Surface,Displacement Delta,23,1000081063,84056,
-0.529541,-3.09534,0.34735,um,Surface,Displacement Delta,23,1000081034,84057,
5.7684,8.52618,0.138925,um,Surface,Displacement Delta,23,1000081067,84058,
-1.27405,0.424683,0.271784,um,Surface,Displacement Delta,23,1000081062,84059,
-1.77118,0.110687,0.601563,um,Surface,Displacement Delta,23,1000081188,84060,
1.79935,3.91357,-1.21,um,Surface,Displacement Delta,23,1000083770,84061,
0.204407,0.58963,0.32752,um,Surface,Displacement Delta,23,1000081066,84062,
18.0732,7.26242,3.91083,um,Surface,Displacement Delta,23,1000081065,84063,
-1.51828,-0.0186157,-1.60329,um,Surface,Displacement Delta,23,1000081085,84064,
-2.43707,0.0516815,-0.0378103,um,Surface,Displacement Delta,23,1000081068,84065,
6.5587,-0.154053,-0.904709,um,Surface,Displacement Delta,23,1000081061,84066,
-3.52048,3.89087,-1.1167,um,Surface,Displacement Delta,23,1000082936,84067,
0.379303,13.973,1.97778,um,Surface,Displacement Delta,23,1000081077,84068,
0.865356,0.415039,1.86535,um,Surface,Displacement Delta,23,1000081075,84069,
-0.85022,3.13507,-2.13767,um,Surface,Displacement Delta,23,1000081466,84070,
-1.23358,-6.76509,0.101695,um,Surface,Displacement Delta,23,1000081073,84071,
3.35205,5.42758,-3.63446,um,Surface,Displacement Delta,23,1000081096,84072,
-5.40381,-0.147095,-0.295509,um,Surface,Displacement Delta,23,1000081074,84073,
-7.18912,7.92938,2.43896,um,Surface,Displacement Delta,23,1000081083,84074,
-0.422974,-0.1586,-0.213433,um,Surface,Displacement Delta,23,1000081462,84075,
2.37059,-12.4791,-1.83333,um,Surface,Displacement Delta,23,1000083932,84076,
-0.232513,1.13358,0.454667,um,Surface,Displacement Delta,23,1000081081,84077,
9.36282,5.51642,1.66384,um,Surface,Displacement Delta,23,1000082962,84078,
-0.366333,0.104095,-1.05011,um,Surface,Displacement Delta,23,1000081086,84079,
2.48322,-1.42889,0.143277,um,Surface,Displacement Delta,23,1000081080,84080,
0.649452,0.354248,-1.32,um,Surface,Displacement Delta,23,1000081079,84081,
-1.34167,0.0753021,0.13995,um,Surface,Displacement Delta,23,1000081090,84082,
-1.71306,7.56183,2.79516,um,Surface,Displacement Delta,23,1000081078,84083,
1.90424,-0.816582,0.341942,um,Surface,Displacement Delta,23,1000082418,84084,
-8.59232,-0.163696,1.42014,um,Surface,Displacement Delta,23,1000081088,84085,
3.71277,-2.26514,-0.893749,um,Surface,Displacement Delta,23,1000081093,84086,
-4.29956,14.7123,1.57412,um,Surface,Displacement Delta,23,1000081876,84087,
3.01765,3.73926,0.112037,um,Surface,Displacement Delta,23,1000081091,84088,
-1.18083,-0.295227,0.275,um,Surface,Displacement Delta,23,1000081478,84089,
16.0647,7.57928,-5.19302,um,Surface,Displacement Delta,23,1000081087,84090,
1.76294,-4.35367,-0.164614,um,Surface,Displacement Delta,23,1000083798,84091,
1.55951,0.213821,0.249069,um,Surface,Displacement Delta,23,1000081099,84092,
0.350037,-0.856369,-0.0391645,um,Surface,Displacement Delta,23,1000081098,84093,
-2.18918,1.77121,-0.0284119,um,Surface,Displacement Delta,23,1000081094,84094,
-5.33618,-6.36782,-9.36423,um,Surface,Displacement Delta,23,1000081868,84095,
-2.42912,0.212585,-0.113143,um,Surface,Displacement Delta,23,1000081106,84096,
-0.120651,-0.888184,0.271811,um,Surface,Displacement Delta,23,1000081103,84097,
0.25383,-1.23315,-0.263811,um,Surface,Displacement Delta,23,1000081492,84098,
-0.264252,0.266174,-0.479672,um,Surface,Displacement Delta,23,1000081104,84099,
10.4025,14.0012,-0.226984,um,Surface,Displacement Delta,23,1000081105,84100,
3.36082,0.204376,0.387819,um,Surface,Displacement Delta,23,1000083819,84101,
-0.19281,-2.89928,-0.545747,um,Surface,Displacement Delta,23,1000081101,84102,
-15.9875,-10.5621,-1.22252,um,Surface,Displacement Delta,23,1000081095,84103,
0.332123,6.83983,1.48795,um,Surface,Displacement Delta,23,1000081097,84104,
-0.674759,0.245361,-0.649205,um,Surface,Displacement Delta,23,1000081109,84105,
-0.870453,0.0884857,1.19851,um,Surface,Displacement Delta,23,1000081239,84106,
-0.48111,-0.901337,0.207927,um,Surface,Displacement Delta,23,1000081107,84107,
-6.32751,0,0.311185,um,Surface,Displacement Delta,23,1000081116,84108,
-0.31369,-0.114273,-0.412588,um,Surface,Displacement Delta,23,1000081111,84109,
-2.49048,0.188141,-0.0219059,um,Surface,Displacement Delta,23,1000081112,84110,
0.41571,7.10181,-0.342347,um,Surface,Displacement Delta,23,1000081110,84111,
1.14638,6.5072,1.84403,um,Surface,Displacement Delta,23,1000082442,84112,
-0.988899,0.43689,-0.652167,um,Surface,Displacement Delta,23,1000081117,84113,
7.20924,-6.67322,0.434211,um,Surface,Displacement Delta,23,1000081114,84114,
0,0,0,um,Surface,Displacement Delta,23,1000084115,84115,
-1.26627,0.0368958,1.03065,um,Surface,Displacement Delta,23,1000081122,84116,
1.03088,4.64594,-0.203432,um,Surface,Displacement Delta,23,1000081115,84117,
-4.25754,2.99484,-0.691172,um,Surface,Displacement Delta,23,1000081120,84118,
1.95956,-1.12982,-1.19267,um,Surface,Displacement Delta,23,1000081126,84119,
0.287567,-0.0900574,-0.116772,um,Surface,Displacement Delta,23,1000082989,84120,
-3.0864,-12.747,2.70635,um,Surface,Displacement Delta,23,1000081123,84121,
-7.24829,-0.0224304,-0.552983,um,Surface,Displacement Delta,23,1000081113,84122,
-0.399857,0.399872,0.128922,um,Surface,Displacement Delta,23,1000081128,84123,
-2.35855,8.31372,-0.0513563,um,Surface,Displacement Delta,23,1000082469,84124,
3.17157,0.0571289,0.20066,um,Surface,Displacement Delta,23,1000081124,84125,
0.0385132,1.61722,2.03859,um,Surface,Displacement Delta,23,1000083975,84126,
-2.28482,-0.469482,-0.528684,um,Surface,Displacement Delta,23,1000082316,84127,
0,0,0,um,Surface,Displacement Delta,23,1000084128,84128,
-5.287,7.22119,-0.708447,um,Surface,Displacement Delta,23,1000082589,84129,
-3.51416,-1.84831,0.00589943,um,Surface,Displacement Delta,23,1000081388,84130,
-3.77178,0.893524,2.32522,um,Surface,Displacement Delta,23,1000081125,84131,
-2.25262,4.81874,0.170559,um,Surface,Displacement Delta,23,1000081144,84132,
-3.54343,7.19244,-0.16398,um,Surface,Displacement Delta,23,1000081132,84133,
2.37142,-0.57901,0.149702,um,Surface,Displacement Delta,23,1000081134,84134,
13.8651,-1.23986,-1.50547,um,Surface,Displacement Delta,23,1000081136,84135,
-1.4061,5.88857,-3.61897,um,Surface,Displacement Delta,23,1000081140,84136,
0.0650024,-0.0493164,0.0495548,um,Surface,Displacement Delta,23,1000081131,84137,
-2.47235,-0.280956,-0.050828,um,Surface,Displacement Delta,23,1000081143,84138,
1.27678,0.965942,-0.37936,um,Surface,Displacement Delta,23,1000081130,84139,
-0.354477,6.60229,-0.500162,um,Surface,Displacement Delta,23,1000081137,84140,
-3.04352,-0.0932159,1.87193,um,Surface,Displacement Delta,23,1000081263,84141,
-2.95206,-7.08496,0.458333,um,Surface,Displacement Delta,23,1000081135,84142,
1.79344,6.83191,0.929073,um,Surface,Displacement Delta,23,1000083564,84143,
-18.8912,0.116272,-3.62496,um,Surface,Displacement Delta,23,1000081133,84144,
-0.806305,1.18776,0.214605,um,Surface,Displacement Delta,23,1000081142,84145,
0.460083,0,0.530952,um,Surface,Displacement Delta,23,1000081139,84146,
1.79065,-1.39446,-0.0844297,um,Surface,Displacement Delta,23,1000081141,84147,
6.64073,-2.60063,-1.54175,um,Surface,Displacement Delta,23,1000083434,84148,
3.89304,0.86831,-0.85158,um,Surface,Displacement Delta,23,1000081145,84149,
2.45926,-7.17976,0.810927,um,Surface,Displacement Delta,23,1000081152,84150,
-1.50168,0.293182,0.0728273,um,Surface,Displacement Delta,23,1000081149,84151,
3.14307,1.56287,1.74167,um,Surface,Displacement Delta,23,1000081147,84152,
-2.82373,0.296341,0.949808,um,Surface,Displacement Delta,23,1000083298,84153,
1.88931,-6.73069,-0.22,um,Surface,Displacement Delta,23,1000081151,84154,
0.304916,-0.105385,0.0717592,um,Surface,Displacement Delta,23,1000081280,84155,
-1.27307,-1.29153,0.232986,um,Surface,Displacement Delta,23,1000081150,84156,
-1.44173,6.45454,1.22027,um,Surface,Displacement Delta,23,1000081148,84157,
-1.54221,0.039444,1.12451,um,Surface,Displacement Delta,23,1000081154,84158,
-0.708427,-1.26915,-0.460329,um,Surface,Displacement Delta,23,1000081156,84159,
0.168689,0.463882,-0.654762,um,Surface,Displacement Delta,23,1000082761,84160,
3.67914,0.0218658,-0.302159,um,Surface,Displacement Delta,23,1000081153,84161,
-1.37078,0.0308042,-0.112391,um,Surface,Displacement Delta,23,1000081158,84162,
0.339931,0.201916,-0.149207,um,Surface,Displacement Delta,23,1000081157,84163,
-3.44699,-6.28751,-0.271489,um,Surface,Displacement Delta,23,1000081155,84164,
8.29156,5.75909,0.187805,um,Surface,Displacement Delta,24,1000081050,84165,
-4.65869,6.18573,0.200569,um,Surface,Displacement Delta,24,1000081838,84166,
-1.66852,-5.49506,-6.37532,um,Surface,Displacement Delta,24,1000081708,84167,
-0.52478,-0.0655518,0.0611076,um,Surface,Displacement Delta,24,1000084051,84168,
-1.50989,0.883667,0.226628,um,Surface,Displacement Delta,24,1000083338,84169,
-0.971741,-0.147583,-0.408681,um,Surface,Displacement Delta,24,1000081048,84170,
0,-0.270508,-0.131999,um,Surface,Displacement Delta,24,1000083758,84171,
0.231934,-3.90091,3.14286,um,Surface,Displacement Delta,24,1000082241,84172,
0.809692,0.435181,0.536381,um,Surface,Displacement Delta,24,1000083759,84173,
0.248108,-0.104187,0.0338936,um,Surface,Displacement Delta,24,1000081044,84174,
-7.14185,1.45532,-0.60039,um,Surface,Displacement Delta,24,1000081047,84175,
-0.461243,4.52405,-0.440567,um,Surface,Displacement Delta,24,1000081045,84176,
-4.34766,6.85016,-1.03601,um,Surface,Displacement Delta,24,1000081051,84177,
0.256775,0.276855,0.81127,um,Surface,Displacement Delta,24,1000081038,84178,
-1.3432,-4.57571,-0.297917,um,Surface,Displacement Delta,24,1000081043,84179,
2.30914,1.02631,0.123858,um,Surface,Displacement Delta,24,1000081041,84180,
1.87274,-1.41434,-0.356606,um,Surface,Displacement Delta,24,1000083465,84181,
3.17041,-0.808807,0.262644,um,Surface,Displacement Delta,24,1000081033,84182,
5.84967,-10.8636,-3.69487,um,Surface,Displacement Delta,24,1000081042,84183,
-5.75055,4.59155,-0.102859,um,Surface,Displacement Delta,24,1000081036,84184,
-3.71008,-0.799927,0.242473,um,Surface,Displacement Delta,24,1000081039,84185,
1.7605,0.841064,2.22174,um,Surface,Displacement Delta,24,1000081954,84186,
-0.448364,0.463501,-5.12558,um,Surface,Displacement Delta,24,1000081059,84187,
-0.717194,0.0966187,-0.167567,um,Surface,Displacement Delta,24,1000081032,84188,
-2.13519,-0.677582,0.772959,um,Surface,Displacement Delta,24,1000081054,84189,
7.19232,21.5946,-0.663485,um,Surface,Displacement Delta,24,1000082113,84190,
0.104187,0.912476,-0.190197,um,Surface,Displacement Delta,24,1000081057,84191,
-3.60852,-0.245697,0.174223,um,Surface,Displacement Delta,24,1000082632,84192,
-6.01483,-3.87451,-0.263542,um,Surface,Displacement Delta,24,1000081053,84193,
-3.10739,2.83643,-0.549615,um,Surface,Displacement Delta,24,1000081058,84194,
10.4994,-2.88803,-13.7473,um,Surface,Displacement Delta,24,1000083316,84195,
-0.117859,0.186676,0.674915,um,Surface,Displacement Delta,24,1000081063,84196,
-3.02673,-3.22992,-8.79838,um,Surface,Displacement Delta,24,1000081684,84197,
9.60092,6.14716,4.67805,um,Surface,Displacement Delta,24,1000081065,84198,
14.7898,-7.76392,1.99833,um,Surface,Displacement Delta,24,1000082261,84199,
-0.997528,0.0589905,-0.34377,um,Surface,Displacement Delta,24,1000081062,84200,
-0.383789,0,-0.5775,um,Surface,Displacement Delta,24,1000081188,84201,
0.658997,1.02176,-0.268302,um,Surface,Displacement Delta,24,1000081034,84202,
-2.04614,0.0671997,-0.407825,um,Surface,Displacement Delta,24,1000081064,84203,
0.316284,3.37799,-0.687501,um,Surface,Displacement Delta,24,1000083770,84204,
12.0124,-6.66254,-0.245292,um,Surface,Displacement Delta,24,1000081061,84205,
-15.6653,14.5665,-0.571944,um,Surface,Displacement Delta,24,1000081067,84206,
-0.0582275,10.5685,-5.9403,um,Surface,Displacement Delta,24,1000082930,84207,
9.10922,22.5622,-5.02857,um,Surface,Displacement Delta,24,1000081071,84208,
0.50531,0.0186157,1.44028,um,Surface,Displacement Delta,24,1000081085,84209,
0.859863,0.0748444,0.50662,um,Surface,Displacement Delta,24,1000081068,84210,
-1.71014,-0.855072,-0.113793,um,Surface,Displacement Delta,24,1000081066,84211,
0.656128,-4.31262,-0.820695,um,Surface,Displacement Delta,24,1000082936,84212,
0.729919,6.70053,0.276007,um,Surface,Displacement Delta,24,1000081466,84213,
0.625183,0.177124,2.47824,um,Surface,Displacement Delta,24,1000081074,84214,
-1.24097,6.86597,0.216001,um,Surface,Displacement Delta,24,1000081073,84215,
-15.0346,0.117493,-2.17629,um,Surface,Displacement Delta,24,1000081077,84216,
0.724609,6.92392,0.4875,um,Surface,Displacement Delta,24,1000081096,84217,
4.90784,0.0291138,-2.0785,um,Surface,Displacement Delta,24,1000082962,84218,
0,0.295212,-0.275,um,Surface,Displacement Delta,24,1000081076,84219,
3.76474,6.56055,-2.78343,um,Surface,Displacement Delta,24,1000081083,84220,
0.191223,2.04617,-0.200299,um,Surface,Displacement Delta,24,1000081462,84221,
-3.03339,0.899826,0.0977936,um,Surface,Displacement Delta,24,1000081080,84222,
2.76581,-0.204376,-0.0042305,um,Surface,Displacement Delta,24,1000081086,84223,
0.0264282,0.354248,-0.446667,um,Surface,Displacement Delta,24,1000081081,84224,
3.07288,-0.0621033,0.224735,um,Surface,Displacement Delta,24,1000081090,84225,
-2.05686,0.23938,3.52595,um,Surface,Displacement Delta,24,1000081079,84226,
2.25621,0.80127,-2.63869,um,Surface,Displacement Delta,24,1000081078,84227,
1.75156,-11.2447,0.0133333,um,Surface,Displacement Delta,24,1000083932,84228,
-5.1546,1.22852,-0.0846796,um,Surface,Displacement Delta,24,1000081088,84229,
-2.52692,-0.196404,-0.722179,um,Surface,Displacement Delta,24,1000082418,84230,
6.51694,13.3966,3.4692,um,Surface,Displacement Delta,24,1000081087,84231,
5.54407,0,-0.116596,um,Surface,Displacement Delta,24,1000081094,84232,
-1.15131,-2.0812,1.77375,um,Surface,Displacement Delta,24,1000081093,84233,
8.12909,-3.92675,-1.84017,um,Surface,Displacement Delta,24,1000083798,84234,
1.49571,0.196838,-0.983888,um,Surface,Displacement Delta,24,1000081091,84235,
-0.748169,5.4497,0.14623,um,Surface,Displacement Delta,24,1000081098,84236,
-6.32008,4.32074,-1.6875,um,Surface,Displacement Delta,24,1000081876,84237,
1.41698,-0.212585,-0.0439997,um,Surface,Displacement Delta,24,1000081106,84238,
0.23616,0.455444,0.356191,um,Surface,Displacement Delta,24,1000081103,84239,
-2.69269,6.89407,-0.379391,um,Surface,Displacement Delta,24,1000081099,84240,
12.4549,5.97723,1.32349,um,Surface,Displacement Delta,24,1000081105,84241,
-0.152069,5.21198,-0.243772,um,Surface,Displacement Delta,24,1000081492,84242,
0.119324,0.447693,0.0596714,um,Surface,Displacement Delta,24,1000081104,84243,
3.01431,3.55112,0.323615,um,Surface,Displacement Delta,24,1000081095,84244,
0.302856,-5.16359,-10.9126,um,Surface,Displacement Delta,24,1000081868,84245,
-11.1286,-12.1236,-0.34617,um,Surface,Displacement Delta,24,1000081102,84246,
11.2438,7.08496,4.07765,um,Surface,Displacement Delta,24,1000082849,84247,
-3.7724,-0.0334167,0.971321,um,Surface,Displacement Delta,24,1000081101,84248,
4.73557,-0.107727,-1.13702,um,Surface,Displacement Delta,24,1000081239,84249,
-0.431305,0.38446,-3.12645,um,Surface,Displacement Delta,24,1000081111,84250,
-2.12068,1.4657,0.442176,um,Surface,Displacement Delta,24,1000081109,84251,
-0.346283,-0.408722,1.83686,um,Surface,Displacement Delta,24,1000081116,84252,
-1.73868,0.797821,-0.218641,um,Surface,Displacement Delta,24,1000081107,84253,
-22.8396,6.96768,-5.3814,um,Surface,Displacement Delta,24,1000083819,84254,
-3.34586,-0.0437775,-0.886053,um,Surface,Displacement Delta,24,1000081097,84255,
-4.95251,-2.78159,3.11059,um,Surface,Displacement Delta,24,1000081117,84256,
-1.97632,0.0958862,-0.205112,um,Surface,Displacement Delta,24,1000081112,84257,
1.18082,2.32764,1.52308,um,Surface,Displacement Delta,24,1000081114,84258,
-1.16478,-4.21613,-1.61831,um,Surface,Displacement Delta,24,1000082442,84259,
14.1556,-1.37834,1.32161,um,Surface,Displacement Delta,24,1000081126,84260,
-0.269897,1.13023,0.785713,um,Surface,Displacement Delta,24,1000081120,84261,
0.0805054,-1.56191,0.39,um,Surface,Displacement Delta,24,1000081115,84262,
11.9889,-0.149231,3.2383,um,Surface,Displacement Delta,24,1000082469,84263,
0.0648499,0.0769958,-0.213959,um,Surface,Displacement Delta,24,1000082989,84264,
0,0,0,um,Surface,Displacement Delta,24,1000084265,84265,
0.69696,-0.0843506,-1.29091,um,Surface,Displacement Delta,24,1000081122,84266,
-0.194916,0.372864,-0.0513163,um,Surface,Displacement Delta,24,1000082316,84267,
-0.0565796,3.29886,2.13412,um,Surface,Displacement Delta,24,1000083975,84268,
-0.427429,0.00570679,-0.267675,um,Surface,Displacement Delta,24,1000081128,84269,
3.21474,5.85297,0.327501,um,Surface,Displacement Delta,24,1000081134,84270,
-2.47519,-6.97964,-0.272437,um,Surface,Displacement Delta,24,1000082589,84271,
2.57251,-4.00636,-0.248811,um,Surface,Displacement Delta,24,1000081123,84272,
-1.86127,-0.113052,-0.759987,um,Surface,Displacement Delta,24,1000081124,84273,
-4.98849,7.01801,0.274117,um,Surface,Displacement Delta,24,1000081132,84274,
2.41547,0.245586,0.393827,um,Surface,Displacement Delta,24,1000081388,84275,
-10.7632,-2.28961,1.077,um,Surface,Displacement Delta,24,1000081113,84276,
-3.52402,-11.0149,1.01406,um,Surface,Displacement Delta,24,1000081125,84277,
0.297455,1.48941,-0.998266,um,Surface,Displacement Delta,24,1000081131,84278,
2.29727,7.24352,-4.064,um,Surface,Displacement Delta,24,1000081144,84279,
5.51611,13.7397,0.432144,um,Surface,Displacement Delta,24,1000081136,84280,
-1.27086,10.4885,-0.275609,um,Surface,Displacement Delta,24,1000081140,84281,
-1.82718,0,-0.845264,um,Surface,Displacement Delta,24,1000083564,84282,
-3.51999,7.12352,0.210617,um,Surface,Displacement Delta,24,1000081143,84283,
11.001,1.60469,-1.25361,um,Surface,Displacement Delta,24,1000081130,84284,
0.150101,-0.158844,0.651765,um,Surface,Displacement Delta,24,1000081137,84285,
1.05487,5.88838,0.628222,um,Surface,Displacement Delta,24,1000083434,84286,
-0.988861,2.9873,-0.131786,um,Surface,Displacement Delta,24,1000081142,84287,
-0.966125,3.20738,0.0905399,um,Surface,Displacement Delta,24,1000081139,84288,
-0.238098,0.16806,0.854832,um,Surface,Displacement Delta,24,1000081263,84289,
-1.89775,0,-1.45357,um,Surface,Displacement Delta,24,1000081147,84290,
-13.8496,-7.01895,-0.0433464,um,Surface,Displacement Delta,24,1000081133,84291,
-6.03891,8.03555,0.405263,um,Surface,Displacement Delta,24,1000081141,84292,
1.3378,3.4048,-0.440089,um,Surface,Displacement Delta,24,1000081145,84293,
-0.109268,2.94553,-0.534464,um,Surface,Displacement Delta,24,1000081280,84294,
4.20496,-0.372971,-0.735736,um,Surface,Displacement Delta,24,1000081152,84295,
0,0,0,um,Surface,Displacement Delta,24,1000084296,84296,
-2.08972,0.187592,0.180173,um,Surface,Displacement Delta,24,1000081149,84297,
0.306675,2.17664,-0.846832,um,Surface,Displacement Delta,24,1000081148,84298,
2.02805,3.45686,-0.504167,um,Surface,Displacement Delta,24,1000083298,84299,
-0.942238,0.612686,-0.108415,um,Surface,Displacement Delta,24,1000081156,84300,
0,-0.506058,-0.314285,um,Surface,Displacement Delta,24,1000082761,84301,
-1.49956,0.0385056,0.462317,um,Surface,Displacement Delta,24,1000081153,84302,
-0.846741,-1.98087,-0.426397,um,Surface,Displacement Delta,24,1000081150,84303,
8.2786,-0.385051,1.12989,um,Surface,Displacement Delta,24,1000081158,84304,
1.3821,0.166389,-0.0533323,um,Surface,Displacement Delta,24,1000081157,84305,
0,0,0,um,Surface,Displacement Delta,24,1000084306,84306,
0.603058,-7.20133,0.0353565,um,Surface,Displacement Delta,24,1000081155,84307,
1.86761,-6.94031,0.606123,um,Surface,Displacement Delta,25,1000081051,84308,
-2.06238,0.256042,-0.539086,um,Surface,Displacement Delta,25,1000081048,84309,
-3.26184,-0.475586,0.0230885,um,Surface,Displacement Delta,25,1000083758,84310,
-2.70312,-1.26242,-0.50363,um,Surface,Displacement Delta,25,1000082241,84311,
-0.777039,-7.01404,0.651484,um,Surface,Displacement Delta,25,1000083759,84312,
8.69861,-2.24896,0.103372,um,Surface,Displacement Delta,25,1000081050,84313,
-0.569641,-0.192627,-0.563331,um,Surface,Displacement Delta,25,1000081838,84314,
5.74921,-16.0021,1.43342,um,Surface,Displacement Delta,25,1000081708,84315,
-1.18079,-7.08496,-0.73333,um,Surface,Displacement Delta,25,1000084051,84316,
4.34235,13.9985,-5.1629,um,Surface,Displacement Delta,25,1000081052,84317,
0.128906,-3.20337,4.20638,um,Surface,Displacement Delta,25,1000083338,84318,
0.236145,0.993866,0.259723,um,Surface,Displacement Delta,25,1000081043,84319,
-0.993103,0,-0.432565,um,Surface,Displacement Delta,25,1000081044,84320,
-12.7332,-1.3186,0.554074,um,Surface,Displacement Delta,25,1000081047,84321,
-4.45502,-0.76886,0.864188,um,Surface,Displacement Delta,25,1000081045,84322,
-0.478271,-0.851074,0.246751,um,Surface,Displacement Delta,25,1000081041,84323,
17.6185,7.14084,5.32604,um,Surface,Displacement Delta,25,1000082782,84324,
1.26971,-2.47867,2.16508,um,Surface,Displacement Delta,25,1000083465,84325,
-0.199951,-1.44833,0.778784,um,Surface,Displacement Delta,25,1000081038,84326,
-1.53363,-0.0317993,-0.0681324,um,Surface,Displacement Delta,25,1000081036,84327,
-0.987427,-0.141052,-1.90393,um,Surface,Displacement Delta,25,1000081039,84328,
-0.207336,-0.129639,0.236097,um,Surface,Displacement Delta,25,1000081040,84329,
0.185303,-0.171448,0.178858,um,Surface,Displacement Delta,25,1000081032,84330,
-0.590393,-2.76535,-3.14017,um,Surface,Displacement Delta,25,1000081042,84331,
2.63007,-0.536743,0.8,um,Surface,Displacement Delta,25,1000081033,84332,
0.854858,-1.36319,1.49711,um,Surface,Displacement Delta,25,1000082632,84333,
-6.64749,3.89276,0.722424,um,Surface,Displacement Delta,25,1000081059,84334,
0.747864,0.577271,-0.460371,um,Surface,Displacement Delta,25,1000081054,84335,
8.43921,14.3102,-9.29673,um,Surface,Displacement Delta,25,1000083316,84336,
-2.47253,-0.36969,2.86967,um,Surface,Displacement Delta,25,1000082113,84337,
0.0184326,-3.66208,-1.8,um,Surface,Displacement Delta,25,1000081954,84338,
3.25073,6.15164,-0.430982,um,Surface,Displacement Delta,25,1000081057,84339,
0,0,0,um,Surface,Displacement Delta,25,1000084340,84340,
4.68518,-8.45428,-1.75172,um,Surface,Displacement Delta,25,1000082261,84341,
-5.42105,-0.231873,0.170667,um,Surface,Displacement Delta,25,1000081058,84342,
-0.700378,-0.0610657,0.117586,um,Surface,Displacement Delta,25,1000081188,84343,
-0.119019,-2.81293,-0.797284,um,Surface,Displacement Delta,25,1000081034,84344,
0.0788574,3.28052,-0.107689,um,Surface,Displacement Delta,25,1000081684,84345,
0.874084,-2.05185,-0.0485725,um,Surface,Displacement Delta,25,1000081064,84346,
0.0602417,-0.194855,-1.16884,um,Surface,Displacement Delta,25,1000082930,84347,
9.19775,6.64215,0.388929,um,Surface,Displacement Delta,25,1000083770,84348,
-0.0978394,-0.0966187,-1.0837,um,Surface,Displacement Delta,25,1000081063,84349,
-14.2542,-7.16931,-1.62381,um,Surface,Displacement Delta,25,1000081053,84350,
3.16882,4.74963,0.0189657,um,Surface,Displacement Delta,25,1000081066,84351,
8.76947,-7.53503,2.44744,um,Surface,Displacement Delta,25,1000081061,84352,
-3.71689,-7.51236,0.364447,um,Surface,Displacement Delta,25,1000081062,84353,
-7.66602,3.64557,2.09524,um,Surface,Displacement Delta,25,1000081071,84354,
-0.417847,-1.36249,0.174871,um,Surface,Displacement Delta,25,1000081068,84355,
-8.71396,-7.15155,0.895339,um,Surface,Displacement Delta,25,1000081067,84356,
-13.6859,-6.10956,-3.34964,um,Surface,Displacement Delta,25,1000081065,84357,
