
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
0.222222,,Surface,5,Image 1,1,1000081032,81032,
0,,Surface,5,Image 1,1,1000081033,81033,
0.918033,,Surface,5,Image 1,1,1000081034,81034,
0,,Surface,5,Image 1,1,1000081035,81035,
0.347368,,Surface,5,Image 1,1,1000081036,81036,
0.0530973,,Surface,5,Image 1,1,1000081037,81037,
0.00735294,,Surface,5,Image 1,1,1000081038,81038,
0,,Surface,5,Image 1,1,1000081039,81039,
0,,Surface,5,Image 1,1,1000081040,81040,
0.597826,,Surface,5,Image 1,1,1000081041,81041,
0,,Surface,5,Image 1,1,1000081042,81042,
0.878788,,Surface,5,Image 1,1,1000081043,81043,
0.264151,,Surface,5,Image 1,1,1000081044,81044,
0.722689,,Surface,5,Image 1,1,1000081045,81045,
0,,Surface,5,Image 1,1,1000081046,81046,
0.0892857,,Surface,5,Image 1,1,1000081047,81047,
0,,Surface,5,Image 1,1,1000081048,81048,
0.108108,,Surface,5,Image 1,1,1000081049,81049,
0,,Surface,5,Image 1,1,1000081050,81050,
0,,Surface,5,Image 1,1,1000081051,81051,
0,,Surface,5,Image 1,1,1000081052,81052,
5.32222,,Surface,5,Image 1,1,1000081053,81053,
6.76923,,Surface,5,Image 1,1,1000081054,81054,
0,,Surface,5,Image 1,1,1000081055,81055,
0.171429,,Surface,5,Image 1,1,1000081056,81056,
6.54902,,Surface,5,Image 1,1,1000081057,81057,
0,,Surface,5,Image 1,1,1000081058,81058,
1.41732,,Surface,5,Image 1,1,1000081059,81059,
0.0571429,,Surface,5,Image 1,1,1000081060,81060,
0.235294,,Surface,5,Image 1,1,1000081061,81061,
1.68675,,Surface,5,Image 1,1,1000081062,81062,
0,,Surface,5,Image 1,1,1000081063,81063,
1,,Surface,5,Image 1,1,1000081064,81064,
0,,Surface,5,Image 1,1,1000081065,81065,
0.0163934,,Surface,5,Image 1,1,1000081066,81066,
4.7451,,Surface,5,Image 1,1,1000081067,81067,
1.72043,,Surface,5,Image 1,1,1000081068,81068,
0.0291262,,Surface,5,Image 1,1,1000081069,81069,
0.117647,,Surface,5,Image 1,1,1000081070,81070,
0.0294118,,Surface,5,Image 1,1,1000081071,81071,
0.0224719,,Surface,5,Image 1,1,1000081072,81072,
0,,Surface,5,Image 1,1,1000081073,81073,
0.0704225,,Surface,5,Image 1,1,1000081074,81074,
2,,Surface,5,Image 1,1,1000081075,81075,
0,,Surface,5,Image 1,1,1000081076,81076,
0.366197,,Surface,5,Image 1,1,1000081077,81077,
0,,Surface,5,Image 1,1,1000081078,81078,
0.0246914,,Surface,5,Image 1,1,1000081079,81079,
0.141509,,Surface,5,Image 1,1,1000081080,81080,
0.125,,Surface,5,Image 1,1,1000081081,81081,
1.81356,,Surface,5,Image 1,1,1000081082,81082,
0,,Surface,5,Image 1,1,1000081083,81083,
0,,Surface,5,Image 1,1,1000081084,81084,
3.2,,Surface,5,Image 1,1,1000081085,81085,
0,,Surface,5,Image 1,1,1000081086,81086,
0,,Surface,5,Image 1,1,1000081087,81087,
0.152778,,Surface,5,Image 1,1,1000081088,81088,
5.6055,,Surface,5,Image 1,1,1000081089,81089,
0.0178571,,Surface,5,Image 1,1,1000081090,81090,
2.08929,,Surface,5,Image 1,1,1000081091,81091,
0.24,,Surface,5,Image 1,1,1000081092,81092,
0,,Surface,5,Image 1,1,1000081093,81093,
3.50704,,Surface,5,Image 1,1,1000081094,81094,
0,,Surface,5,Image 1,1,1000081095,81095,
1.02062,,Surface,5,Image 1,1,1000081096,81096,
1.89583,,Surface,5,Image 1,1,1000081097,81097,
0.953704,,Surface,5,Image 1,1,1000081098,81098,
0.153846,,Surface,5,Image 1,1,1000081099,81099,
0,,Surface,5,Image 1,1,1000081100,81100,
0,,Surface,5,Image 1,1,1000081101,81101,
0.656716,,Surface,5,Image 1,1,1000081102,81102,
1.47945,,Surface,5,Image 1,1,1000081103,81103,
0.12963,,Surface,5,Image 1,1,1000081104,81104,
0,,Surface,5,Image 1,1,1000081105,81105,
0,,Surface,5,Image 1,1,1000081106,81106,
0.0746269,,Surface,5,Image 1,1,1000081107,81107,
14.1351,,Surface,5,Image 1,1,1000081108,81108,
0.867925,,Surface,5,Image 1,1,1000081109,81109,
0.525,,Surface,5,Image 1,1,1000081110,81110,
4.77626,,Surface,5,Image 1,1,1000081111,81111,
0.363636,,Surface,5,Image 1,1,1000081112,81112,
0,,Surface,5,Image 1,1,1000081113,81113,
2.54286,,Surface,5,Image 1,1,1000081114,81114,
4.85938,,Surface,5,Image 1,1,1000081115,81115,
0,,Surface,5,Image 1,1,1000081116,81116,
0,,Surface,5,Image 1,1,1000081117,81117,
0.73,,Surface,5,Image 1,1,1000081118,81118,
0.388889,,Surface,5,Image 1,1,1000081119,81119,
1.01493,,Surface,5,Image 1,1,1000081120,81120,
0,,Surface,5,Image 1,1,1000081121,81121,
0.365079,,Surface,5,Image 1,1,1000081122,81122,
0.263736,,Surface,5,Image 1,1,1000081123,81123,
0,,Surface,5,Image 1,1,1000081124,81124,
1.03226,,Surface,5,Image 1,1,1000081125,81125,
0,,Surface,5,Image 1,1,1000081126,81126,
0,,Surface,5,Image 1,1,1000081127,81127,
0.761905,,Surface,5,Image 1,1,1000081128,81128,
1.16484,,Surface,5,Image 1,1,1000081129,81129,
0.152778,,Surface,5,Image 1,1,1000081130,81130,
2.15079,,Surface,5,Image 1,1,1000081131,81131,
0.192982,,Surface,5,Image 1,1,1000081132,81132,
0,,Surface,5,Image 1,1,1000081133,81133,
9.19672,,Surface,5,Image 1,1,1000081134,81134,
0.0471698,,Surface,5,Image 1,1,1000081135,81135,
0.538012,,Surface,5,Image 1,1,1000081136,81136,
3.73333,,Surface,5,Image 1,1,1000081137,81137,
2.58025,,Surface,5,Image 1,1,1000081138,81138,
0,,Surface,5,Image 1,1,1000081139,81139,
0,,Surface,5,Image 1,1,1000081140,81140,
3.36986,,Surface,5,Image 1,1,1000081141,81141,
0,,Surface,5,Image 1,1,1000081142,81142,
0,,Surface,5,Image 1,1,1000081143,81143,
0.0142857,,Surface,5,Image 1,1,1000081144,81144,
1.65385,,Surface,5,Image 1,1,1000081145,81145,
0,,Surface,5,Image 1,1,1000081146,81146,
0,,Surface,5,Image 1,1,1000081147,81147,
0,,Surface,5,Image 1,1,1000081148,81148,
0,,Surface,5,Image 1,1,1000081149,81149,
2.24,,Surface,5,Image 1,1,1000081150,81150,
0.0617284,,Surface,5,Image 1,1,1000081151,81151,
0,,Surface,5,Image 1,1,1000081152,81152,
