
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
4,,Surface,2,Image 1,1,1000081032,81032,
7,,Surface,2,Image 1,1,1000081033,81033,
6,,Surface,2,Image 1,1,1000081034,81034,
8,,Surface,2,Image 1,1,1000081035,81035,
4,,Surface,2,Image 1,1,1000081036,81036,
3,,Surface,2,Image 1,1,1000081037,81037,
3,,Surface,2,Image 1,1,1000081038,81038,
3,,Surface,2,Image 1,1,1000081039,81039,
4,,Surface,2,Image 1,1,1000081040,81040,
4,,Surface,2,Image 1,1,1000081041,81041,
5,,Surface,2,Image 1,1,1000081042,81042,
4,,Surface,2,Image 1,1,1000081043,81043,
3,,Surface,2,Image 1,1,1000081044,81044,
3,,Surface,2,Image 1,1,1000081045,81045,
6,,Surface,2,Image 1,1,1000081046,81046,
2,,Surface,2,Image 1,1,1000081047,81047,
6,,Surface,2,Image 1,1,1000081048,81048,
2,,Surface,2,Image 1,1,1000081049,81049,
4,,Surface,2,Image 1,1,1000081050,81050,
9,,Surface,2,Image 1,1,1000081051,81051,
8,,Surface,2,Image 1,1,1000081052,81052,
4,,Surface,2,Image 1,1,1000081053,81053,
0,,Surface,2,Image 1,1,1000081054,81054,
5,,Surface,2,Image 1,1,1000081055,81055,
2,,Surface,2,Image 1,1,1000081056,81056,
2,,Surface,2,Image 1,1,1000081057,81057,
5,,Surface,2,Image 1,1,1000081058,81058,
3,,Surface,2,Image 1,1,1000081059,81059,
1,,Surface,2,Image 1,1,1000081060,81060,
3,,Surface,2,Image 1,1,1000081061,81061,
5,,Surface,2,Image 1,1,1000081062,81062,
9,,Surface,2,Image 1,1,1000081063,81063,
3,,Surface,2,Image 1,1,1000081064,81064,
9,,Surface,2,Image 1,1,1000081065,81065,
4,,Surface,2,Image 1,1,1000081066,81066,
1,,Surface,2,Image 1,1,1000081067,81067,
3,,Surface,2,Image 1,1,1000081068,81068,
3,,Surface,2,Image 1,1,1000081069,81069,
3,,Surface,2,Image 1,1,1000081070,81070,
5,,Surface,2,Image 1,1,1000081071,81071,
4,,Surface,2,Image 1,1,1000081072,81072,
3,,Surface,2,Image 1,1,1000081073,81073,
4,,Surface,2,Image 1,1,1000081074,81074,
2,,Surface,2,Image 1,1,1000081075,81075,
9,,Surface,2,Image 1,1,1000081076,81076,
4,,Surface,2,Image 1,1,1000081077,81077,
5,,Surface,2,Image 1,1,1000081078,81078,
4,,Surface,2,Image 1,1,1000081079,81079,
3,,Surface,2,Image 1,1,1000081080,81080,
4,,Surface,2,Image 1,1,1000081081,81081,
4,,Surface,2,Image 1,1,1000081082,81082,
7,,Surface,2,Image 1,1,1000081083,81083,
17,,Surface,2,Image 1,1,1000081084,81084,
5,,Surface,2,Image 1,1,1000081085,81085,
3,,Surface,2,Image 1,1,1000081086,81086,
4,,Surface,2,Image 1,1,1000081087,81087,
4,,Surface,2,Image 1,1,1000081088,81088,
2,,Surface,2,Image 1,1,1000081089,81089,
4,,Surface,2,Image 1,1,1000081090,81090,
2,,Surface,2,Image 1,1,1000081091,81091,
5,,Surface,2,Image 1,1,1000081092,81092,
4,,Surface,2,Image 1,1,1000081093,81093,
2,,Surface,2,Image 1,1,1000081094,81094,
4,,Surface,2,Image 1,1,1000081095,81095,
3,,Surface,2,Image 1,1,1000081096,81096,
3,,Surface,2,Image 1,1,1000081097,81097,
4,,Surface,2,Image 1,1,1000081098,81098,
4,,Surface,2,Image 1,1,1000081099,81099,
15,,Surface,2,Image 1,1,1000081100,81100,
5,,Surface,2,Image 1,1,1000081101,81101,
4,,Surface,2,Image 1,1,1000081102,81102,
6,,Surface,2,Image 1,1,1000081103,81103,
4,,Surface,2,Image 1,1,1000081104,81104,
4,,Surface,2,Image 1,1,1000081105,81105,
5,,Surface,2,Image 1,1,1000081106,81106,
4,,Surface,2,Image 1,1,1000081107,81107,
1,,Surface,2,Image 1,1,1000081108,81108,
3,,Surface,2,Image 1,1,1000081109,81109,
4,,Surface,2,Image 1,1,1000081110,81110,
4,,Surface,2,Image 1,1,1000081111,81111,
0,,Surface,2,Image 1,1,1000081112,81112,
5,,Surface,2,Image 1,1,1000081113,81113,
4,,Surface,2,Image 1,1,1000081114,81114,
4,,Surface,2,Image 1,1,1000081115,81115,
6,,Surface,2,Image 1,1,1000081116,81116,
5,,Surface,2,Image 1,1,1000081117,81117,
3,,Surface,2,Image 1,1,1000081118,81118,
5,,Surface,2,Image 1,1,1000081119,81119,
6,,Surface,2,Image 1,1,1000081120,81120,
7,,Surface,2,Image 1,1,1000081121,81121,
3,,Surface,2,Image 1,1,1000081122,81122,
2,,Surface,2,Image 1,1,1000081123,81123,
6,,Surface,2,Image 1,1,1000081124,81124,
2,,Surface,2,Image 1,1,1000081125,81125,
4,,Surface,2,Image 1,1,1000081126,81126,
7,,Surface,2,Image 1,1,1000081127,81127,
3,,Surface,2,Image 1,1,1000081128,81128,
3,,Surface,2,Image 1,1,1000081129,81129,
3,,Surface,2,Image 1,1,1000081130,81130,
1,,Surface,2,Image 1,1,1000081131,81131,
3,,Surface,2,Image 1,1,1000081132,81132,
4,,Surface,2,Image 1,1,1000081133,81133,
4,,Surface,2,Image 1,1,1000081134,81134,
4,,Surface,2,Image 1,1,1000081135,81135,
3,,Surface,2,Image 1,1,1000081136,81136,
2,,Surface,2,Image 1,1,1000081137,81137,
