
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,TrackID,ID,
0.952976,,Surface,1,1000081142,81142,
0.937003,,Surface,1,1000081143,81143,
0.940967,,Surface,1,1000081144,81144,
0.897211,,Surface,1,1000081145,81145,
0.932389,,Surface,1,1000081146,81146,
0.885931,,Surface,1,1000081147,81147,
0.949153,,Surface,1,1000081148,81148,
0.940095,,Surface,1,1000081149,81149,
0.917293,,Surface,1,1000081150,81150,
0.858803,,Surface,1,1000081151,81151,
0.924746,,Surface,1,1000081152,81152,
0.954505,,Surface,1,1000081153,81153,
0.927725,,Surface,1,1000081154,81154,
0.906557,,Surface,1,1000081155,81155,
0.897169,,Surface,1,1000081156,81156,
0.948003,,Surface,1,1000081157,81157,
0.883596,,Surface,1,1000081158,81158,
0.929819,,Surface,1,1000081159,81159,
0.861904,,Surface,2,1000081053,81160,
0.877849,,Surface,2,1000081034,81161,
0.922782,,Surface,2,1000081035,81162,
0.94988,,Surface,2,1000081036,81163,
0.918162,,Surface,2,1000081038,81164,
0.934414,,Surface,2,1000081039,81165,
0.88626,,Surface,2,1000081042,81166,
0.892699,,Surface,2,1000081037,81167,
0.907554,,Surface,2,1000081041,81168,
0.940971,,Surface,2,1000081040,81169,
0.775039,,Surface,2,1000081043,81170,
0.924065,,Surface,2,1000081044,81171,
0.912607,,Surface,2,1000081045,81172,
0.903458,,Surface,2,1000081047,81173,
0.835935,,Surface,2,1000081048,81174,
0.927685,,Surface,2,1000081050,81175,
0.884151,,Surface,2,1000081051,81176,
0.940591,,Surface,2,1000081052,81177,
0.877902,,Surface,2,1000081054,81178,
0.950748,,Surface,2,1000081032,81179,
0.869913,,Surface,2,1000081033,81180,
0.929395,,Surface,2,1000081057,81181,
0.913283,,Surface,2,1000081058,81182,
0.822767,,Surface,2,1000081055,81183,
0.876918,,Surface,2,1000081056,81184,
0.908514,,Surface,2,1000081060,81185,
0.890473,,Surface,2,1000081186,81186,
0.942503,,Surface,2,1000081061,81187,
0.941466,,Surface,2,1000081188,81188,
0.905957,,Surface,2,1000081059,81189,
0.908445,,Surface,2,1000081069,81190,
0.93401,,Surface,2,1000081066,81191,
0.931352,,Surface,2,1000081062,81192,
0.889838,,Surface,2,1000081064,81193,
0.925972,,Surface,2,1000081065,81194,
0.94713,,Surface,2,1000081068,81195,
0.935095,,Surface,2,1000081071,81196,
0.909954,,Surface,2,1000081067,81197,
0.895782,,Surface,2,1000081073,81198,
0.856054,,Surface,2,1000081074,81199,
0.900313,,Surface,2,1000081070,81200,
0.885064,,Surface,2,1000081072,81201,
0.86157,,Surface,2,1000081078,81202,
0.95082,,Surface,2,1000081080,81203,
0.874082,,Surface,2,1000081075,81204,
0.93543,,Surface,2,1000081086,81205,
0.878832,,Surface,2,1000081081,81206,
0.906406,,Surface,2,1000081077,81207,
0.917347,,Surface,2,1000081085,81208,
0.905485,,Surface,2,1000081079,81209,
0.917099,,Surface,2,1000081082,81210,
0.887697,,Surface,2,1000081088,81211,
0.87806,,Surface,2,1000081084,81212,
0.932771,,Surface,2,1000081083,81213,
0.866119,,Surface,2,1000081091,81214,
0.865166,,Surface,2,1000081092,81215,
0.829307,,Surface,2,1000081093,81216,
0.94923,,Surface,2,1000081090,81217,
0.876982,,Surface,2,1000081087,81218,
0.959292,,Surface,2,1000081095,81219,
0.773153,,Surface,2,1000081089,81220,
0.90293,,Surface,2,1000081096,81221,
0.929284,,Surface,2,1000081099,81222,
0.76651,,Surface,2,1000081223,81223,
0.949643,,Surface,2,1000081094,81224,
0.88446,,Surface,2,1000081100,81225,
0.947338,,Surface,2,1000081101,81226,
0.855671,,Surface,2,1000081098,81227,
0.8991,,Surface,2,1000081106,81228,
0.949172,,Surface,2,1000081104,81229,
0.928608,,Surface,2,1000081097,81230,
0.945737,,Surface,2,1000081105,81231,
0.944156,,Surface,2,1000081102,81232,
0.919675,,Surface,2,1000081103,81233,
0.791266,,Surface,2,1000081108,81234,
0.920841,,Surface,2,1000081107,81235,
0.944167,,Surface,2,1000081109,81236,
0.952625,,Surface,2,1000081112,81237,
0.798579,,Surface,2,1000081111,81238,
0.75008,,Surface,2,1000081239,81239,
0.731628,,Surface,2,1000081114,81240,
0.900778,,Surface,2,1000081113,81241,
0.889545,,Surface,2,1000081110,81242,
0.784597,,Surface,2,1000081120,81243,
0.894905,,Surface,2,1000081117,81244,
0.852688,,Surface,2,1000081116,81245,
0.890978,,Surface,2,1000081118,81246,
0.85245,,Surface,2,1000081119,81247,
0.838646,,Surface,2,1000081115,81248,
0.910517,,Surface,2,1000081121,81249,
0.887167,,Surface,2,1000081122,81250,
0.941467,,Surface,2,1000081123,81251,
0.886228,,Surface,2,1000081129,81252,
0.720063,,Surface,2,1000081125,81253,
0.942206,,Surface,2,1000081126,81254,
0.907684,,Surface,2,1000081127,81255,
0.958484,,Surface,2,1000081128,81256,
0.921196,,Surface,2,1000081124,81257,
0.789542,,Surface,2,1000081136,81258,
0.933586,,Surface,2,1000081134,81259,
0.911236,,Surface,2,1000081131,81260,
0.888163,,Surface,2,1000081130,81261,
0.932182,,Surface,2,1000081137,81262,
0.798326,,Surface,2,1000081263,81263,
0.902416,,Surface,2,1000081140,81264,
0.922556,,Surface,2,1000081132,81265,
0.925784,,Surface,2,1000081133,81266,
0.936671,,Surface,2,1000081138,81267,
0.93921,,Surface,2,1000081135,81268,
0.843507,,Surface,2,1000081139,81269,
0.884281,,Surface,2,1000081142,81270,
0.947621,,Surface,2,1000081141,81271,
0.947153,,Surface,2,1000081143,81272,
0.942954,,Surface,2,1000081146,81273,
0.921438,,Surface,2,1000081274,81274,
0.913288,,Surface,2,1000081145,81275,
0.912627,,Surface,2,1000081147,81276,
0.944435,,Surface,2,1000081149,81277,
0.936916,,Surface,2,1000081144,81278,
0.924713,,Surface,2,1000081152,81279,
0.914219,,Surface,2,1000081280,81280,
0.887257,,Surface,2,1000081148,81281,
0.900934,,Surface,2,1000081154,81282,
0.895742,,Surface,2,1000081150,81283,
0.873407,,Surface,2,1000081151,81284,
0.881749,,Surface,2,1000081155,81285,
0.909352,,Surface,2,1000081156,81286,
0.947929,,Surface,2,1000081153,81287,
0.915526,,Surface,2,1000081158,81288,
0.949996,,Surface,2,1000081157,81289,
0.880529,,Surface,2,1000081159,81290,
0.943582,,Surface,3,1000081032,81291,
0.833307,,Surface,3,1000081053,81292,
0.900536,,Surface,3,1000081033,81293,
0.950912,,Surface,3,1000081034,81294,
0.934899,,Surface,3,1000081035,81295,
0.95555,,Surface,3,1000081036,81296,
0.919817,,Surface,3,1000081038,81297,
0.955951,,Surface,3,1000081039,81298,
0.913175,,Surface,3,1000081042,81299,
0.939543,,Surface,3,1000081040,81300,
0.90752,,Surface,3,1000081041,81301,
0.9237,,Surface,3,1000081043,81302,
0.955341,,Surface,3,1000081044,81303,
0.939864,,Surface,3,1000081045,81304,
0.88788,,Surface,3,1000081046,81305,
0.908771,,Surface,3,1000081047,81306,
0.883196,,Surface,3,1000081048,81307,
0.927063,,Surface,3,1000081050,81308,
0.895975,,Surface,3,1000081051,81309,
0.940817,,Surface,3,1000081052,81310,
0.893295,,Surface,3,1000081058,81311,
0.800734,,Surface,3,1000081054,81312,
0.933579,,Surface,3,1000081055,81313,
0.872495,,Surface,3,1000081186,81314,
0.876705,,Surface,3,1000081060,81315,
0.898734,,Surface,3,1000081057,81316,
0.810231,,Surface,3,1000081063,81317,
0.940044,,Surface,3,1000081188,81318,
0.910859,,Surface,3,1000081059,81319,
0.93319,,Surface,3,1000081061,81320,
0.936569,,Surface,3,1000081066,81321,
0.845478,,Surface,3,1000081062,81322,
0.919337,,Surface,3,1000081064,81323,
0.936737,,Surface,3,1000081065,81324,
0.880459,,Surface,3,1000081069,81325,
0.919772,,Surface,3,1000081071,81326,
0.954183,,Surface,3,1000081067,81327,
0.908798,,Surface,3,1000081068,81328,
0.93966,,Surface,3,1000081073,81329,
0.897271,,Surface,3,1000081074,81330,
0.938976,,Surface,3,1000081070,81331,
0.95038,,Surface,3,1000081078,81332,
0.938748,,Surface,3,1000081072,81333,
0.844701,,Surface,3,1000081075,81334,
0.955577,,Surface,3,1000081080,81335,
0.892088,,Surface,3,1000081077,81336,
0.872088,,Surface,3,1000081076,81337,
0.939382,,Surface,3,1000081082,81338,
0.901625,,Surface,3,1000081081,81339,
0.946108,,Surface,3,1000081079,81340,
0.925509,,Surface,3,1000081083,81341,
0.942247,,Surface,3,1000081086,81342,
0.875466,,Surface,3,1000081088,81343,
0.874198,,Surface,3,1000081085,81344,
0.915278,,Surface,3,1000081084,81345,
0.945824,,Surface,3,1000081096,81346,
0.867343,,Surface,3,1000081091,81347,
0.948138,,Surface,3,1000081090,81348,
0.853256,,Surface,3,1000081087,81349,
0.664632,,Surface,3,1000081092,81350,
0.870034,,Surface,3,1000081093,81351,
0.921145,,Surface,3,1000081094,81352,
0.942881,,Surface,3,1000081095,81353,
0.822967,,Surface,3,1000081097,81354,
0.854565,,Surface,3,1000081100,81355,
0.729178,,Surface,3,1000081089,81356,
0.872887,,Surface,3,1000081106,81357,
0.935111,,Surface,3,1000081098,81358,
0.911886,,Surface,3,1000081099,81359,
0.948174,,Surface,3,1000081103,81360,
0.935228,,Surface,3,1000081104,81361,
0.933977,,Surface,3,1000081101,81362,
0.795924,,Surface,3,1000081108,81363,
0.874483,,Surface,3,1000081105,81364,
0.876313,,Surface,3,1000081102,81365,
0.914325,,Surface,3,1000081107,81366,
0.940249,,Surface,3,1000081109,81367,
0.819362,,Surface,3,1000081111,81368,
0.953583,,Surface,3,1000081112,81369,
0.746195,,Surface,3,1000081239,81370,
0.898929,,Surface,3,1000081113,81371,
0.904791,,Surface,3,1000081116,81372,
0.835544,,Surface,3,1000081120,81373,
0.900011,,Surface,3,1000081117,81374,
0.679482,,Surface,3,1000081114,81375,
0.920207,,Surface,3,1000081118,81376,
0.849981,,Surface,3,1000081115,81377,
0.888873,,Surface,3,1000081119,81378,
0.88357,,Surface,3,1000081122,81379,
0.946857,,Surface,3,1000081121,81380,
0.839348,,Surface,3,1000081123,81381,
0.934664,,Surface,3,1000081126,81382,
0.854371,,Surface,3,1000081127,81383,
0.828667,,Surface,3,1000081129,81384,
0.932917,,Surface,3,1000081128,81385,
0.868872,,Surface,3,1000081131,81386,
0.944632,,Surface,3,1000081124,81387,
0.875581,,Surface,3,1000081388,81388,
0.927667,,Surface,3,1000081136,81389,
0.928496,,Surface,3,1000081134,81390,
0.936797,,Surface,3,1000081130,81391,
0.853463,,Surface,3,1000081132,81392,
0.914069,,Surface,3,1000081133,81393,
0.913179,,Surface,3,1000081263,81394,
0.847106,,Surface,3,1000081139,81395,
0.938368,,Surface,3,1000081138,81396,
0.899485,,Surface,3,1000081140,81397,
0.953505,,Surface,3,1000081141,81398,
0.88185,,Surface,3,1000081142,81399,
0.930171,,Surface,3,1000081143,81400,
0.927638,,Surface,3,1000081144,81401,
0.831327,,Surface,3,1000081146,81402,
0.91163,,Surface,3,1000081274,81403,
0.927377,,Surface,3,1000081148,81404,
0.962536,,Surface,3,1000081149,81405,
0.914753,,Surface,3,1000081145,81406,
0.895438,,Surface,3,1000081152,81407,
0.890125,,Surface,3,1000081280,81408,
0.875553,,Surface,3,1000081147,81409,
0.897601,,Surface,3,1000081154,81410,
0.935154,,Surface,3,1000081150,81411,
0.930994,,Surface,3,1000081151,81412,
0.899543,,Surface,3,1000081155,81413,
0.915819,,Surface,3,1000081156,81414,
0.932236,,Surface,3,1000081153,81415,
0.924246,,Surface,3,1000081158,81416,
0.94704,,Surface,3,1000081157,81417,
0.805137,,Surface,3,1000081159,81418,
0.933602,,Surface,4,1000081055,81419,
0.799967,,Surface,4,1000081054,81420,
0.943895,,Surface,4,1000081032,81421,
0.890176,,Surface,4,1000081053,81422,
0.919863,,Surface,4,1000081033,81423,
0.937627,,Surface,4,1000081034,81424,
0.933621,,Surface,4,1000081035,81425,
0.926954,,Surface,4,1000081036,81426,
0.915071,,Surface,4,1000081038,81427,
0.943625,,Surface,4,1000081039,81428,
0.921416,,Surface,4,1000081042,81429,
0.951076,,Surface,4,1000081040,81430,
0.92539,,Surface,4,1000081041,81431,
0.948994,,Surface,4,1000081043,81432,
0.94752,,Surface,4,1000081044,81433,
0.934336,,Surface,4,1000081045,81434,
0.920873,,Surface,4,1000081047,81435,
0.822807,,Surface,4,1000081046,81436,
0.924177,,Surface,4,1000081048,81437,
0.825217,,Surface,4,1000081050,81438,
0.856221,,Surface,4,1000081049,81439,
0.940025,,Surface,4,1000081051,81440,
0.949885,,Surface,4,1000081052,81441,
0.93213,,Surface,4,1000081060,81442,
0.952771,,Surface,4,1000081057,81443,
0.884108,,Surface,4,1000081058,81444,
0.910511,,Surface,4,1000081188,81445,
0.817149,,Surface,4,1000081059,81446,
0.88236,,Surface,4,1000081186,81447,
0.947977,,Surface,4,1000081062,81448,
0.936555,,Surface,4,1000081061,81449,
0.883462,,Surface,4,1000081063,81450,
0.880072,,Surface,4,1000081065,81451,
0.873396,,Surface,4,1000081069,81452,
0.948525,,Surface,4,1000081066,81453,
0.809324,,Surface,4,1000081071,81454,
0.949867,,Surface,4,1000081067,81455,
0.912366,,Surface,4,1000081068,81456,
0.890032,,Surface,4,1000081073,81457,
0.875829,,Surface,4,1000081070,81458,
0.758739,,Surface,4,1000081074,81459,
0.843875,,Surface,4,1000081072,81460,
0.890706,,Surface,4,1000081075,81461,
0.904454,,Surface,4,1000081462,81462,
0.92269,,Surface,4,1000081077,81463,
0.949953,,Surface,4,1000081078,81464,
0.925318,,Surface,4,1000081465,81465,
0.911937,,Surface,4,1000081466,81466,
0.861113,,Surface,4,1000081081,81467,
0.885731,,Surface,4,1000081076,81468,
0.935153,,Surface,4,1000081079,81469,
0.942427,,Surface,4,1000081086,81470,
0.965937,,Surface,4,1000081080,81471,
0.856157,,Surface,4,1000081083,81472,
0.940913,,Surface,4,1000081082,81473,
0.902855,,Surface,4,1000081085,81474,
0.952686,,Surface,4,1000081088,81475,
0.954077,,Surface,4,1000081100,81476,
0.914216,,Surface,4,1000081091,81477,
0.808573,,Surface,4,1000081478,81478,
0.889108,,Surface,4,1000081096,81479,
0.954197,,Surface,4,1000081090,81480,
0.869876,,Surface,4,1000081087,81481,
0.966381,,Surface,4,1000081095,81482,
0.857158,,Surface,4,1000081092,81483,
0.868546,,Surface,4,1000081093,81484,
0.666662,,Surface,4,1000081223,81485,
0.947693,,Surface,4,1000081094,81486,
0.889369,,Surface,4,1000081106,81487,
0.906132,,Surface,4,1000081098,81488,
0.892964,,Surface,4,1000081099,81489,
0.912347,,Surface,4,1000081101,81490,
0.953078,,Surface,4,1000081097,81491,
0.865438,,Surface,4,1000081492,81492,
0.939779,,Surface,4,1000081103,81493,
0.940715,,Surface,4,1000081104,81494,
0.943669,,Surface,4,1000081105,81495,
0.941089,,Surface,4,1000081102,81496,
0.82211,,Surface,4,1000081108,81497,
0.946588,,Surface,4,1000081109,81498,
0.93633,,Surface,4,1000081112,81499,
0.903473,,Surface,4,1000081107,81500,
0.715301,,Surface,4,1000081239,81501,
0.924926,,Surface,4,1000081110,81502,
0.848154,,Surface,4,1000081111,81503,
0.910145,,Surface,4,1000081113,81504,
0.902965,,Surface,4,1000081117,81505,
0.881442,,Surface,4,1000081114,81506,
0.877186,,Surface,4,1000081119,81507,
0.768116,,Surface,4,1000081120,81508,
0.926762,,Surface,4,1000081115,81509,
0.87322,,Surface,4,1000081122,81510,
0.942629,,Surface,4,1000081118,81511,
0.917141,,Surface,4,1000081123,81512,
0.920782,,Surface,4,1000081125,81513,
0.832947,,Surface,4,1000081126,81514,
0.946355,,Surface,4,1000081124,81515,
0.938438,,Surface,4,1000081128,81516,
0.852644,,Surface,4,1000081129,81517,
0.92087,,Surface,4,1000081134,81518,
0.929028,,Surface,4,1000081131,81519,
0.804068,,Surface,4,1000081127,81520,
0.891064,,Surface,4,1000081263,81521,
0.927332,,Surface,4,1000081137,81522,
0.891707,,Surface,4,1000081130,81523,
0.932403,,Surface,4,1000081138,81524,
0.940035,,Surface,4,1000081132,81525,
0.909042,,Surface,4,1000081133,81526,
0.915014,,Surface,4,1000081143,81527,
0.93534,,Surface,4,1000081142,81528,
0.863458,,Surface,4,1000081136,81529,
0.945643,,Surface,4,1000081139,81530,
0.921275,,Surface,4,1000081141,81531,
0.852719,,Surface,4,1000081140,81532,
0.913508,,Surface,4,1000081144,81533,
0.893226,,Surface,4,1000081274,81534,
0.893764,,Surface,4,1000081145,81535,
0.92246,,Surface,4,1000081147,81536,
0.886415,,Surface,4,1000081149,81537,
0.930918,,Surface,4,1000081146,81538,
0.925885,,Surface,4,1000081152,81539,
0.914873,,Surface,4,1000081280,81540,
0.941667,,Surface,4,1000081148,81541,
0.880987,,Surface,4,1000081154,81542,
0.891533,,Surface,4,1000081150,81543,
0.937389,,Surface,4,1000081151,81544,
0.904552,,Surface,4,1000081155,81545,
0.905331,,Surface,4,1000081156,81546,
0.950873,,Surface,4,1000081153,81547,
0.907492,,Surface,4,1000081158,81548,
0.953431,,Surface,4,1000081157,81549,
0.900982,,Surface,4,1000081159,81550,
0.908546,,Surface,5,1000081060,81551,
0.957089,,Surface,5,1000081057,81552,
0.936121,,Surface,5,1000081058,81553,
0.706196,,Surface,5,1000081053,81554,
0.762456,,Surface,5,1000081054,81555,
0.853351,,Surface,5,1000081055,81556,
0.942637,,Surface,5,1000081032,81557,
0.924029,,Surface,5,1000081033,81558,
0.834589,,Surface,5,1000081034,81559,
0.933004,,Surface,5,1000081035,81560,
0.931795,,Surface,5,1000081036,81561,
0.892387,,Surface,5,1000081038,81562,
0.730143,,Surface,5,1000081039,81563,
0.87344,,Surface,5,1000081042,81564,
0.920925,,Surface,5,1000081040,81565,
0.888186,,Surface,5,1000081041,81566,
0.928026,,Surface,5,1000081043,81567,
0.935092,,Surface,5,1000081044,81568,
0.903658,,Surface,5,1000081045,81569,
0.804285,,Surface,5,1000081046,81570,
0.909802,,Surface,5,1000081047,81571,
0.93713,,Surface,5,1000081048,81572,
0.894979,,Surface,5,1000081050,81573,
0.936053,,Surface,5,1000081051,81574,
0.921594,,Surface,5,1000081052,81575,
0.807012,,Surface,5,1000081059,81576,
0.951624,,Surface,5,1000081577,81577,
0.937561,,Surface,5,1000081188,81578,
0.857261,,Surface,5,1000081186,81579,
0.948042,,Surface,5,1000081061,81580,
0.900255,,Surface,5,1000081066,81581,
0.918458,,Surface,5,1000081062,81582,
0.891948,,Surface,5,1000081064,81583,
0.92087,,Surface,5,1000081065,81584,
0.88007,,Surface,5,1000081069,81585,
0.936796,,Surface,5,1000081071,81586,
0.911543,,Surface,5,1000081067,81587,
0.900457,,Surface,5,1000081068,81588,
0.811018,,Surface,5,1000081074,81589,
0.945223,,Surface,5,1000081070,81590,
0.95593,,Surface,5,1000081465,81591,
0.929218,,Surface,5,1000081078,81592,
0.938963,,Surface,5,1000081072,81593,
0.91131,,Surface,5,1000081077,81594,
0.913491,,Surface,5,1000081075,81595,
0.927855,,Surface,5,1000081462,81596,
0.901363,,Surface,5,1000081080,81597,
0.933611,,Surface,5,1000081081,81598,
0.882682,,Surface,5,1000081076,81599,
0.926053,,Surface,5,1000081086,81600,
0.834877,,Surface,5,1000081466,81601,
0.872108,,Surface,5,1000081079,81602,
0.93293,,Surface,5,1000081082,81603,
0.939007,,Surface,5,1000081083,81604,
0.859174,,Surface,5,1000081100,81605,
0.918407,,Surface,5,1000081091,81606,
0.877163,,Surface,5,1000081084,81607,
0.952786,,Surface,5,1000081096,81608,
0.899812,,Surface,5,1000081085,81609,
0.946791,,Surface,5,1000081088,81610,
0.73917,,Surface,5,1000081478,81611,
0.834166,,Surface,5,1000081092,81612,
0.959003,,Surface,5,1000081095,81613,
0.879037,,Surface,5,1000081093,81614,
0.95797,,Surface,5,1000081090,81615,
0.942248,,Surface,5,1000081099,81616,
0.836091,,Surface,5,1000081223,81617,
0.953385,,Surface,5,1000081094,81618,
0.942421,,Surface,5,1000081106,81619,
0.871854,,Surface,5,1000081492,81620,
0.87866,,Surface,5,1000081098,81621,
0.948266,,Surface,5,1000081104,81622,
0.882441,,Surface,5,1000081101,81623,
0.865106,,Surface,5,1000081097,81624,
0.933062,,Surface,5,1000081105,81625,
0.905941,,Surface,5,1000081103,81626,
0.949909,,Surface,5,1000081102,81627,
0.881213,,Surface,5,1000081107,81628,
0.942179,,Surface,5,1000081116,81629,
0.930867,,Surface,5,1000081109,81630,
0.94086,,Surface,5,1000081112,81631,
0.79568,,Surface,5,1000081108,81632,
0.896515,,Surface,5,1000081114,81633,
0.831997,,Surface,5,1000081111,81634,
0.790762,,Surface,5,1000081120,81635,
0.905572,,Surface,5,1000081113,81636,
0.805899,,Surface,5,1000081117,81637,
0.932948,,Surface,5,1000081119,81638,
0.871576,,Surface,5,1000081123,81639,
0.929754,,Surface,5,1000081115,81640,
0.938079,,Surface,5,1000081118,81641,
0.846742,,Surface,5,1000081126,81642,
0.929991,,Surface,5,1000081122,81643,
0.91083,,Surface,5,1000081129,81644,
0.701691,,Surface,5,1000081121,81645,
0.948393,,Surface,5,1000081124,81646,
0.940219,,Surface,5,1000081128,81647,
0.905085,,Surface,5,1000081125,81648,
0.902371,,Surface,5,1000081131,81649,
0.857594,,Surface,5,1000081127,81650,
0.9234,,Surface,5,1000081130,81651,
0.866641,,Surface,5,1000081134,81652,
0.878695,,Surface,5,1000081388,81653,
0.884563,,Surface,5,1000081140,81654,
0.855067,,Surface,5,1000081133,81655,
0.884935,,Surface,5,1000081138,81656,
0.889337,,Surface,5,1000081135,81657,
0.918672,,Surface,5,1000081132,81658,
0.94526,,Surface,5,1000081139,81659,
0.898208,,Surface,5,1000081274,81660,
0.951342,,Surface,5,1000081142,81661,
0.898766,,Surface,5,1000081141,81662,
0.931329,,Surface,5,1000081143,81663,
0.83897,,Surface,5,1000081263,81664,
0.952313,,Surface,5,1000081149,81665,
0.881969,,Surface,5,1000081145,81666,
0.860458,,Surface,5,1000081146,81667,
0.945919,,Surface,5,1000081148,81668,
0.903273,,Surface,5,1000081147,81669,
0.950969,,Surface,5,1000081152,81670,
0.941176,,Surface,5,1000081151,81671,
0.863734,,Surface,5,1000081280,81672,
0.814272,,Surface,5,1000081154,81673,
0.870188,,Surface,5,1000081150,81674,
0.915079,,Surface,5,1000081156,81675,
0.88708,,Surface,5,1000081155,81676,
0.892955,,Surface,5,1000081153,81677,
0.91119,,Surface,5,1000081158,81678,
0.957416,,Surface,5,1000081157,81679,
0.879944,,Surface,5,1000081159,81680,
0.946061,,Surface,6,1000081577,81681,
0.895776,,Surface,6,1000081060,81682,
0.887997,,Surface,6,1000081057,81683,
0.89242,,Surface,6,1000081684,81684,
0.912757,,Surface,6,1000081053,81685,
0.948699,,Surface,6,1000081058,81686,
0.912263,,Surface,6,1000081055,81687,
0.775685,,Surface,6,1000081054,81688,
0.94003,,Surface,6,1000081032,81689,
0.894567,,Surface,6,1000081033,81690,
0.904369,,Surface,6,1000081034,81691,
0.940768,,Surface,6,1000081035,81692,
0.947443,,Surface,6,1000081036,81693,
