
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
52,,Surface,7,Image 1,1,1000081032,81032,
38.675,,Surface,7,Image 1,1,1000081033,81033,
55.8197,,Surface,7,Image 1,1,1000081034,81034,
29.2105,,Surface,7,Image 1,1,1000081035,81035,
60.0842,,Surface,7,Image 1,1,1000081036,81036,
54.1681,,Surface,7,Image 1,1,1000081037,81037,
43.0809,,Surface,7,Image 1,1,1000081038,81038,
61.6538,,Surface,7,Image 1,1,1000081039,81039,
44.2826,,Surface,7,Image 1,1,1000081040,81040,
64.2609,,Surface,7,Image 1,1,1000081041,81041,
26.2889,,Surface,7,Image 1,1,1000081042,81042,
43.9394,,Surface,7,Image 1,1,1000081043,81043,
60.1132,,Surface,7,Image 1,1,1000081044,81044,
57.6303,,Surface,7,Image 1,1,1000081045,81045,
65.3858,,Surface,7,Image 1,1,1000081046,81046,
77.4018,,Surface,7,Image 1,1,1000081047,81047,
39.7429,,Surface,7,Image 1,1,1000081048,81048,
60.1622,,Surface,7,Image 1,1,1000081049,81049,
31.3438,,Surface,7,Image 1,1,1000081050,81050,
32.4355,,Surface,7,Image 1,1,1000081051,81051,
55.2667,,Surface,7,Image 1,1,1000081052,81052,
62.2111,,Surface,7,Image 1,1,1000081053,81053,
53.8242,,Surface,7,Image 1,1,1000081054,81054,
71.8235,,Surface,7,Image 1,1,1000081055,81055,
45.2571,,Surface,7,Image 1,1,1000081056,81056,
51.9804,,Surface,7,Image 1,1,1000081057,81057,
32.0345,,Surface,7,Image 1,1,1000081058,81058,
57.5669,,Surface,7,Image 1,1,1000081059,81059,
65.3619,,Surface,7,Image 1,1,1000081060,81060,
54.2,,Surface,7,Image 1,1,1000081061,81061,
66.5904,,Surface,7,Image 1,1,1000081062,81062,
34.3333,,Surface,7,Image 1,1,1000081063,81063,
39.3529,,Surface,7,Image 1,1,1000081064,81064,
38.2,,Surface,7,Image 1,1,1000081065,81065,
63.0328,,Surface,7,Image 1,1,1000081066,81066,
53.4706,,Surface,7,Image 1,1,1000081067,81067,
76.2151,,Surface,7,Image 1,1,1000081068,81068,
67.2427,,Surface,7,Image 1,1,1000081069,81069,
46.4824,,Surface,7,Image 1,1,1000081070,81070,
61.3529,,Surface,7,Image 1,1,1000081071,81071,
53.5955,,Surface,7,Image 1,1,1000081072,81072,
41.322,,Surface,7,Image 1,1,1000081073,81073,
48.1408,,Surface,7,Image 1,1,1000081074,81074,
68.5946,,Surface,7,Image 1,1,1000081075,81075,
31.6429,,Surface,7,Image 1,1,1000081076,81076,
77.9296,,Surface,7,Image 1,1,1000081077,81077,
62.4925,,Surface,7,Image 1,1,1000081078,81078,
52.3827,,Surface,7,Image 1,1,1000081079,81079,
61.0094,,Surface,7,Image 1,1,1000081080,81080,
75.0694,,Surface,7,Image 1,1,1000081081,81081,
70.1864,,Surface,7,Image 1,1,1000081082,81082,
38.2292,,Surface,7,Image 1,1,1000081083,81083,
26,,Surface,7,Image 1,1,1000081084,81084,
39.6308,,Surface,7,Image 1,1,1000081085,81085,
45.2931,,Surface,7,Image 1,1,1000081086,81086,
47.9412,,Surface,7,Image 1,1,1000081087,81087,
43.8889,,Surface,7,Image 1,1,1000081088,81088,
57,,Surface,7,Image 1,1,1000081089,81089,
55.3839,,Surface,7,Image 1,1,1000081090,81090,
49.7857,,Surface,7,Image 1,1,1000081091,81091,
40.56,,Surface,7,Image 1,1,1000081092,81092,
33.7593,,Surface,7,Image 1,1,1000081093,81093,
46.4789,,Surface,7,Image 1,1,1000081094,81094,
53.79,,Surface,7,Image 1,1,1000081095,81095,
54.5979,,Surface,7,Image 1,1,1000081096,81096,
46.3333,,Surface,7,Image 1,1,1000081097,81097,
41.787,,Surface,7,Image 1,1,1000081098,81098,
43.2923,,Surface,7,Image 1,1,1000081099,81099,
25.6667,,Surface,7,Image 1,1,1000081100,81100,
50.6721,,Surface,7,Image 1,1,1000081101,81101,
67.4627,,Surface,7,Image 1,1,1000081102,81102,
51.6849,,Surface,7,Image 1,1,1000081103,81103,
31.537,,Surface,7,Image 1,1,1000081104,81104,
54.2078,,Surface,7,Image 1,1,1000081105,81105,
51.3968,,Surface,7,Image 1,1,1000081106,81106,
62.9254,,Surface,7,Image 1,1,1000081107,81107,
32.6216,,Surface,7,Image 1,1,1000081108,81108,
64.6038,,Surface,7,Image 1,1,1000081109,81109,
54.1,,Surface,7,Image 1,1,1000081110,81110,
63.1187,,Surface,7,Image 1,1,1000081111,81111,
55.3523,,Surface,7,Image 1,1,1000081112,81112,
44.8611,,Surface,7,Image 1,1,1000081113,81113,
35.2,,Surface,7,Image 1,1,1000081114,81114,
63.1562,,Surface,7,Image 1,1,1000081115,81115,
34,,Surface,7,Image 1,1,1000081116,81116,
34.7159,,Surface,7,Image 1,1,1000081117,81117,
62.05,,Surface,7,Image 1,1,1000081118,81118,
45.7778,,Surface,7,Image 1,1,1000081119,81119,
48.2612,,Surface,7,Image 1,1,1000081120,81120,
31.8974,,Surface,7,Image 1,1,1000081121,81121,
66.5714,,Surface,7,Image 1,1,1000081122,81122,
55.1978,,Surface,7,Image 1,1,1000081123,81123,
63.7627,,Surface,7,Image 1,1,1000081124,81124,
40.6774,,Surface,7,Image 1,1,1000081125,81125,
49.3571,,Surface,7,Image 1,1,1000081126,81126,
45.4634,,Surface,7,Image 1,1,1000081127,81127,
56.2762,,Surface,7,Image 1,1,1000081128,81128,
60.4396,,Surface,7,Image 1,1,1000081129,81129,
53.9861,,Surface,7,Image 1,1,1000081130,81130,
79.1746,,Surface,7,Image 1,1,1000081131,81131,
52.9123,,Surface,7,Image 1,1,1000081132,81132,
47.7083,,Surface,7,Image 1,1,1000081133,81133,
69.3934,,Surface,7,Image 1,1,1000081134,81134,
70.8113,,Surface,7,Image 1,1,1000081135,81135,
49.2573,,Surface,7,Image 1,1,1000081136,81136,
61.2167,,Surface,7,Image 1,1,1000081137,81137,
52.0123,,Surface,7,Image 1,1,1000081138,81138,
41.0222,,Surface,7,Image 1,1,1000081139,81139,
32.5897,,Surface,7,Image 1,1,1000081140,81140,
51.9452,,Surface,7,Image 1,1,1000081141,81141,
45.8889,,Surface,7,Image 1,1,1000081142,81142,
44.5625,,Surface,7,Image 1,1,1000081143,81143,
58.6286,,Surface,7,Image 1,1,1000081144,81144,
85.8352,,Surface,7,Image 1,1,1000081145,81145,
49.8182,,Surface,7,Image 1,1,1000081146,81146,
38.2308,,Surface,7,Image 1,1,1000081147,81147,
65.1573,,Surface,7,Image 1,1,1000081148,81148,
56.1429,,Surface,7,Image 1,1,1000081149,81149,
58.8,,Surface,7,Image 1,1,1000081150,81150,
79.2037,,Surface,7,Image 1,1,1000081151,81151,
55.693,,Surface,7,Image 1,1,1000081152,81152,
70.3069,,Surface,7,Image 1,1,1000081153,81153,
53.7895,,Surface,7,Image 1,1,1000081154,81154,
40.4565,,Surface,7,Image 1,1,1000081155,81155,
54.3397,,Surface,7,Image 1,1,1000081156,81156,
53.8276,,Surface,7,Image 1,1,1000081157,81157,
31.12,,Surface,7,Image 1,1,1000081158,81158,
43.5667,,Surface,7,Image 1,1,1000081159,81159,
47.9259,,Surface,7,Image 1,2,1000081053,81160,
58.7159,,Surface,7,Image 1,2,1000081034,81161,
30.4054,,Surface,7,Image 1,2,1000081035,81162,
59.8913,,Surface,7,Image 1,2,1000081036,81163,
68.8043,,Surface,7,Image 1,2,1000081038,81164,
53.9383,,Surface,7,Image 1,2,1000081039,81165,
35.4878,,Surface,7,Image 1,2,1000081042,81166,
50.3364,,Surface,7,Image 1,2,1000081037,81167,
66.5323,,Surface,7,Image 1,2,1000081041,81168,
48.6538,,Surface,7,Image 1,2,1000081040,81169,
50.931,,Surface,7,Image 1,2,1000081043,81170,
58.8361,,Surface,7,Image 1,2,1000081044,81171,
72.3636,,Surface,7,Image 1,2,1000081045,81172,
63.0984,,Surface,7,Image 1,2,1000081047,81173,
22.5,,Surface,7,Image 1,2,1000081048,81174,
42.6,,Surface,7,Image 1,2,1000081050,81175,
27.3,,Surface,7,Image 1,2,1000081051,81176,
40.9841,,Surface,7,Image 1,2,1000081052,81177,
61.8533,,Surface,7,Image 1,2,1000081054,81178,
43.0364,,Surface,7,Image 1,2,1000081032,81179,
43.3951,,Surface,7,Image 1,2,1000081033,81180,
69.6197,,Surface,7,Image 1,2,1000081057,81181,
54.2154,,Surface,7,Image 1,2,1000081058,81182,
49.2063,,Surface,7,Image 1,2,1000081055,81183,
56.3803,,Surface,7,Image 1,2,1000081056,81184,
48.8462,,Surface,7,Image 1,2,1000081060,81185,
62.5556,,Surface,7,Image 1,2,1000081186,81186,
49.05,,Surface,7,Image 1,2,1000081061,81187,
29.561,,Surface,7,Image 1,2,1000081188,81188,
70.2698,,Surface,7,Image 1,2,1000081059,81189,
57.1053,,Surface,7,Image 1,2,1000081069,81190,
68.541,,Surface,7,Image 1,2,1000081066,81191,
64.15,,Surface,7,Image 1,2,1000081062,81192,
42.1053,,Surface,7,Image 1,2,1000081064,81193,
59.5244,,Surface,7,Image 1,2,1000081065,81194,
58.3472,,Surface,7,Image 1,2,1000081068,81195,
66.021,,Surface,7,Image 1,2,1000081071,81196,
50.6087,,Surface,7,Image 1,2,1000081067,81197,
51.4167,,Surface,7,Image 1,2,1000081073,81198,
35.8529,,Surface,7,Image 1,2,1000081074,81199,
47.3537,,Surface,7,Image 1,2,1000081070,81200,
47.473,,Surface,7,Image 1,2,1000081072,81201,
40.9091,,Surface,7,Image 1,2,1000081078,81202,
57.4762,,Surface,7,Image 1,2,1000081080,81203,
69.4713,,Surface,7,Image 1,2,1000081075,81204,
33.3934,,Surface,7,Image 1,2,1000081086,81205,
46.1094,,Surface,7,Image 1,2,1000081081,81206,
64.8462,,Surface,7,Image 1,2,1000081077,81207,
51.9138,,Surface,7,Image 1,2,1000081085,81208,
42.9381,,Surface,7,Image 1,2,1000081079,81209,
66.8286,,Surface,7,Image 1,2,1000081082,81210,
52.9,,Surface,7,Image 1,2,1000081088,81211,
30.0588,,Surface,7,Image 1,2,1000081084,81212,
56.625,,Surface,7,Image 1,2,1000081083,81213,
