
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
10,,Surface,3,Image 1,1,1000081032,81032,
6,,Surface,3,Image 1,1,1000081033,81033,
6,,Surface,3,Image 1,1,1000081034,81034,
8,,Surface,3,Image 1,1,1000081035,81035,
7,,Surface,3,Image 1,1,1000081036,81036,
4,,Surface,3,Image 1,1,1000081037,81037,
5,,Surface,3,Image 1,1,1000081038,81038,
7,,Surface,3,Image 1,1,1000081039,81039,
2,,Surface,3,Image 1,1,1000081040,81040,
4,,Surface,3,Image 1,1,1000081041,81041,
12,,Surface,3,Image 1,1,1000081042,81042,
6,,Surface,3,Image 1,1,1000081043,81043,
5,,Surface,3,Image 1,1,1000081044,81044,
6,,Surface,3,Image 1,1,1000081045,81045,
9,,Surface,3,Image 1,1,1000081046,81046,
5,,Surface,3,Image 1,1,1000081047,81047,
9,,Surface,3,Image 1,1,1000081048,81048,
6,,Surface,3,Image 1,1,1000081049,81049,
3,,Surface,3,Image 1,1,1000081050,81050,
4,,Surface,3,Image 1,1,1000081051,81051,
6,,Surface,3,Image 1,1,1000081052,81052,
7,,Surface,3,Image 1,1,1000081053,81053,
12,,Surface,3,Image 1,1,1000081054,81054,
9,,Surface,3,Image 1,1,1000081055,81055,
6,,Surface,3,Image 1,1,1000081056,81056,
2,,Surface,3,Image 1,1,1000081057,81057,
2,,Surface,3,Image 1,1,1000081058,81058,
4,,Surface,3,Image 1,1,1000081059,81059,
3,,Surface,3,Image 1,1,1000081060,81060,
6,,Surface,3,Image 1,1,1000081061,81061,
6,,Surface,3,Image 1,1,1000081062,81062,
7,,Surface,3,Image 1,1,1000081063,81063,
5,,Surface,3,Image 1,1,1000081064,81064,
11,,Surface,3,Image 1,1,1000081065,81065,
5,,Surface,3,Image 1,1,1000081066,81066,
12,,Surface,3,Image 1,1,1000081067,81067,
7,,Surface,3,Image 1,1,1000081068,81068,
7,,Surface,3,Image 1,1,1000081069,81069,
1,,Surface,3,Image 1,1,1000081070,81070,
8,,Surface,3,Image 1,1,1000081071,81071,
8,,Surface,3,Image 1,1,1000081072,81072,
5,,Surface,3,Image 1,1,1000081073,81073,
5,,Surface,3,Image 1,1,1000081074,81074,
4,,Surface,3,Image 1,1,1000081075,81075,
14,,Surface,3,Image 1,1,1000081076,81076,
5,,Surface,3,Image 1,1,1000081077,81077,
8,,Surface,3,Image 1,1,1000081078,81078,
4,,Surface,3,Image 1,1,1000081079,81079,
7,,Surface,3,Image 1,1,1000081080,81080,
7,,Surface,3,Image 1,1,1000081081,81081,
8,,Surface,3,Image 1,1,1000081082,81082,
9,,Surface,3,Image 1,1,1000081083,81083,
9,,Surface,3,Image 1,1,1000081084,81084,
6,,Surface,3,Image 1,1,1000081085,81085,
5,,Surface,3,Image 1,1,1000081086,81086,
4,,Surface,3,Image 1,1,1000081087,81087,
5,,Surface,3,Image 1,1,1000081088,81088,
6,,Surface,3,Image 1,1,1000081089,81089,
5,,Surface,3,Image 1,1,1000081090,81090,
7,,Surface,3,Image 1,1,1000081091,81091,
11,,Surface,3,Image 1,1,1000081092,81092,
6,,Surface,3,Image 1,1,1000081093,81093,
8,,Surface,3,Image 1,1,1000081094,81094,
4,,Surface,3,Image 1,1,1000081095,81095,
7,,Surface,3,Image 1,1,1000081096,81096,
8,,Surface,3,Image 1,1,1000081097,81097,
1,,Surface,3,Image 1,1,1000081098,81098,
11,,Surface,3,Image 1,1,1000081099,81099,
8,,Surface,3,Image 1,1,1000081100,81100,
5,,Surface,3,Image 1,1,1000081101,81101,
4,,Surface,3,Image 1,1,1000081102,81102,
8,,Surface,3,Image 1,1,1000081103,81103,
3,,Surface,3,Image 1,1,1000081104,81104,
3,,Surface,3,Image 1,1,1000081105,81105,
7,,Surface,3,Image 1,1,1000081106,81106,
5,,Surface,3,Image 1,1,1000081107,81107,
10,,Surface,3,Image 1,1,1000081108,81108,
7,,Surface,3,Image 1,1,1000081109,81109,
2,,Surface,3,Image 1,1,1000081110,81110,
6,,Surface,3,Image 1,1,1000081111,81111,
8,,Surface,3,Image 1,1,1000081112,81112,
7,,Surface,3,Image 1,1,1000081113,81113,
9,,Surface,3,Image 1,1,1000081114,81114,
6,,Surface,3,Image 1,1,1000081115,81115,
8,,Surface,3,Image 1,1,1000081116,81116,
8,,Surface,3,Image 1,1,1000081117,81117,
3,,Surface,3,Image 1,1,1000081118,81118,
12,,Surface,3,Image 1,1,1000081119,81119,
8,,Surface,3,Image 1,1,1000081120,81120,
1,,Surface,3,Image 1,1,1000081121,81121,
4,,Surface,3,Image 1,1,1000081122,81122,
5,,Surface,3,Image 1,1,1000081123,81123,
2,,Surface,3,Image 1,1,1000081124,81124,
10,,Surface,3,Image 1,1,1000081125,81125,
11,,Surface,3,Image 1,1,1000081126,81126,
6,,Surface,3,Image 1,1,1000081127,81127,
1,,Surface,3,Image 1,1,1000081128,81128,
9,,Surface,3,Image 1,1,1000081129,81129,
4,,Surface,3,Image 1,1,1000081130,81130,
8,,Surface,3,Image 1,1,1000081131,81131,
9,,Surface,3,Image 1,1,1000081132,81132,
5,,Surface,3,Image 1,1,1000081133,81133,
6,,Surface,3,Image 1,1,1000081134,81134,
6,,Surface,3,Image 1,1,1000081135,81135,
6,,Surface,3,Image 1,1,1000081136,81136,
8,,Surface,3,Image 1,1,1000081137,81137,
6,,Surface,3,Image 1,1,1000081138,81138,
7,,Surface,3,Image 1,1,1000081139,81139,
3,,Surface,3,Image 1,1,1000081140,81140,
0,,Surface,3,Image 1,1,1000081141,81141,
6,,Surface,3,Image 1,1,1000081142,81142,
5,,Surface,3,Image 1,1,1000081143,81143,
9,,Surface,3,Image 1,1,1000081144,81144,
6,,Surface,3,Image 1,1,1000081145,81145,
11,,Surface,3,Image 1,1,1000081146,81146,
5,,Surface,3,Image 1,1,1000081147,81147,
8,,Surface,3,Image 1,1,1000081148,81148,
4,,Surface,3,Image 1,1,1000081149,81149,
7,,Surface,3,Image 1,1,1000081150,81150,
3,,Surface,3,Image 1,1,1000081151,81151,
5,,Surface,3,Image 1,1,1000081152,81152,
8,,Surface,3,Image 1,1,1000081153,81153,
9,,Surface,3,Image 1,1,1000081154,81154,
7,,Surface,3,Image 1,1,1000081155,81155,
5,,Surface,3,Image 1,1,1000081156,81156,
6,,Surface,3,Image 1,1,1000081157,81157,
8,,Surface,3,Image 1,1,1000081158,81158,
9,,Surface,3,Image 1,1,1000081159,81159,
12,,Surface,3,Image 1,2,1000081053,81160,
8,,Surface,3,Image 1,2,1000081034,81161,
7,,Surface,3,Image 1,2,1000081035,81162,
8,,Surface,3,Image 1,2,1000081036,81163,
9,,Surface,3,Image 1,2,1000081038,81164,
5,,Surface,3,Image 1,2,1000081039,81165,
12,,Surface,3,Image 1,2,1000081042,81166,
