
Intensity Min Ch=8 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
53.1371,,Surface,8,Image 1,1,1000162745,162745,
3.54247,,Surface,8,Image 1,1,1000162746,162746,
4.17002,,Surface,8,Image 1,1,1000162747,162747,
2.2,,Surface,8,Image 1,1,1000162748,162748,
23.7636,,Surface,8,Image 1,1,1000162749,162749,
25.1846,,Surface,8,Image 1,1,1000162750,162750,
17.7123,,Surface,8,Image 1,1,1000162751,162751,
22.256,,Surface,8,Image 1,1,1000162752,162752,
10.6274,,Surface,8,Image 1,1,1000162753,162753,
11.9663,,Surface,8,Image 1,1,1000162754,162754,
18.5466,,Surface,8,Image 1,1,1000162755,162755,
0,,Surface,8,Image 1,1,1000162756,162756,
10.0196,,Surface,8,Image 1,1,1000162757,162757,
0,,Surface,8,Image 1,1,1000162758,162758,
38.9672,,Surface,8,Image 1,1,1000162759,162759,
0,,Surface,8,Image 1,1,1000162760,162760,
28.3398,,Surface,8,Image 1,1,1000162761,162761,
38.3177,,Surface,8,Image 1,1,1000162762,162762,
5.99902,,Surface,8,Image 1,1,1000162763,162763,
43.1645,,Surface,8,Image 1,1,1000162764,162764,
0,,Surface,8,Image 1,1,1000162765,162765,
28.3398,,Surface,8,Image 1,1,1000162766,162766,
10.6274,,Surface,8,Image 1,1,1000162767,162767,
45.0883,,Surface,8,Image 1,1,1000162768,162768,
27.7549,,Surface,8,Image 1,1,1000162769,162769,
19.2868,,Surface,8,Image 1,1,1000162770,162770,
0,,Surface,8,Image 1,1,1000162771,162771,
17.7123,,Surface,8,Image 1,1,1000162772,162772,
28.3398,,Surface,8,Image 1,1,1000162773,162773,
0,,Surface,8,Image 1,1,1000162774,162774,
1.1,,Surface,8,Image 1,1,1000162775,162775,
42.8603,,Surface,8,Image 1,1,1000162776,162776,
3.54247,,Surface,8,Image 1,1,1000162777,162777,
40.6293,,Surface,8,Image 1,1,1000162778,162778,
35.4247,,Surface,8,Image 1,1,1000162779,162779,
16.8871,,Surface,8,Image 1,1,1000162780,162780,
3.54247,,Surface,8,Image 1,1,1000162781,162781,
18.2507,,Surface,8,Image 1,1,1000162782,162782,
1.1,,Surface,8,Image 1,1,1000162783,162783,
49.1894,,Surface,8,Image 1,1,1000162784,162784,
24.7973,,Surface,8,Image 1,1,1000162785,162785,
15.8424,,Surface,8,Image 1,1,1000162786,162786,
20.5982,,Surface,8,Image 1,1,1000162787,162787,
21.1194,,Surface,8,Image 1,1,1000162788,162788,
56.7755,,Surface,8,Image 1,1,1000162789,162789,
26.9786,,Surface,8,Image 1,1,1000162790,162790,
30.0589,,Surface,8,Image 1,1,1000162791,162791,
1.1,,Surface,8,Image 1,1,1000162792,162792,
3.54247,,Surface,8,Image 1,1,1000162793,162793,
42.6712,,Surface,8,Image 1,1,1000162794,162794,
0,,Surface,8,Image 1,1,1000162795,162795,
26.9786,,Surface,8,Image 1,1,1000162796,162796,
20.656,,Surface,8,Image 1,1,1000162797,162797,
14.8793,,Surface,8,Image 1,1,1000162798,162798,
53.1371,,Surface,8,Image 1,1,1000162799,162799,
20.9179,,Surface,8,Image 1,1,1000162800,162800,
10.6274,,Surface,8,Image 1,1,1000162801,162801,
32.66,,Surface,8,Image 1,1,1000162802,162802,
3.54247,,Surface,8,Image 1,1,1000162803,162803,
25.0732,,Surface,8,Image 1,1,1000162804,162804,
23.6236,,Surface,8,Image 1,1,1000162805,162805,
27.0011,,Surface,8,Image 1,1,1000162806,162806,
49.0712,,Surface,8,Image 1,1,1000162807,162807,
13.192,,Surface,8,Image 1,1,1000162808,162808,
18.0631,,Surface,8,Image 1,1,1000162809,162809,
25.049,,Surface,8,Image 1,1,1000162810,162810,
9.64342,,Surface,8,Image 1,1,1000162811,162811,
15.0294,,Surface,8,Image 1,1,1000162812,162812,
30.2669,,Surface,8,Image 1,1,1000162813,162813,
6.5421,,Surface,8,Image 1,1,1000162814,162814,
33.4919,,Surface,8,Image 1,1,1000162815,162815,
2.2,,Surface,8,Image 1,1,1000162816,162816,
21.2548,,Surface,8,Image 1,1,1000162817,162817,
14.1699,,Surface,8,Image 1,1,1000162818,162818,
3.54247,,Surface,8,Image 1,1,1000162819,162819,
22,,Surface,8,Image 1,1,1000162820,162820,
25.7574,,Surface,8,Image 1,1,1000162821,162821,
31.8822,,Surface,8,Image 1,1,1000162822,162822,
11.128,,Surface,8,Image 1,1,1000162823,162823,
3.54247,,Surface,8,Image 1,1,1000162824,162824,
49.6068,,Surface,8,Image 1,1,1000162825,162825,
2.2,,Surface,8,Image 1,1,1000162826,162826,
10.6274,,Surface,8,Image 1,1,1000162827,162827,
12.9606,,Surface,8,Image 1,1,1000162828,162828,
0,,Surface,8,Image 1,1,1000162829,162829,
27.3964,,Surface,8,Image 1,1,1000162830,162830,
47.7098,,Surface,8,Image 1,1,1000162831,162831,
17.7123,,Surface,8,Image 1,1,1000162832,162832,
19.6358,,Surface,8,Image 1,1,1000162833,162833,
31.8822,,Surface,8,Image 1,1,1000162834,162834,
3.70933,,Surface,8,Image 1,1,1000162835,162835,
19.0768,,Surface,8,Image 1,1,1000162836,162836,
12.0354,,Surface,8,Image 1,1,1000162837,162837,
29.0333,,Surface,8,Image 1,1,1000162838,162838,
8.28602,,Surface,8,Image 1,1,1000162839,162839,
12.4796,,Surface,8,Image 1,1,1000162840,162840,
3.54247,,Surface,8,Image 1,1,1000162841,162841,
7.16982,,Surface,8,Image 1,1,1000162842,162842,
10.6274,,Surface,8,Image 1,1,1000162843,162843,
22.5123,,Surface,8,Image 1,1,1000162844,162844,
38.296,,Surface,8,Image 1,1,1000162845,162845,
18.3621,,Surface,8,Image 1,1,1000162846,162846,
17.7123,,Surface,8,Image 1,1,1000162847,162847,
21.1194,,Surface,8,Image 1,1,1000162848,162848,
35.2236,,Surface,8,Image 1,1,1000162849,162849,
7.08494,,Surface,8,Image 1,1,1000162850,162850,
3.54247,,Surface,8,Image 1,1,1000162851,162851,
3.3,,Surface,8,Image 1,1,1000162852,162852,
25.1455,,Surface,8,Image 1,1,1000162853,162853,
3.3,,Surface,8,Image 1,1,1000162854,162854,
3.54247,,Surface,8,Image 1,1,1000162855,162855,
24.7973,,Surface,8,Image 1,1,1000162856,162856,
31.231,,Surface,8,Image 1,1,1000162857,162857,
40.0785,,Surface,8,Image 1,1,1000162858,162858,
50.7205,,Surface,8,Image 1,1,1000162859,162859,
20.0694,,Surface,8,Image 1,1,1000162860,162860,
46.5145,,Surface,8,Image 1,1,1000162861,162861,
57.2304,,Surface,8,Image 1,1,1000162862,162862,
11.84,,Surface,8,Image 1,1,1000162863,162863,
49.3409,,Surface,8,Image 1,1,1000162864,162864,
8.58111,,Surface,8,Image 1,1,1000162865,162865,
3.54247,,Surface,8,Image 1,1,1000162866,162866,
56.6795,,Surface,8,Image 1,1,1000162867,162867,
7.9212,,Surface,8,Image 1,1,1000162868,162868,
10.8527,,Surface,8,Image 1,1,1000162869,162869,
1.1,,Surface,8,Image 1,1,1000162870,162870,
14.1699,,Surface,8,Image 1,1,1000162871,162871,
0,,Surface,8,Image 1,1,1000162872,162872,
0,,Surface,8,Image 1,1,1000162873,162873,
7.9212,,Surface,8,Image 1,1,1000162874,162874,
26.8142,,Surface,8,Image 1,1,1000162875,162875,
