
Speed
 ==================== 
Speed,Unit,Category,Time,TrackID,ID,
123.048,um/h,Surface,1,1000094185,94185,
51.3422,um/h,Surface,1,1000094186,94186,
737.675,um/h,Surface,1,1000094187,94187,
307.643,um/h,Surface,1,1000094188,94188,
14.6425,um/h,Surface,1,1000094189,94189,
13.8035,um/h,Surface,1,1000094190,94190,
21.9709,um/h,Surface,1,1000094191,94191,
34.4042,um/h,Surface,1,1000094192,94192,
123.707,um/h,Surface,1,1000094193,94193,
26.2482,um/h,Surface,1,1000094194,94194,
104.531,um/h,Surface,1,1000094195,94195,
39.8274,um/h,Surface,1,1000094196,94196,
99.0056,um/h,Surface,1,1000094197,94197,
23.7564,um/h,Surface,1,1000094198,94198,
213.112,um/h,Surface,1,1000094199,94199,
28.8267,um/h,Surface,1,1000094200,94200,
56.269,um/h,Surface,1,1000094201,94201,
17.0544,um/h,Surface,1,1000094202,94202,
23.9289,um/h,Surface,1,1000094203,94203,
128.882,um/h,Surface,1,1000094204,94204,
187.479,um/h,Surface,1,1000094205,94205,
36.2262,um/h,Surface,1,1000094206,94206,
58.6311,um/h,Surface,1,1000094207,94207,
102.695,um/h,Surface,1,1000094208,94208,
61.2368,um/h,Surface,1,1000094209,94209,
272.032,um/h,Surface,1,1000094210,94210,
63.2716,um/h,Surface,1,1000094211,94211,
31.5375,um/h,Surface,1,1000094212,94212,
114.233,um/h,Surface,1,1000094213,94213,
71.2399,um/h,Surface,1,1000094214,94214,
123.487,um/h,Surface,1,1000094215,94215,
246.48,um/h,Surface,1,1000094216,94216,
20.977,um/h,Surface,1,1000094217,94217,
50.0638,um/h,Surface,1,1000094218,94218,
44.3112,um/h,Surface,1,1000094219,94219,
38.7044,um/h,Surface,1,1000094220,94220,
36.9534,um/h,Surface,1,1000094221,94221,
11.7828,um/h,Surface,1,1000094222,94222,
105.147,um/h,Surface,1,1000094223,94223,
80.0132,um/h,Surface,1,1000094224,94224,
257.255,um/h,Surface,1,1000094225,94225,
100.862,um/h,Surface,1,1000094226,94226,
29.5932,um/h,Surface,1,1000094227,94227,
96.1518,um/h,Surface,1,1000094228,94228,
443.959,um/h,Surface,1,1000094229,94229,
202.39,um/h,Surface,1,1000094230,94230,
69.0584,um/h,Surface,1,1000094231,94231,
15.5104,um/h,Surface,1,1000094232,94232,
233.976,um/h,Surface,1,1000094233,94233,
73.0874,um/h,Surface,1,1000094234,94234,
31.0917,um/h,Surface,1,1000094235,94235,
52.4295,um/h,Surface,1,1000094236,94236,
68.3922,um/h,Surface,1,1000094237,94237,
19.7883,um/h,Surface,1,1000094238,94238,
101.265,um/h,Surface,1,1000094239,94239,
43.6491,um/h,Surface,1,1000094240,94240,
329.587,um/h,Surface,1,1000094241,94241,
40.2185,um/h,Surface,1,1000094242,94242,
134.987,um/h,Surface,1,1000094243,94243,
84.8489,um/h,Surface,1,1000094244,94244,
87.1664,um/h,Surface,1,1000094245,94245,
325.179,um/h,Surface,1,1000094246,94246,
104.819,um/h,Surface,1,1000094247,94247,
77.6554,um/h,Surface,1,1000094248,94248,
83.7052,um/h,Surface,1,1000094249,94249,
59.0784,um/h,Surface,1,1000094250,94250,
157.473,um/h,Surface,1,1000094251,94251,
73.1617,um/h,Surface,1,1000094252,94252,
11.0182,um/h,Surface,1,1000094253,94253,
108.938,um/h,Surface,1,1000094254,94254,
119.147,um/h,Surface,1,1000094255,94255,
33.7276,um/h,Surface,1,1000094256,94256,
76.2118,um/h,Surface,1,1000094257,94257,
41.6495,um/h,Surface,1,1000094258,94258,
16.0876,um/h,Surface,2,1000094193,94259,
69.5982,um/h,Surface,2,1000094185,94260,
36.3154,um/h,Surface,2,1000094186,94261,
71.0119,um/h,Surface,2,1000094187,94262,
40.6986,um/h,Surface,2,1000094189,94263,
28.3792,um/h,Surface,2,1000094188,94264,
9.28166,um/h,Surface,2,1000094190,94265,
7.16332,um/h,Surface,2,1000094191,94266,
21.1229,um/h,Surface,2,1000094192,94267,
49.0544,um/h,Surface,2,1000094195,94268,
7.54937,um/h,Surface,2,1000094194,94269,
83.1127,um/h,Surface,2,1000094197,94270,
24.0969,um/h,Surface,2,1000094196,94271,
151.068,um/h,Surface,2,1000094199,94272,
33.4382,um/h,Surface,2,1000094202,94273,
19.5175,um/h,Surface,2,1000094201,94274,
22.7268,um/h,Surface,2,1000094198,94275,
62.9831,um/h,Surface,2,1000094200,94276,
69.1005,um/h,Surface,2,1000094205,94277,
29.3942,um/h,Surface,2,1000094207,94278,
26.9511,um/h,Surface,2,1000094206,94279,
60.5852,um/h,Surface,2,1000094204,94280,
105.869,um/h,Surface,2,1000094209,94281,
79.8369,um/h,Surface,2,1000094210,94282,
32.5107,um/h,Surface,2,1000094203,94283,
19.1839,um/h,Surface,2,1000094211,94284,
84.5691,um/h,Surface,2,1000094208,94285,
112.065,um/h,Surface,2,1000094286,94286,
38.2616,um/h,Surface,2,1000094212,94287,
4.88275,um/h,Surface,2,1000094288,94288,
100.337,um/h,Surface,2,1000094289,94289,
51.9399,um/h,Surface,2,1000094290,94290,
335.596,um/h,Surface,2,1000094216,94291,
29.4276,um/h,Surface,2,1000094213,94292,
