
Displacement^2
 ==================== 
Displacement^2,Unit,Category,Time,TrackID,ID,
0,um^2,Surface,1,1000094185,94185,
0,um^2,Surface,1,1000094186,94186,
0,um^2,Surface,1,1000094187,94187,
0,um^2,Surface,1,1000094188,94188,
0,um^2,Surface,1,1000094189,94189,
0,um^2,Surface,1,1000094190,94190,
0,um^2,Surface,1,1000094191,94191,
0,um^2,Surface,1,1000094192,94192,
0,um^2,Surface,1,1000094193,94193,
0,um^2,Surface,1,1000094194,94194,
0,um^2,Surface,1,1000094195,94195,
0,um^2,Surface,1,1000094196,94196,
0,um^2,Surface,1,1000094197,94197,
0,um^2,Surface,1,1000094198,94198,
0,um^2,Surface,1,1000094199,94199,
0,um^2,Surface,1,1000094200,94200,
0,um^2,Surface,1,1000094201,94201,
0,um^2,Surface,1,1000094202,94202,
0,um^2,Surface,1,1000094203,94203,
0,um^2,Surface,1,1000094204,94204,
0,um^2,Surface,1,1000094205,94205,
0,um^2,Surface,1,1000094206,94206,
0,um^2,Surface,1,1000094207,94207,
0,um^2,Surface,1,1000094208,94208,
0,um^2,Surface,1,1000094209,94209,
0,um^2,Surface,1,1000094210,94210,
0,um^2,Surface,1,1000094211,94211,
0,um^2,Surface,1,1000094212,94212,
0,um^2,Surface,1,1000094213,94213,
0,um^2,Surface,1,1000094214,94214,
0,um^2,Surface,1,1000094215,94215,
0,um^2,Surface,1,1000094216,94216,
0,um^2,Surface,1,1000094217,94217,
0,um^2,Surface,1,1000094218,94218,
0,um^2,Surface,1,1000094219,94219,
0,um^2,Surface,1,1000094220,94220,
0,um^2,Surface,1,1000094221,94221,
0,um^2,Surface,1,1000094222,94222,
0,um^2,Surface,1,1000094223,94223,
0,um^2,Surface,1,1000094224,94224,
0,um^2,Surface,1,1000094225,94225,
0,um^2,Surface,1,1000094226,94226,
0,um^2,Surface,1,1000094227,94227,
0,um^2,Surface,1,1000094228,94228,
0,um^2,Surface,1,1000094229,94229,
0,um^2,Surface,1,1000094230,94230,
0,um^2,Surface,1,1000094231,94231,
0,um^2,Surface,1,1000094232,94232,
0,um^2,Surface,1,1000094233,94233,
0,um^2,Surface,1,1000094234,94234,
0,um^2,Surface,1,1000094235,94235,
0,um^2,Surface,1,1000094236,94236,
0,um^2,Surface,1,1000094237,94237,
0,um^2,Surface,1,1000094238,94238,
0,um^2,Surface,1,1000094239,94239,
0,um^2,Surface,1,1000094240,94240,
0,um^2,Surface,1,1000094241,94241,
0,um^2,Surface,1,1000094242,94242,
0,um^2,Surface,1,1000094243,94243,
0,um^2,Surface,1,1000094244,94244,
0,um^2,Surface,1,1000094245,94245,
0,um^2,Surface,1,1000094246,94246,
0,um^2,Surface,1,1000094247,94247,
0,um^2,Surface,1,1000094248,94248,
0,um^2,Surface,1,1000094249,94249,
0,um^2,Surface,1,1000094250,94250,
0,um^2,Surface,1,1000094251,94251,
0,um^2,Surface,1,1000094252,94252,
0,um^2,Surface,1,1000094253,94253,
0,um^2,Surface,1,1000094254,94254,
0,um^2,Surface,1,1000094255,94255,
0,um^2,Surface,1,1000094256,94256,
0,um^2,Surface,1,1000094257,94257,
0,um^2,Surface,1,1000094258,94258,
17.0842,um^2,Surface,2,1000094193,94259,
16.9027,um^2,Surface,2,1000094185,94260,
2.94275,um^2,Surface,2,1000094186,94261,
607.483,um^2,Surface,2,1000094187,94262,
0.239351,um^2,Surface,2,1000094189,94263,
105.657,um^2,Surface,2,1000094188,94264,
0.212706,um^2,Surface,2,1000094190,94265,
0.53889,um^2,Surface,2,1000094191,94266,
1.32138,um^2,Surface,2,1000094192,94267,
12.1982,um^2,Surface,2,1000094195,94268,
0.769136,um^2,Surface,2,1000094194,94269,
10.9427,um^2,Surface,2,1000094197,94270,
1.77079,um^2,Surface,2,1000094196,94271,
50.7012,um^2,Surface,2,1000094199,94272,
0.324697,um^2,Surface,2,1000094202,94273,
3.53461,um^2,Surface,2,1000094201,94274,
0.630037,um^2,Surface,2,1000094198,94275,
0.927672,um^2,Surface,2,1000094200,94276,
39.2382,um^2,Surface,2,1000094205,94277,
3.8376,um^2,Surface,2,1000094207,94278,
1.46504,um^2,Surface,2,1000094206,94279,
18.5434,um^2,Surface,2,1000094204,94280,
4.18628,um^2,Surface,2,1000094209,94281,
82.6122,um^2,Surface,2,1000094210,94282,
0.639215,um^2,Surface,2,1000094203,94283,
4.46911,um^2,Surface,2,1000094211,94284,
11.7735,um^2,Surface,2,1000094208,94285,
0,um^2,Surface,2,1000094286,94286,
1.11035,um^2,Surface,2,1000094212,94287,
0,um^2,Surface,2,1000094288,94288,
0,um^2,Surface,2,1000094289,94289,
0,um^2,Surface,2,1000094290,94290,
67.8217,um^2,Surface,2,1000094216,94291,
14.5674,um^2,Surface,2,1000094213,94292,
5.66565,um^2,Surface,2,1000094214,94293,
2.19195,um^2,Surface,2,1000094219,94294,
1.67233,um^2,Surface,2,1000094220,94295,
1.52444,um^2,Surface,2,1000094221,94296,
17.0235,um^2,Surface,2,1000094215,94297,
2.79802,um^2,Surface,2,1000094218,94298,
0.491237,um^2,Surface,2,1000094217,94299,
0.154989,um^2,Surface,2,1000094222,94300,
12.3424,um^2,Surface,2,1000094223,94301,
0,um^2,Surface,2,1000094302,94302,
7.14706,um^2,Surface,2,1000094224,94303,
11.3568,um^2,Surface,2,1000094226,94304,
0.977658,um^2,Surface,2,1000094227,94305,
10.3209,um^2,Surface,2,1000094228,94306,
220.034,um^2,Surface,2,1000094229,94307,
45.728,um^2,Surface,2,1000094230,94308,
5.32398,um^2,Surface,2,1000094231,94309,
0.268563,um^2,Surface,2,1000094232,94310,
61.115,um^2,Surface,2,1000094233,94311,
5.96333,um^2,Surface,2,1000094234,94312,
3.0687,um^2,Surface,2,1000094236,94313,
5.22176,um^2,Surface,2,1000094237,94314,
0.437139,um^2,Surface,2,1000094238,94315,
1.07918,um^2,Surface,2,1000094235,94316,
2.12694,um^2,Surface,2,1000094240,94317,
11.4477,um^2,Surface,2,1000094239,94318,
121.268,um^2,Surface,2,1000094241,94319,
1.80574,um^2,Surface,2,1000094242,94320,
20.3417,um^2,Surface,2,1000094243,94321,
8.03703,um^2,Surface,2,1000094244,94322,
8.48206,um^2,Surface,2,1000094245,94323,
12.2655,um^2,Surface,2,1000094247,94324,
6.73205,um^2,Surface,2,1000094248,94325,
7.82183,um^2,Surface,2,1000094249,94326,
3.89637,um^2,Surface,2,1000094250,94327,
27.6832,um^2,Surface,2,1000094251,94328,
5.97546,um^2,Surface,2,1000094252,94329,
0,um^2,Surface,2,1000094330,94330,
13.2484,um^2,Surface,2,1000094254,94331,
15.8478,um^2,Surface,2,1000094255,94332,
1.26992,um^2,Surface,2,1000094256,94333,
6.48407,um^2,Surface,2,1000094257,94334,
1.93652,um^2,Surface,2,1000094258,94335,
22.5028,um^2,Surface,3,1000094187,94336,
7.39153,um^2,Surface,3,1000094189,94337,
3.59397,um^2,Surface,3,1000094188,94338,
0.384437,um^2,Surface,3,1000094190,94339,
0.228983,um^2,Surface,3,1000094191,94340,
1.99104,um^2,Surface,3,1000094192,94341,
21.6158,um^2,Surface,3,1000094185,94342,
5.88514,um^2,Surface,3,1000094186,94343,
1.15493,um^2,Surface,3,1000094193,94344,
0.254329,um^2,Surface,3,1000094194,94345,
10.7382,um^2,Surface,3,1000094195,94346,
2.59118,um^2,Surface,3,1000094196,94347,
30.8254,um^2,Surface,3,1000094197,94348,
0,um^2,Surface,3,1000094349,94349,
101.841,um^2,Surface,3,1000094199,94350,
2.3049,um^2,Surface,3,1000094198,94351,
17.702,um^2,Surface,3,1000094200,94352,
1.69989,um^2,Surface,3,1000094201,94353,
4.98954,um^2,Surface,3,1000094202,94354,
3.24137,um^2,Surface,3,1000094206,94355,
21.3077,um^2,Surface,3,1000094205,94356,
3.85564,um^2,Surface,3,1000094207,94357,
16.3798,um^2,Surface,3,1000094204,94358,
4.71658,um^2,Surface,3,1000094203,94359,
28.4434,um^2,Surface,3,1000094210,94360,
50.0165,um^2,Surface,3,1000094209,94361,
14.0011,um^2,Surface,3,1000094286,94362,
1.64229,um^2,Surface,3,1000094211,94363,
31.9153,um^2,Surface,3,1000094208,94364,
0,um^2,Surface,3,1000094365,94365,
6.53284,um^2,Surface,3,1000094212,94366,
11.2241,um^2,Surface,3,1000094289,94367,
20.9629,um^2,Surface,3,1000094214,94368,
3.86442,um^2,Surface,3,1000094213,94369,
0.519456,um^2,Surface,3,1000094220,94370,
14.4492,um^2,Surface,3,1000094215,94371,
502.583,um^2,Surface,3,1000094216,94372,
3.00766,um^2,Surface,3,1000094290,94373,
0.400894,um^2,Surface,3,1000094218,94374,
3.0296,um^2,Surface,3,1000094219,94375,
0.932926,um^2,Surface,3,1000094217,94376,
0.414744,um^2,Surface,3,1000094222,94377,
46.7727,um^2,Surface,3,1000094223,94378,
0,um^2,Surface,3,1000094379,94379,
0.617074,um^2,Surface,3,1000094224,94380,
401.899,um^2,Surface,3,1000094302,94381,
0.20557,um^2,Surface,3,1000094227,94382,
11.68,um^2,Surface,3,1000094226,94383,
1.31903,um^2,Surface,3,1000094229,94384,
295.326,um^2,Surface,3,1000094225,94385,
21.4557,um^2,Surface,3,1000094233,94386,
217.708,um^2,Surface,3,1000094230,94387,
3.98576,um^2,Surface,3,1000094228,94388,
5.93759,um^2,Surface,3,1000094234,94389,
1.80327,um^2,Surface,3,1000094231,94390,
11.3602,um^2,Surface,3,1000094232,94391,
1.60735,um^2,Surface,3,1000094235,94392,
13.7216,um^2,Surface,3,1000094236,94393,
9.14836,um^2,Surface,3,1000094237,94394,
0.045529,um^2,Surface,3,1000094242,94395,
18.271,um^2,Surface,3,1000094238,94396,
26.4432,um^2,Surface,3,1000094243,94397,
2.09779,um^2,Surface,3,1000094240,94398,
150.945,um^2,Surface,3,1000094241,94399,
69.9819,um^2,Surface,3,1000094239,94400,
73.7371,um^2,Surface,3,1000094244,94401,
1.65842,um^2,Surface,3,1000094245,94402,
471.868,um^2,Surface,3,1000094246,94403,
15.4597,um^2,Surface,3,1000094247,94404,
8.21951,um^2,Surface,3,1000094249,94405,
0.796566,um^2,Surface,3,1000094250,94406,
6.22659,um^2,Surface,3,1000094252,94407,
1.29865,um^2,Surface,3,1000094330,94408,
30.345,um^2,Surface,3,1000094248,94409,
0.679098,um^2,Surface,3,1000094255,94410,
1.69944,um^2,Surface,3,1000094256,94411,
11.0002,um^2,Surface,3,1000094257,94412,
0,um^2,Surface,3,1000094413,94413,
6.38632,um^2,Surface,3,1000094258,94414,
21.9015,um^2,Surface,4,1000094187,94415,
0.615288,um^2,Surface,4,1000094189,94416,
8.00189,um^2,Surface,4,1000094188,94417,
0.268374,um^2,Surface,4,1000094190,94418,
1.18227,um^2,Surface,4,1000094191,94419,
0.164782,um^2,Surface,4,1000094192,94420,
8.82773,um^2,Surface,4,1000094185,94421,
3.74167,um^2,Surface,4,1000094186,94422,
3.96506,um^2,Surface,4,1000094194,94423,
2.35187,um^2,Surface,4,1000094195,94424,
86.2777,um^2,Surface,4,1000094193,94425,
114.232,um^2,Surface,4,1000094199,94426,
4.33113,um^2,Surface,4,1000094196,94427,
10.2359,um^2,Surface,4,1000094201,94428,
1.1668,um^2,Surface,4,1000094202,94429,
2.38314,um^2,Surface,4,1000094198,94430,
0,um^2,Surface,4,1000094431,94431,
19.2522,um^2,Surface,4,1000094200,94432,
3.47364,um^2,Surface,4,1000094207,94433,
20.2906,um^2,Surface,4,1000094205,94434,
67.9545,um^2,Surface,4,1000094210,94435,
4.9285,um^2,Surface,4,1000094204,94436,
2.44124,um^2,Surface,4,1000094203,94437,
250.827,um^2,Surface,4,1000094209,94438,
0.237226,um^2,Surface,4,1000094286,94439,
35.6265,um^2,Surface,4,1000094208,94440,
5.6003,um^2,Surface,4,1000094211,94441,
0.536291,um^2,Surface,4,1000094289,94442,
10.7457,um^2,Surface,4,1000094365,94443,
9.56077,um^2,Surface,4,1000094213,94444,
7.74435,um^2,Surface,4,1000094215,94445,
56.1724,um^2,Surface,4,1000094214,94446,
649.802,um^2,Surface,4,1000094216,94447,
17.2948,um^2,Surface,4,1000094212,94448,
5.49021,um^2,Surface,4,1000094218,94449,
11.0516,um^2,Surface,4,1000094219,94450,
0.10584,um^2,Surface,4,1000094220,94451,
5.44743,um^2,Surface,4,1000094221,94452,
17.0309,um^2,Surface,4,1000094222,94453,
