
Intensity Min Ch=10 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
0.0554828,,Surface,10,Image 1,1,1000094185,94185,
0,,Surface,10,Image 1,1,1000094186,94186,
0.0469281,,Surface,10,Image 1,1,1000094187,94187,
0.0421226,,Surface,10,Image 1,1,1000094188,94188,
0.0507204,,Surface,10,Image 1,1,1000094189,94189,
0.0576671,,Surface,10,Image 1,1,1000094190,94190,
0.0764713,,Surface,10,Image 1,1,1000094191,94191,
0,,Surface,10,Image 1,1,1000094192,94192,
0.0588728,,Surface,10,Image 1,1,1000094193,94193,
0.0326599,,Surface,10,Image 1,1,1000094194,94194,
0.027237,,Surface,10,Image 1,1,1000094195,94195,
0.0141699,,Surface,10,Image 1,1,1000094196,94196,
0,,Surface,10,Image 1,1,1000094197,94197,
0,,Surface,10,Image 1,1,1000094198,94198,
0,,Surface,10,Image 1,1,1000094199,94199,
0.0258109,,Surface,10,Image 1,1,1000094200,94200,
0.00354246,,Surface,10,Image 1,1,1000094201,94201,
0.018474,,Surface,10,Image 1,1,1000094202,94202,
0.0572303,,Surface,10,Image 1,1,1000094203,94203,
0.0021,,Surface,10,Image 1,1,1000094204,94204,
0.0326599,,Surface,10,Image 1,1,1000094205,94205,
0,,Surface,10,Image 1,1,1000094206,94206,
0.0100196,,Surface,10,Image 1,1,1000094207,94207,
0.047659,,Surface,10,Image 1,1,1000094208,94208,
0,,Surface,10,Image 1,1,1000094209,94209,
0,,Surface,10,Image 1,1,1000094210,94210,
0.0226828,,Surface,10,Image 1,1,1000094211,94211,
0,,Surface,10,Image 1,1,1000094212,94212,
0.00354246,,Surface,10,Image 1,1,1000094213,94213,
0,,Surface,10,Image 1,1,1000094214,94214,
0.00105,,Surface,10,Image 1,1,1000094215,94215,
0.0226828,,Surface,10,Image 1,1,1000094216,94216,
0.0285603,,Surface,10,Image 1,1,1000094217,94217,
0.0178364,,Surface,10,Image 1,1,1000094218,94218,
0.0108643,,Surface,10,Image 1,1,1000094219,94219,
0.0207155,,Surface,10,Image 1,1,1000094220,94220,
0.046052,,Surface,10,Image 1,1,1000094221,94221,
0.00354246,,Surface,10,Image 1,1,1000094222,94222,
0,,Surface,10,Image 1,1,1000094223,94223,
0,,Surface,10,Image 1,1,1000094224,94224,
0.018545,,Surface,10,Image 1,1,1000094225,94225,
0.0381535,,Surface,10,Image 1,1,1000094226,94226,
0.0050098,,Surface,10,Image 1,1,1000094227,94227,
0.0321168,,Surface,10,Image 1,1,1000094228,94228,
0.00354246,,Surface,10,Image 1,1,1000094229,94229,
0,,Surface,10,Image 1,1,1000094230,94230,
0.0177123,,Surface,10,Image 1,1,1000094231,94231,
0.0257895,,Surface,10,Image 1,1,1000094232,94232,
0,,Surface,10,Image 1,1,1000094233,94233,
0.0379276,,Surface,10,Image 1,1,1000094234,94234,
0.0428038,,Surface,10,Image 1,1,1000094235,94235,
0.0491941,,Surface,10,Image 1,1,1000094236,94236,
0.0341884,,Surface,10,Image 1,1,1000094237,94237,
0.0427731,,Surface,10,Image 1,1,1000094238,94238,
0,,Surface,10,Image 1,1,1000094239,94239,
0,,Surface,10,Image 1,1,1000094240,94240,
0.0493408,,Surface,10,Image 1,1,1000094241,94241,
0.0779342,,Surface,10,Image 1,1,1000094242,94242,
0.0475272,,Surface,10,Image 1,1,1000094243,94243,
0.0292119,,Surface,10,Image 1,1,1000094244,94244,
0.0637644,,Surface,10,Image 1,1,1000094245,94245,
0,,Surface,10,Image 1,1,1000094246,94246,
0.0749126,,Surface,10,Image 1,1,1000094247,94247,
0.0285603,,Surface,10,Image 1,1,1000094248,94248,
0.0334195,,Surface,10,Image 1,1,1000094249,94249,
0.0413119,,Surface,10,Image 1,1,1000094250,94250,
0,,Surface,10,Image 1,1,1000094251,94251,
0.0523039,,Surface,10,Image 1,1,1000094252,94252,
0,,Surface,10,Image 1,1,1000094253,94253,
0,,Surface,10,Image 1,1,1000094254,94254,
0.0471174,,Surface,10,Image 1,1,1000094255,94255,
0.0493408,,Surface,10,Image 1,1,1000094256,94256,
0.0417266,,Surface,10,Image 1,1,1000094257,94257,
