
Speed
 ==================== 
Speed,Unit,Category,Time,TrackID,ID,
0.00857418,um/s,Surface,1,1000151287,151287,
0.0347573,um/s,Surface,1,1000151288,151288,
0.0533209,um/s,Surface,1,1000151289,151289,
0.0488283,um/s,Surface,1,1000151290,151290,
0.000900702,um/s,Surface,1,1000151291,151291,
0.0096379,um/s,Surface,1,1000151292,151292,
0.0146892,um/s,Surface,1,1000151293,151293,
0.0084427,um/s,Surface,1,1000151294,151294,
0.00545718,um/s,Surface,1,1000151295,151295,
0.0149999,um/s,Surface,1,1000151296,151296,
0.00243947,um/s,Surface,1,1000151297,151297,
0.00604559,um/s,Surface,1,1000151298,151298,
0.063898,um/s,Surface,1,1000151299,151299,
0.0221428,um/s,Surface,1,1000151300,151300,
0.0748959,um/s,Surface,1,1000151301,151301,
0.00380146,um/s,Surface,1,1000151302,151302,
0.00617445,um/s,Surface,1,1000151303,151303,
0.0100431,um/s,Surface,1,1000151304,151304,
0.00757583,um/s,Surface,1,1000151305,151305,
0.00149176,um/s,Surface,1,1000151306,151306,
0.00283942,um/s,Surface,1,1000151307,151307,
0.00683677,um/s,Surface,1,1000151308,151308,
0.00850667,um/s,Surface,1,1000151309,151309,
0.031182,um/s,Surface,1,1000151310,151310,
0.00207632,um/s,Surface,1,1000151311,151311,
0.00778709,um/s,Surface,1,1000151312,151312,
0.00530266,um/s,Surface,1,1000151313,151313,
0.00800586,um/s,Surface,1,1000151314,151314,
0.0214826,um/s,Surface,1,1000151315,151315,
0.0176144,um/s,Surface,1,1000151316,151316,
0.00368438,um/s,Surface,1,1000151317,151317,
0.00280099,um/s,Surface,1,1000151318,151318,
0.00730378,um/s,Surface,1,1000151319,151319,
0.00344119,um/s,Surface,1,1000151320,151320,
0.00304057,um/s,Surface,1,1000151321,151321,
0.00815233,um/s,Surface,1,1000151322,151322,
0.0231921,um/s,Surface,1,1000151323,151323,
0.0057506,um/s,Surface,1,1000151324,151324,
0.0287962,um/s,Surface,1,1000151325,151325,
0.0299633,um/s,Surface,1,1000151326,151326,
0.00181887,um/s,Surface,1,1000151327,151327,
0.0442584,um/s,Surface,1,1000151328,151328,
0.0263508,um/s,Surface,1,1000151329,151329,
0.0352483,um/s,Surface,1,1000151330,151330,
0.00480555,um/s,Surface,1,1000151331,151331,
0.00819781,um/s,Surface,1,1000151332,151332,
0.0276004,um/s,Surface,1,1000151333,151333,
0.0303744,um/s,Surface,1,1000151334,151334,
0.104886,um/s,Surface,1,1000151335,151335,
0.0287725,um/s,Surface,1,1000151336,151336,
0.015254,um/s,Surface,1,1000151337,151337,
0.00187292,um/s,Surface,1,1000151338,151338,
0.0036781,um/s,Surface,1,1000151339,151339,
0.0207945,um/s,Surface,1,1000151340,151340,
0.00883965,um/s,Surface,1,1000151341,151341,
0.0326217,um/s,Surface,1,1000151342,151342,
0.049899,um/s,Surface,1,1000151343,151343,
0.00169652,um/s,Surface,1,1000151344,151344,
0.0593814,um/s,Surface,1,1000151345,151345,
0.0387519,um/s,Surface,1,1000151346,151346,
0.0550091,um/s,Surface,1,1000151347,151347,
0.00293037,um/s,Surface,1,1000151348,151348,
0.000908079,um/s,Surface,1,1000151349,151349,
0.00175277,um/s,Surface,1,1000151350,151350,
0.0571513,um/s,Surface,1,1000151351,151351,
0.0811662,um/s,Surface,1,1000151352,151352,
0.0356208,um/s,Surface,1,1000151353,151353,
0.0053207,um/s,Surface,1,1000151354,151354,
0.0137319,um/s,Surface,1,1000151355,151355,
0.0118071,um/s,Surface,1,1000151356,151356,
0.0633553,um/s,Surface,1,1000151357,151357,
0.0699084,um/s,Surface,1,1000151358,151358,
0.0018016,um/s,Surface,1,1000151359,151359,
0.0131358,um/s,Surface,1,1000151360,151360,
0.0249357,um/s,Surface,1,1000151361,151361,
0.00256225,um/s,Surface,1,1000151362,151362,
0,um/s,Surface,1,1000151363,151363,
0.0221234,um/s,Surface,1,1000151364,151364,
0.0219153,um/s,Surface,1,1000151365,151365,
0.0162469,um/s,Surface,1,1000151366,151366,
0.00766953,um/s,Surface,1,1000151367,151367,
0.0160518,um/s,Surface,1,1000151368,151368,
