
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
70.7143,,Surface,3,Image 1,1,1000151287,151287,
0,,Surface,3,Image 1,1,1000151288,151288,
0.0227273,,Surface,3,Image 1,1,1000151289,151289,
0.342105,,Surface,3,Image 1,1,1000151290,151290,
0,,Surface,3,Image 1,1,1000151291,151291,
0.0416667,,Surface,3,Image 1,1,1000151292,151292,
0,,Surface,3,Image 1,1,1000151293,151293,
68,,Surface,3,Image 1,1,1000151294,151294,
77.3167,,Surface,3,Image 1,1,1000151295,151295,
0,,Surface,3,Image 1,1,1000151296,151296,
3.46939,,Surface,3,Image 1,1,1000151297,151297,
0,,Surface,3,Image 1,1,1000151298,151298,
102.462,,Surface,3,Image 1,1,1000151299,151299,
51.7609,,Surface,3,Image 1,1,1000151300,151300,
81.7188,,Surface,3,Image 1,1,1000151301,151301,
0,,Surface,3,Image 1,1,1000151302,151302,
64.9259,,Surface,3,Image 1,1,1000151303,151303,
51.8785,,Surface,3,Image 1,1,1000151304,151304,
0,,Surface,3,Image 1,1,1000151305,151305,
0,,Surface,3,Image 1,1,1000151306,151306,
0.693548,,Surface,3,Image 1,1,1000151307,151307,
0.235294,,Surface,3,Image 1,1,1000151308,151308,
93.3232,,Surface,3,Image 1,1,1000151309,151309,
75.1346,,Surface,3,Image 1,1,1000151310,151310,
2.79894,,Surface,3,Image 1,1,1000151311,151311,
0,,Surface,3,Image 1,1,1000151312,151312,
0.0406504,,Surface,3,Image 1,1,1000151313,151313,
67.1852,,Surface,3,Image 1,1,1000151314,151314,
66.4688,,Surface,3,Image 1,1,1000151315,151315,
0.352941,,Surface,3,Image 1,1,1000151316,151316,
0.0588235,,Surface,3,Image 1,1,1000151317,151317,
59.2188,,Surface,3,Image 1,1,1000151318,151318,
0,,Surface,3,Image 1,1,1000151319,151319,
52.8846,,Surface,3,Image 1,1,1000151320,151320,
11.8824,,Surface,3,Image 1,1,1000151321,151321,
0,,Surface,3,Image 1,1,1000151322,151322,
0.0212766,,Surface,3,Image 1,1,1000151323,151323,
0.177778,,Surface,3,Image 1,1,1000151324,151324,
78.52,,Surface,3,Image 1,1,1000151325,151325,
63.1667,,Surface,3,Image 1,1,1000151326,151326,
0.0666667,,Surface,3,Image 1,1,1000151327,151327,
53,,Surface,3,Image 1,1,1000151328,151328,
77.6735,,Surface,3,Image 1,1,1000151329,151329,
2.31429,,Surface,3,Image 1,1,1000151330,151330,
0,,Surface,3,Image 1,1,1000151331,151331,
40.5,,Surface,3,Image 1,1,1000151332,151332,
0,,Surface,3,Image 1,1,1000151333,151333,
0,,Surface,3,Image 1,1,1000151334,151334,
57.2353,,Surface,3,Image 1,1,1000151335,151335,
60.7391,,Surface,3,Image 1,1,1000151336,151336,
67.3333,,Surface,3,Image 1,1,1000151337,151337,
0,,Surface,3,Image 1,1,1000151338,151338,
0,,Surface,3,Image 1,1,1000151339,151339,
61.0968,,Surface,3,Image 1,1,1000151340,151340,
0.575758,,Surface,3,Image 1,1,1000151341,151341,
1,,Surface,3,Image 1,1,1000151342,151342,
76.25,,Surface,3,Image 1,1,1000151343,151343,
2.44286,,Surface,3,Image 1,1,1000151344,151344,
74,,Surface,3,Image 1,1,1000151345,151345,
73.625,,Surface,3,Image 1,1,1000151346,151346,
76.5429,,Surface,3,Image 1,1,1000151347,151347,
0,,Surface,3,Image 1,1,1000151348,151348,
0,,Surface,3,Image 1,1,1000151349,151349,
0,,Surface,3,Image 1,1,1000151350,151350,
66.9487,,Surface,3,Image 1,1,1000151351,151351,
0,,Surface,3,Image 1,1,1000151352,151352,
0.571429,,Surface,3,Image 1,1,1000151353,151353,
93.6364,,Surface,3,Image 1,1,1000151354,151354,
47.6667,,Surface,3,Image 1,1,1000151355,151355,
7.47368,,Surface,3,Image 1,1,1000151356,151356,
0,,Surface,3,Image 1,1,1000151357,151357,
53.7059,,Surface,3,Image 1,1,1000151358,151358,
0.0555556,,Surface,3,Image 1,1,1000151359,151359,
0,,Surface,3,Image 1,1,1000151360,151360,
0,,Surface,3,Image 1,1,1000151361,151361,
0,,Surface,3,Image 1,1,1000151362,151362,
0,,Surface,3,Image 1,1,1000151363,151363,
60.3846,,Surface,3,Image 1,1,1000151364,151364,
82.7924,,Surface,3,Image 1,1,1000151365,151365,
51.8235,,Surface,3,Image 1,1,1000151366,151366,
0,,Surface,3,Image 1,1,1000151367,151367,
106.056,,Surface,3,Image 1,1,1000151368,151368,
89.75,,Surface,3,Image 1,1,1000151369,151369,
65.7627,,Surface,3,Image 1,1,1000151370,151370,
0,,Surface,3,Image 1,1,1000151371,151371,
0.0357143,,Surface,3,Image 1,1,1000151372,151372,
0,,Surface,3,Image 1,1,1000151373,151373,
0,,Surface,3,Image 1,1,1000151374,151374,
0,,Surface,3,Image 1,1,1000151375,151375,
54.2941,,Surface,3,Image 1,1,1000151376,151376,
97.5294,,Surface,3,Image 1,1,1000151377,151377,
0,,Surface,3,Image 1,1,1000151378,151378,
0,,Surface,3,Image 1,1,1000151379,151379,
0,,Surface,3,Image 1,1,1000151380,151380,
102.704,,Surface,3,Image 1,1,1000151381,151381,
54.4231,,Surface,3,Image 1,1,1000151382,151382,
4.71429,,Surface,3,Image 1,1,1000151383,151383,
0,,Surface,3,Image 1,1,1000151384,151384,
110.134,,Surface,3,Image 1,1,1000151385,151385,
72.791,,Surface,3,Image 1,1,1000151386,151386,
0.541667,,Surface,3,Image 1,1,1000151387,151387,
91.8043,,Surface,3,Image 1,1,1000151388,151388,
0.0625,,Surface,3,Image 1,1,1000151389,151389,
61.2444,,Surface,3,Image 1,1,1000151390,151390,
0,,Surface,3,Image 1,1,1000151391,151391,
2.81818,,Surface,3,Image 1,1,1000151392,151392,
0.438095,,Surface,3,Image 1,1,1000151393,151393,
0,,Surface,3,Image 1,1,1000151394,151394,
37.8333,,Surface,3,Image 1,1,1000151395,151395,
2.03333,,Surface,3,Image 1,1,1000151396,151396,
0,,Surface,3,Image 1,1,1000151397,151397,
59.2203,,Surface,3,Image 1,1,1000151398,151398,
71.1404,,Surface,3,Image 1,1,1000151399,151399,
0,,Surface,3,Image 1,1,1000151400,151400,
54.2,,Surface,3,Image 1,1,1000151401,151401,
50.6667,,Surface,3,Image 1,1,1000151402,151402,
96.8923,,Surface,3,Image 1,1,1000151403,151403,
59.6667,,Surface,3,Image 1,1,1000151404,151404,
60,,Surface,3,Image 1,1,1000151405,151405,
0.604167,,Surface,3,Image 1,1,1000151406,151406,
18.125,,Surface,3,Image 1,1,1000151407,151407,
8.54412,,Surface,3,Image 1,1,1000151408,151408,
70.451,,Surface,3,Image 1,1,1000151409,151409,
0.190476,,Surface,3,Image 1,1,1000151410,151410,
1.57627,,Surface,3,Image 1,1,1000151411,151411,
55.8696,,Surface,3,Image 1,1,1000151412,151412,
0.0153846,,Surface,3,Image 1,1,1000151413,151413,
0.00961538,,Surface,3,Image 1,1,1000151414,151414,
58,,Surface,3,Image 1,1,1000151415,151415,
81,,Surface,3,Image 1,1,1000151416,151416,
0,,Surface,3,Image 1,1,1000151417,151417,
54.6281,,Surface,3,Image 1,2,1000151304,151418,
90.8,,Surface,3,Image 1,2,1000151287,151419,
