
Intensity Min Ch=8 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
62.007,,Surface,8,Image 1,1,1000046961,46961,
26.5499,,Surface,8,Image 1,1,1000046962,46962,
17.2857,,Surface,8,Image 1,1,1000046963,46963,
46.5226,,Surface,8,Image 1,1,1000046964,46964,
4.84139,,Surface,8,Image 1,1,1000046965,46965,
7.08494,,Surface,8,Image 1,1,1000046966,46966,
3.54247,,Surface,8,Image 1,1,1000046967,46967,
10.6274,,Surface,8,Image 1,1,1000046968,46968,
21.2833,,Surface,8,Image 1,1,1000046969,46969,
15.1896,,Surface,8,Image 1,1,1000046970,46970,
26.9786,,Surface,8,Image 1,1,1000046971,46971,
46.0521,,Surface,8,Image 1,1,1000046972,46972,
15.0294,,Surface,8,Image 1,1,1000046973,46973,
18.0631,,Surface,8,Image 1,1,1000046974,46974,
46.0521,,Surface,8,Image 1,1,1000046975,46975,
15.0294,,Surface,8,Image 1,1,1000046976,46976,
7.81578,,Surface,8,Image 1,1,1000046977,46977,
21.6848,,Surface,8,Image 1,1,1000046978,46978,
17.7465,,Surface,8,Image 1,1,1000046979,46979,
56.0114,,Surface,8,Image 1,1,1000046980,46980,
0,,Surface,8,Image 1,1,1000046981,46981,
29.0851,,Surface,8,Image 1,1,1000046982,46982,
55.0928,,Surface,8,Image 1,1,1000046983,46983,
50.348,,Surface,8,Image 1,1,1000046984,46984,
50.7205,,Surface,8,Image 1,1,1000046985,46985,
48.1828,,Surface,8,Image 1,1,1000046986,46986,
25.8832,,Surface,8,Image 1,1,1000046987,46987,
19.8538,,Surface,8,Image 1,1,1000046988,46988,
17.7123,,Surface,8,Image 1,1,1000046989,46989,
11.2023,,Surface,8,Image 1,1,1000046990,46990,
29.2947,,Surface,8,Image 1,1,1000046991,46991,
5.12915,,Surface,8,Image 1,1,1000046992,46992,
2.2,,Surface,8,Image 1,1,1000046993,46993,
11.2023,,Surface,8,Image 1,1,1000046994,46994,
10.6274,,Surface,8,Image 1,1,1000046995,46995,
