
Displacement^2
 ==================== 
Displacement^2,Unit,Category,Time,TrackID,ID,
0,um^2,Surface,1,1000072562,72562,
0,um^2,Surface,1,1000072563,72563,
0,um^2,Surface,1,1000072564,72564,
0,um^2,Surface,1,1000072565,72565,
0,um^2,Surface,1,1000072566,72566,
0,um^2,Surface,1,1000072567,72567,
0,um^2,Surface,1,1000072568,72568,
0,um^2,Surface,1,1000072569,72569,
0,um^2,Surface,1,1000072570,72570,
0,um^2,Surface,1,1000072571,72571,
0,um^2,Surface,1,1000072572,72572,
0,um^2,Surface,1,1000072573,72573,
0,um^2,Surface,1,1000072574,72574,
0,um^2,Surface,1,1000072575,72575,
0,um^2,Surface,1,1000072576,72576,
0,um^2,Surface,1,1000072577,72577,
0,um^2,Surface,1,1000072578,72578,
0,um^2,Surface,1,1000072579,72579,
0,um^2,Surface,1,1000072580,72580,
0,um^2,Surface,1,1000072581,72581,
0,um^2,Surface,1,1000072582,72582,
0,um^2,Surface,1,1000072583,72583,
0,um^2,Surface,1,1000072584,72584,
0,um^2,Surface,1,1000072585,72585,
0,um^2,Surface,1,1000072586,72586,
0,um^2,Surface,1,1000072587,72587,
0,um^2,Surface,1,1000072588,72588,
0,um^2,Surface,1,1000072589,72589,
0,um^2,Surface,1,1000072590,72590,
0,um^2,Surface,1,1000072591,72591,
0,um^2,Surface,1,1000072592,72592,
0,um^2,Surface,1,1000072593,72593,
0,um^2,Surface,1,1000072594,72594,
0,um^2,Surface,1,1000072595,72595,
0,um^2,Surface,1,1000072596,72596,
0,um^2,Surface,1,1000072597,72597,
0,um^2,Surface,1,1000072598,72598,
0,um^2,Surface,1,1000072599,72599,
0,um^2,Surface,1,1000072600,72600,
0,um^2,Surface,1,1000072601,72601,
0,um^2,Surface,1,1000072602,72602,
0,um^2,Surface,1,1000072603,72603,
0,um^2,Surface,1,1000072604,72604,
0,um^2,Surface,1,1000072605,72605,
0,um^2,Surface,1,1000072606,72606,
0,um^2,Surface,1,1000072607,72607,
0,um^2,Surface,1,1000072608,72608,
0,um^2,Surface,1,1000072609,72609,
0,um^2,Surface,1,1000072610,72610,
0,um^2,Surface,1,1000072611,72611,
0,um^2,Surface,1,1000072612,72612,
0,um^2,Surface,1,1000072613,72613,
0,um^2,Surface,1,1000072614,72614,
0,um^2,Surface,1,1000072615,72615,
0,um^2,Surface,1,1000072616,72616,
0,um^2,Surface,1,1000072617,72617,
0,um^2,Surface,1,1000072618,72618,
0,um^2,Surface,1,1000072619,72619,
0,um^2,Surface,1,1000072620,72620,
0,um^2,Surface,1,1000072621,72621,
0,um^2,Surface,1,1000072622,72622,
0,um^2,Surface,1,1000072623,72623,
0,um^2,Surface,1,1000072624,72624,
0,um^2,Surface,1,1000072625,72625,
0,um^2,Surface,1,1000072626,72626,
0,um^2,Surface,1,1000072627,72627,
0,um^2,Surface,1,1000072628,72628,
0,um^2,Surface,1,1000072629,72629,
0,um^2,Surface,1,1000072630,72630,
12.8145,um^2,Surface,2,1000072573,72631,
0.810749,um^2,Surface,2,1000072576,72632,
34.3415,um^2,Surface,2,1000072574,72633,
12.8243,um^2,Surface,2,1000072562,72634,
25.2941,um^2,Surface,2,1000072564,72635,
0,um^2,Surface,2,1000072636,72636,
6.16349,um^2,Surface,2,1000072565,72637,
340.024,um^2,Surface,2,1000072567,72638,
19.007,um^2,Surface,2,1000072566,72639,
235.663,um^2,Surface,2,1000072568,72640,
5.77944,um^2,Surface,2,1000072569,72641,
15.1791,um^2,Surface,2,1000072579,72642,
48.0453,um^2,Surface,2,1000072572,72643,
72.8518,um^2,Surface,2,1000072575,72644,
6.03338,um^2,Surface,2,1000072577,72645,
1.5422,um^2,Surface,2,1000072580,72646,
0,um^2,Surface,2,1000072647,72647,
6.54799,um^2,Surface,2,1000072585,72648,
4.15158,um^2,Surface,2,1000072581,72649,
1.83496,um^2,Surface,2,1000072582,72650,
53.2292,um^2,Surface,2,1000072583,72651,
2.71458,um^2,Surface,2,1000072584,72652,
6.21496,um^2,Surface,2,1000072586,72653,
72.8365,um^2,Surface,2,1000072587,72654,
0.0999207,um^2,Surface,2,1000072588,72655,
5.23358,um^2,Surface,2,1000072589,72656,
0,um^2,Surface,2,1000072657,72657,
0,um^2,Surface,2,1000072658,72658,
0,um^2,Surface,2,1000072659,72659,
4.97586,um^2,Surface,2,1000072591,72660,
62.603,um^2,Surface,2,1000072594,72661,
9.32172,um^2,Surface,2,1000072592,72662,
87.4969,um^2,Surface,2,1000072596,72663,
6.77313,um^2,Surface,2,1000072593,72664,
0.238656,um^2,Surface,2,1000072595,72665,
6.3075,um^2,Surface,2,1000072599,72666,
3.69915,um^2,Surface,2,1000072602,72667,
7.14502,um^2,Surface,2,1000072597,72668,
113.499,um^2,Surface,2,1000072600,72669,
2.89457,um^2,Surface,2,1000072601,72670,
3.80861,um^2,Surface,2,1000072604,72671,
71.3196,um^2,Surface,2,1000072605,72672,
10.6771,um^2,Surface,2,1000072606,72673,
7.76853,um^2,Surface,2,1000072609,72674,
0.617957,um^2,Surface,2,1000072607,72675,
20.6903,um^2,Surface,2,1000072608,72676,
142.646,um^2,Surface,2,1000072610,72677,
134.012,um^2,Surface,2,1000072611,72678,
0,um^2,Surface,2,1000072679,72679,
3.22061,um^2,Surface,2,1000072612,72680,
