
Speed
 ==================== 
Speed,Unit,Category,Time,TrackID,ID,
0.0271399,um/s,Surface,1,1000072562,72562,
0.0195059,um/s,Surface,1,1000072563,72563,
0.0381154,um/s,Surface,1,1000072564,72564,
0.018815,um/s,Surface,1,1000072565,72565,
0.0330406,um/s,Surface,1,1000072566,72566,
0.139748,um/s,Surface,1,1000072567,72567,
0.116342,um/s,Surface,1,1000072568,72568,
0.0182194,um/s,Surface,1,1000072569,72569,
0.0391035,um/s,Surface,1,1000072570,72570,
0.0255194,um/s,Surface,1,1000072571,72571,
0.0525311,um/s,Surface,1,1000072572,72572,
0.0271295,um/s,Surface,1,1000072573,72573,
0.044412,um/s,Surface,1,1000072574,72574,
0.0646861,um/s,Surface,1,1000072575,72575,
0.00682392,um/s,Surface,1,1000072576,72576,
0.0186153,um/s,Surface,1,1000072577,72577,
0.021599,um/s,Surface,1,1000072578,72578,
0.0295266,um/s,Surface,1,1000072579,72579,
0.00941156,um/s,Surface,1,1000072580,72580,
0.0154418,um/s,Surface,1,1000072581,72581,
0.0102661,um/s,Surface,1,1000072582,72582,
0.0552924,um/s,Surface,1,1000072583,72583,
0.0124865,um/s,Surface,1,1000072584,72584,
0.019393,um/s,Surface,1,1000072585,72585,
0.0188934,um/s,Surface,1,1000072586,72586,
0.0646793,um/s,Surface,1,1000072587,72587,
0.00239562,um/s,Surface,1,1000072588,72588,
0.0173376,um/s,Surface,1,1000072589,72589,
0.0157269,um/s,Surface,1,1000072590,72590,
0.0169054,um/s,Surface,1,1000072591,72591,
0.0231387,um/s,Surface,1,1000072592,72592,
0.0197236,um/s,Surface,1,1000072593,72593,
0.0599637,um/s,Surface,1,1000072594,72594,
0.00370235,um/s,Surface,1,1000072595,72595,
0.0708903,um/s,Surface,1,1000072596,72596,
0.0202578,um/s,Surface,1,1000072597,72597,
0.0115317,um/s,Surface,1,1000072598,72598,
0.0190335,um/s,Surface,1,1000072599,72599,
0.0807394,um/s,Surface,1,1000072600,72600,
0.0128939,um/s,Surface,1,1000072601,72601,
0.0145761,um/s,Surface,1,1000072602,72602,
0.0372832,um/s,Surface,1,1000072603,72603,
0.0147902,um/s,Surface,1,1000072604,72604,
0.0640022,um/s,Surface,1,1000072605,72605,
0.0247638,um/s,Surface,1,1000072606,72606,
0.00595758,um/s,Surface,1,1000072607,72607,
0.0344726,um/s,Surface,1,1000072608,72608,
0.0211232,um/s,Surface,1,1000072609,72609,
0.090515,um/s,Surface,1,1000072610,72610,
0.0877329,um/s,Surface,1,1000072611,72611,
0.0136007,um/s,Surface,1,1000072612,72612,
0.01,um/s,Surface,1,1000072613,72613,
0.0165785,um/s,Surface,1,1000072614,72614,
0.0108798,um/s,Surface,1,1000072615,72615,
0.0221656,um/s,Surface,1,1000072616,72616,
0.0609542,um/s,Surface,1,1000072617,72617,
0.0594896,um/s,Surface,1,1000072618,72618,
0.0235308,um/s,Surface,1,1000072619,72619,
0.0114387,um/s,Surface,1,1000072620,72620,
0.0210624,um/s,Surface,1,1000072621,72621,
0.0243586,um/s,Surface,1,1000072622,72622,
0.0182872,um/s,Surface,1,1000072623,72623,
0.0134104,um/s,Surface,1,1000072624,72624,
0.025197,um/s,Surface,1,1000072625,72625,
0.0292636,um/s,Surface,1,1000072626,72626,
0.0295181,um/s,Surface,1,1000072627,72627,
0.0183059,um/s,Surface,1,1000072628,72628,
0.020247,um/s,Surface,1,1000072629,72629,
0.00845876,um/s,Surface,1,1000072630,72630,
0.0185806,um/s,Surface,2,1000072573,72631,
0.00153133,um/s,Surface,2,1000072576,72632,
0.016979,um/s,Surface,2,1000072574,72633,
0.00675382,um/s,Surface,2,1000072562,72634,
0.0203956,um/s,Surface,2,1000072564,72635,
0.0190803,um/s,Surface,2,1000072636,72636,
0.0106605,um/s,Surface,2,1000072565,72637,
0.0615991,um/s,Surface,2,1000072567,72638,
0.0163154,um/s,Surface,2,1000072566,72639,
0.0695916,um/s,Surface,2,1000072568,72640,
0.00912199,um/s,Surface,2,1000072569,72641,
0.0255637,um/s,Surface,2,1000072579,72642,
0.0320327,um/s,Surface,2,1000072572,72643,
0.0648263,um/s,Surface,2,1000072575,72644,
0.0277064,um/s,Surface,2,1000072577,72645,
0.007418,um/s,Surface,2,1000072580,72646,
0.118104,um/s,Surface,2,1000072647,72647,
0.0338301,um/s,Surface,2,1000072585,72648,
0.00541021,um/s,Surface,2,1000072581,72649,
0.00863309,um/s,Surface,2,1000072582,72650,
0.02939,um/s,Surface,2,1000072583,72651,
0.0171556,um/s,Surface,2,1000072584,72652,
0.0184403,um/s,Surface,2,1000072586,72653,
0.0498904,um/s,Surface,2,1000072587,72654,
0.0273576,um/s,Surface,2,1000072588,72655,
0.0240997,um/s,Surface,2,1000072589,72656,
0.0132782,um/s,Surface,2,1000072657,72657,
0.0185517,um/s,Surface,2,1000072658,72658,
0.0566277,um/s,Surface,2,1000072659,72659,
0.0238392,um/s,Surface,2,1000072591,72660,
0.0334069,um/s,Surface,2,1000072594,72661,
0.0229045,um/s,Surface,2,1000072592,72662,
0.0315537,um/s,Surface,2,1000072596,72663,
0.0109968,um/s,Surface,2,1000072593,72664,
0.00729877,um/s,Surface,2,1000072595,72665,
0.00880202,um/s,Surface,2,1000072599,72666,
0.00587575,um/s,Surface,2,1000072602,72667,
0.00737532,um/s,Surface,2,1000072597,72668,
0.0951261,um/s,Surface,2,1000072600,72669,
0.0137791,um/s,Surface,2,1000072601,72670,
0.0444309,um/s,Surface,2,1000072604,72671,
0.0351512,um/s,Surface,2,1000072605,72672,
0.00907687,um/s,Surface,2,1000072606,72673,
0.00875107,um/s,Surface,2,1000072609,72674,
0.0268507,um/s,Surface,2,1000072607,72675,
0.00971685,um/s,Surface,2,1000072608,72676,
0.0625884,um/s,Surface,2,1000072610,72677,
0.00914599,um/s,Surface,2,1000072611,72678,
0.0177025,um/s,Surface,2,1000072679,72679,
0.00744628,um/s,Surface,2,1000072612,72680,
0.0185532,um/s,Surface,2,1000072614,72681,
0.0300836,um/s,Surface,2,1000072613,72682,
0.00483253,um/s,Surface,2,1000072615,72683,
0.0337205,um/s,Surface,2,1000072616,72684,
0.012435,um/s,Surface,2,1000072618,72685,
0.0381851,um/s,Surface,2,1000072686,72686,
0.00956387,um/s,Surface,2,1000072617,72687,
0.0101412,um/s,Surface,2,1000072620,72688,
0.0152732,um/s,Surface,2,1000072619,72689,
0.0283493,um/s,Surface,2,1000072621,72690,
0.0159008,um/s,Surface,2,1000072623,72691,
